,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
230,2021-09-28,テキパキした対応で非常に良かったと思います。,4.5,対応が素早く、実際の引っ越しも丁寧で、テキパキしていて好印象でした。アークさんを選んで良かったと思います。機会があったら、ぜひまた利用させて頂きたいと思います。,宮城,宮城,いつでも,4,4,5,5,4,0,0,8
231,2021-09-28,無駄がなく煩わしさもなく良かった,4.25,最初の電話ではもう少し高い金額を提示された為、保留にしていたところ、直接支店の方から折り返し電話があり、いきなりお安くなった。契約してもらうための作戦かなあとも思ったけど、予算より安かったので契約しました。当日までのやり取りもスムーズで、こちらの質問にも気持ちよく答えてもらえました。当日は予定していた作業員の方とは違うペアの方がみえたのですが、契約通りに手際よくテキパキと作業を進めてもらえました。引っ越し業者さんを使うのは初めてなので良し悪しは正直よくわかりませんが、得に不満はありませんでした。,愛知,愛知,いつでも,4,4,4,5,2,0,10,10
232,2021-09-28,とても満足でした,4.0,引越しの荷物も少なかったのですが、スピーディーに低価格で対応していただきましたありがとうございました,宮城,福島,いつでも,4,4,4,4,1,2,10,7
234,2021-09-28,電話対応から現地の作業まで丁寧に行って頂きました。,5.0,【見積もり時の対応】電話の時点で仮見積もりを出して頂き、契約の時には仮見積もりどうりに担当が一貫して対応して下さった【料金】他の業者様とも比較させて頂きましたが、最安値で引き受けて下さった。【作業内容】梱包から運び出しまでスピードも早く、丁寧に行って頂きました。【全体的な評価】電話対応から現地の作業までとても満足です。次があればまたお願いしようと考えています。【良かった点】【気になった点】,三重,神奈川,いつでも,5,5,5,5,3,5,0,8
229,2021-09-27,比較的大手の会社,4.0,良かった点・比較的安価に引越ができた。（大きな家具、家電しか頼まなかったため）悪かった点・衣装用の収納を貸してくれるという話であったが、なかった。,愛知,愛知,いつでも,4,4,4,4,3,7,15,10
237,2021-09-27,聞いたことない会社でした。,3.75,電話対応や訪問対応は良い。メール返信が無いところなどITリテラシーが低い印象。当方メールのみのやり取りを希望していたため懸念あり。,茨城,茨城,いつでも,3,4,4,4,11,10,40,5
235,2021-09-27,手際がよく丁寧,4.0,思っていたより安くできたので良かったです。電話対応の方も、当日の作業員の方も丁寧で印象が良かったです。,愛知,愛知,いつでも,4,4,4,4,7,4,10,7
189,2021-09-26,コスパ良好　対応早い　親切丁寧,4.0,訪問見積もりに来てくれた営業の方はとても親切で、スケジュールの調整や価格相談にもしっかり対応してくれて良かった。当初予定していた金額は、引っ越しが初めてという事もありかなり高額になる事も覚悟していたが、実際にはかなりお値打ちに契約することができた。実際のサービス内容も不満はほぼ無く、値段を考えればそれなりに満足のできるクオリティだったと思う。ダンボールも無料でもらえたが、やや不足気味で最終的に片付けきれなかったところは否めない。多少多めに渡して後日回収の方が正直助かるが、値引き幅を考えると致し方ないのかなとも思う。営業の方の見立てがズレて、実際には用意してもらっていたトラックに乗り切らなかったが、別のスタッフが時間差で当日中に運びきれなかった荷物も移動してくれた。当然と言えば当然だが、やはりフットワークが良いのは大手ならではと思う。総合的には満足度は高いため、次に引っ越しすることがあれば是非候補の中の一社に挙げると思う。,愛知,愛知,いつでも,4,4,4,4,1,2,20,6
209,2021-09-25,契約の時も引っ越しの作業の時も、とても丁寧でした。,5.0,契約の時、訪問された方はとても丁寧で価格相談にも親切に対応して頂きました。また、引っ越し作業員の方々も迅速丁寧に作業をして頂き、とても気持ちよく引っ越しをすることが出来ました。本当に有難う御座いました。,宮城,宮城,いつでも,5,5,5,5,12,6,90,6
238,2021-09-25,とてもしっかりと、素早く運んで頂けました。,4.25,全体的に満足でした。本を詰めた段ボールがとても重かったと思いますが、一生懸命運んで頂き感謝しています。さすがプロだなと感じました。,神奈川,神奈川,いつでも,4,4,4,5,3,0,15,10
241,2021-09-24,とても作業が早かった。,5.0,訪問見積もりに来られた方、作業員の方ともにとても良く対応して頂き、満足のいく引っ越しになりました。,新潟,新潟,いつでも,5,5,5,5,4,2,0,6
240,2021-09-24,営業担当者も作業者も感じが良く好印象,4.5,良かった点・チームワークが良く作業が早かった。悪かった点・引っ越し2日前に当日の到着時間を伝えられたが、15時〜18時だったのでもう少し開きを無くして欲しい,宮城,宮城,いつでも,4,5,4,5,6,3,0,8
239,2021-09-23,関東ではコマーシャルを見かけない,5.0,選んだ業者さんは、訪問見積りの時の担当者の説明がとても丁寧で話しやすかった。引越し時の作業担当者の皆さんも、対応が良く作業が迅速でとても丁寧だった。訪問見積りが無い業者さんは見積り料金が安いが建物の養生やエレベーターの大きさや廊下の幅など、実際に訪問見積りしてもらえないと追加料金発生などで不安だったので選択肢には入らなかった。,千葉,千葉,いつでも,5,5,5,5,3,4,30,7
236,2021-09-21,説明が丁寧,4.25,見積もりを5箇所取っていたが、丁寧に説明してくださったのがアークさんだけだった。大体同じであるが私は全て聞きたい派なので他の方は他で見積もりしているからか説明があまりなく、質問してやっと答える感じだった。アークさんは1番丁寧で金額も全部見積もりした後でももう一度交渉したら快く他の4社よりも安く見積もりしてくださった。当日は2人の作業員で行ってくれ、1人は不慣れな感じでしたがもう1人の方がゆっくりでいいから、これ運んでなど的確に指示を出していたり、声をかけていて見ていて安心できた。運ぶ時も埃などタオルで拭き取ってくれたり、ドアをはめるのを手伝ってくれたり気遣いしていただいてとてもよかった。,山形,宮城,いつでも,4,5,4,4,3,5,15,6
244,2021-09-20,続いていて安心,3.75,作業員さんの手早さ、気づき、配慮予定時間よりも早いことを悪がっていたが、こちらはとても助かりました。聞いたところで、前の作業がはやく終わった為とのこと。なるほどその早さならてきぱきとこなし早いの納得し、挨拶も出来て気持ちの良い運搬でありがとうございました。,宮城,宮城,いつでも,3,3,4,5,6,2,0,5
246,2021-09-19,現場での作業員さんの対応が良かった,4.25,【見積もり時の対応】素早く見積もりを出してくれた【料金】お安くしてくれた【作業内容】スピーディーに作業してくれた【全体的な評価】とても満足【良かった点】営業の方のイメージと作業員の対応が良かった【気になった点】しいて言うなら、初回見積もり後に担当の営業マンと少し連絡が取りにくかった事,大阪,大阪,いつでも,4,4,4,5,10,2,90,10
243,2021-09-18,社員教育が行き届いてる,4.0,作業員さんは素晴らしい人達だったので非常に良かったのですが、15時から予定が17時半くらいになり非常に遅い時間になり真っ暗になりました15時半位になってからやっと会社の方から2時間ぐらい遅くなると電話がきただけで作業員さんからも遅くなりましてすいませんとは言われましたが余りにも遅すぎてかなりイライラはしました,宮城,宮城,いつでも,4,4,4,4,6,4,20,2
248,2021-09-18,信頼できる会社,4.5,実際に家財道具を見た上で、他者と比較して最も安い金額を提示していただきました。その後も到着時間などこまめに連絡があり、当日もスムーズに作業を行っていただきました。始めに運ぶもの運ばないものを確認し、引っ越し先でもどこに何を置くかこまかく確認しながら進めていただきとても助かりました。業者に依頼するか迷っていましたがアークさんにお任せしとても満足しています。,岐阜,岐阜,いつでも,4,4,5,5,4,4,0,6
242,2021-09-18,正直に話してくださって信頼出来そうでした,5.0,エアコンは経年劣化しているので、買い換えた方が良いこと。日程は希望日の翌日なら、値引きできること。はっきり言っていただいたので、判断しやすく信頼出来ました。作業員の４名も、親切丁寧で満足しています。雨の中、休憩もとらずに頑張ってくださって頭が下がる思いです。2か所に荷物を運んでいただきましたが、老人しか居ない主人の実家にも、指定した通りにきちんと設置されており、安心しました。また何かありましたら、依頼したいとおもいます。,宮城,宮城,いつでも,5,5,5,5,7,6,20,9
233,2021-09-18,チームワークが良くて安心でした。,5.0,良かったところはリーダーさんが他の2人に教えながらもテキパキとやっていて、いい雰囲気でした。前回の引っ越しでも同じところを利用させてもらったので、慣れたところで安心でした。料金は思ったよりオーバーしましたが、満足です。,埼玉,埼玉,いつでも,5,5,5,5,4,0,40,8
249,2021-09-17,訪問営業マンの方の人柄がよかった。,5.0,良かった点訪問担当者、コールセンターの方！作業班ともに対応がよく、最後はその印象で決めた。ぜひ伝えてもらいたい。敢えて悪いと言えば、エアコン移設の追加費用目安は伝えてくれるべきだった。,神奈川,神奈川,いつでも,5,5,5,5,4,8,30,9
250,2021-09-16,元気な印象です,4.75,他の会社に夕方６時の見積もり依頼をしたところ、遠くから向かうので５時までにして下さいと言われ、じゃあいいですとお断りさせて頂きました。前回も利用した事のあるこの会社は快く６時に見積もりに来てくれて、なおかつ自分で運んでた重い荷物を運ぶのを手伝ってくれました。引っ越し当日の応対もよく、思ってたより早く終わったと思います,宮城,宮城,いつでも,4,5,5,5,3,5,0,6
251,2021-09-16,見積もりから搬出、搬入まで良かった。,4.0,見積もりから決定額まで頑張ってくれた。搬送、搬入まで細かい作業をしてくれた。また、利用したいと思うような作業でした。一言言えば、搬入後のダンボール回収が有ればいいと思う。,岐阜,千葉,いつでも,4,5,4,3,6,9,50,5
253,2021-09-16,ハキハキ、テキパキまさにプロ！,5.0,しつこかったり、的ハズレなことを言ったりする業者さんがいた中で、アークさんは最初のお電話から実際の荷物の搬出入まで、こちらのリクエストをしっかり聞いてくださった上で的確に判断、アドバイスしてくださいました。見積もりにいらした方も、作業してくださった方も、キビキビ丁寧で、とても良い形で新しい生活をスタートさせることができました！ありがとうございました。また引っ越しがあれば、ぜひお願いしたいです。,新潟,新潟,いつでも,5,5,5,5,17,1,80,7
254,2021-09-15,とても感じが良く、手際よかったです。,4.5,ここにして良かったと思えるほど作業をして下さった方が感じ良く、親切丁寧で手際良く、スムーズにお引越しができました。ありがとうございました！,神奈川,神奈川,いつでも,4,4,5,5,6,4,20,10
245,2021-09-14,担当の方みんな親切でした。,4.0,荷物が多く、大変な作業だったと思います。営業担当の人は丁寧な対応てしたし、当日引越しの担当の人達も真面目に頑張ってくれました。作業中に家電の状態のアドバイスもくれたり自転車の現状を報告してくれたのは有り難かったです。初めてアークさんを利用しましたが良かったと思いました。,静岡,静岡,いつでも,3,5,4,4,10,8,60,6
257,2021-09-12,引越し会社を選ぶ時はメールしてくれたから,5.0,引っ越しは家具ばかりではありません。エアコンも会社が違うので一緒に対応してくださる方お得です。家具を運ぶ時は必ず毛布やシートを使って運んでくださる方良いですね。また運んで置く場所もちゃんと決めた場所に置いてくださる方が安心ですね。,愛知,愛知,いつでも,5,5,5,5,5,5,0,9
247,2021-09-11,アーク引っ越し,3.5,見積もりに来て頂いたんですが、もう１つ見積もりをとっていただき、安い方に決めようと思っていましたが、営業の方に今決めたらこの価格でやります。と押し切られ…。で、引っ越し当日は冷蔵庫が新品の状態で、来ていてもちろん、キズもなく引っ越しが終わって見てみると、凹みを発見！エアコンの取り外しも一緒にお願いしたんだけど、追加料金などの説明もなく、5万追加料金が発生！！引っ越しが初めてだったので、無知な事が多すぎたな〜と反省！！最初の引っ越しで、いい勉強になりました。,神奈川,神奈川,いつでも,3,2,5,4,1,4,40,9
259,2021-09-11,普通の引越し屋さんです,2.5,新居のため利用させていただきました。引越し業者が荷物搬入中に近隣宅のフェンスに衝突する事故が起きました。翌日に挨拶と謝罪。引っ越してそうそう気まずいです。,愛知,愛知,いつでも,2,3,2,3,1,2,1,9
256,2021-09-11,CMで知っていた,5.0,想像していた金額よりかなり安く行っていただいた。作業も早く丁寧に行っていただき、かなりコストパフォーマンスがいいと感じた。,愛知,愛知,いつでも,5,5,5,5,3,4,30,5
258,2021-09-10,丁寧でした,3.75,少し時間がかかったのと、畳に養生シートをしますとのことでしたがありませんでした。他はすばやく丁寧で問題ありませんでした。価格も予算内でしてくれました,大阪,大阪,いつでも,4,4,4,3,9,6,0,7
261,2021-09-09,とてもよかった,5.0,前日に3人で作業と聞いていたが、当日は2人に変更になった。人数は減ったがとても早いし、丁寧に作業していただきました。とてもよかったです。,愛知,愛知,いつでも,5,5,5,5,9,10,40,9
263,2021-09-07,素早くて丁寧,5.0,"【見積もり時の対応】安心できると感じた【料金】33,000【作業内容】引越し処分物を崩し、下ろして貰う【全体的な評価】安い早い丁寧【良かった点】時間通りで早く対応してくれてありがとうございました【気になった点】説明少なかったかな？聞かなかった私が悪いし、値段みたら全然構わない。むしろ簡単に私がやらなければ行けない事教えて頂けて助かりました",大阪,大阪,いつでも,5,5,5,5,4,4,15,10
264,2021-09-06,安いけど、丁寧。挨拶もしっかりして安心,5.0,予定していた金額よりもお安くして頂けました。金額よりも、内容も安心できる内容でしたので、良かったです。丁寧に作業もして下さり、早く終わりました。色々と聞いてくださって置く場所などもきちんとして頂けました。,大阪,大阪,いつでも,5,5,5,5,11,6,50,6
269,2021-09-05,スピンディーに対応してくれました,5.0,こちらの要望にも心良く対応してくださったり丁寧に仕事をしていただきました！ありがとうございます♪,茨城,茨城,いつでも,5,5,5,5,4,3,10,5
266,2021-09-04,とても親切で、頼もしく、尊敬しました。,4.75,とても親切で、丁寧に作業してくださいました。引っ越しの準備が至らないところがあり、それも綺麗にまとめて運んでくださったり、埃がついていたら綺麗に拭いてくださったり、助かりました。急な階段をめちゃくちゃ重い荷物を抱えて何度も往復している姿は本当に尊敬しました。,神奈川,神奈川,いつでも,4,5,5,5,8,8,80,6
274,2021-09-04,良心的でとても頼もしかったです。,5.0,配送後の配置も相談にのっていただき位置調整も細かくしてくださり助かりました。丁寧かつスピーディな梱包、配送であっという間に作業が終わり驚くほどでした。知人に勧められる業者さんかと思いました。それほど対応が良かったです。,石川,石川,いつでも,5,5,5,5,2,2,0,2
273,2021-09-04,親切、丁寧、迅速！,5.0,電話での契約でしたがとても丁寧に対応していただきました。引っ越し当日も印象がよく、作業スピードも早かった。次引っ越しする際にも利用したい。,愛知,愛知,いつでも,5,5,5,5,2,2,15,10
262,2021-09-02,とても　良かったです。,4.75,雨の中の引越しでしたが　とても手際良く　あっという間に終わりました。今度また　引越しする時には　お願いしたいです。,千葉,千葉,いつでも,5,4,5,5,4,7,20,7
276,2021-09-02,cmのイメージが良くて頼んだけど所々適当な印象です…,3.0,2人の作業員さんが来られて作業はテキパキこなしていましたが、先輩作業員の方がもう1人の作業員さんに対する言葉が怒ってるの？って子供にも分かるくらいの言葉口調てした。話しかけづらかったし。。客の目の前ではもう少し和やか口調でお願いしたいものです。あと、ダンボールが少なかった。,愛知,愛知,いつでも,3,3,3,3,3,9,30,7
271,2021-09-01,丁寧な対応でよかったです,5.0,【見積もり時の対応】話しを聞いて対応してくれたので安心できた【料金】かなり安くしてくれたのでよかった【作業内容】丁寧に作業していてよかった【全体的な評価】非常によかった【良かった点】無駄がなかった【気になった点】特にない,大阪,大阪,いつでも,5,5,5,5,6,9,20,6
277,2021-09-01,言葉遣いや対応がとても丁寧で印象がよかった,4.0,洗濯機の排水ホースをつないでから置いて欲しかったので一言声をかけてもらえたらよかった。帰られた後に洗濯機を持ち上げないと排水ホースがつなげない状態で大変困った。荷物が入り切らず困った。ダンボールの数など見据えて、余裕のある大きさのトラックにしてもらえると尚いい。後から自分で運ぶのが大変だった。,新潟,新潟,いつでも,4,4,4,4,1,4,20,8
280,2021-09-01,何件か訪問見積もりして一番親身になってくれました。,5.0,初めは高い金額から値切っていくような業者にあたり、営業だからといって荷物を運んでくださるお兄さん達の事を考えず私は営業なのでーと上から目線でゆうのではなく、アークさんは初めから限界の値段の提示、また同じ会社の人間としてお兄さん達もうやまっていたり、こちらの分からない事も親身になって相談、提案をしてくださり、印象はとてもよかったです。また、荷物を運んでくださるお兄さん達も暑い中仕事とはいえ皆さんとても爽やかに最後まで対応してくださり感謝のしようがありません。本当にありがとうございました。知り合いでも引っ越しを聞いたら絶対にアークさんをおすすめしていきます！ありがとうございました！,愛知,愛知,いつでも,5,5,5,5,1,4,50,8
281,2021-09-01,素早い、丁寧、親切、最高！,5.0,営業の方も素早く対応してくださり、金額もなるべくコストを抑えたかったのでそれに合わせた見積もり提供をしてくださりました。安いだけでなくしっかり傷つかないように対策されてましたし、とくかく作業してくださった方も親切で丁寧なおかつスピーディーに対応して頂いたので引っ越し初日、気持ち良く過ごせました。,京都,京都,いつでも,5,5,5,5,3,4,10,6
278,2021-09-01,スピーディーかつ丁寧。笑顔が素敵。,5.0,自分1人の引っ越しが初めてだった為、色々不安がありましたが訪問見積もりの際、段ボールのガムテープの貼り方から全て教えてくださいました。5万円くらいを想定していましたが、他者との比較でお値段も半額以上お値引きしていただきました。急な引越しだったため、お見積もりの際にその場で段ボールがいただけて助かりました。引越し作業もスピーディーかつ丁寧でした。ベッドの解体もしてくださいました。作業員の御二方がとても仲が良さそうで素敵な会社なんだろうなぁと感じました。常に笑顔で接してくださり、最初の不安な気持ちは1ミリもなく引越しできました。,愛知,愛知,いつでも,5,5,5,5,3,4,10,6
282,2021-09-01,チームワークも良かったです。,4.75,【料金】即決価格で破格の安さでした。後に来た他社の方がうちでは絶対無理ですねと言っていたのでその日に決めてしまいました。【作業内容】３人での作業でしたが、とても早くて丁寧に作業してくださいました。チームワークも良かったです。【全体的な評価】何回か引っ越しをしている夫も、今までで１番良かったと言っていました。【良かった点】電話や訪問見積の対応も、引っ越し当日の動きもとても良かったです。,東京,東京,いつでも,5,4,5,5,13,12,50,10
279,2021-08-31,丁寧に行ってくれそう,4.5,訪問時も搬出時も丁寧に行ってくださりました。あとはダンボールの回収を行ってくれたらいいなとは思いました。,京都,京都,いつでも,4,4,5,5,2,1,20,10
268,2021-08-31,電話対応は良いが、作業員はぶっきらぼう,4.0,作業はスムーズ勝つ丁寧でスピード感があり、安心してお任せできました。知り合いにも勧めたいです。,神奈川,神奈川,いつでも,5,4,3,4,4,3,10,10
272,2021-08-31,オルガンを2階に上げてもらいました,4.25,個人では持ち上げられない重さのオルガンを2階までもちあげてもらいました。外階段で雨も作業時間に土砂降りになった中でしたが、丁寧に梱包して雨にならないようにして、2名で丁寧に持ち上げてもらえました。作業員さんも応対も感じが良かったので満足です。,埼玉,埼玉,いつでも,4,3,5,5,6,0,0,8
283,2021-08-30,印象は良かったです。,4.25,営業の見積もり不備でトラックが入れなかったが、近隣の空き地を通過する許可を取ってくれて助かりました。荷造りが遅れてしまいましたが、嫌な顔ひとつせず箱詰めも手伝ってもらえました。,愛知,愛知,いつでも,4,4,5,4,11,12,50,5
223,2021-08-30,電話対応もよく感じがよい,4.5,料金も事前概算見積と相違なく想定内段ボールは追加で購入午後便は予定がある人、夜間の搬入に抵抗がある方にはおすすめしないトラブルのため遅れが生じ当日に搬出、翌日午前に搬入となった（自費でホテルで宿泊）小物であるが紛失に対しての保証はなかった,愛知,愛知,いつでも,5,5,4,4,3,0,20,10
265,2021-08-29,有名、大手,4.5,【見積もり時の対応】【料金】【作業内容】アパートから新居への引っ越し、実家の荷物も運んでもらった。冷蔵庫の処分。【全体的な評価】非常に満足。【良かった点】素早く丁寧にしてくださった。【気になった点】引っ越し日の直前まで、開始時刻の連絡がなかった。,石川,石川,いつでも,4,4,5,5,8,4,30,5
291,2021-08-29,営業さんが一生懸命、作業者の方にもとても満足。,4.75,営業さんの一生懸命さと、私たちの希望に合うように時間とコストの提案を頂いて、見積り1社目にして契約しました。次回引っ越しの時にも是非お願いしたいです。無料で頂いた段ボールはやや足りなかったです。緩衝材も自分で購入しました。作業員の方は丁寧かつスピーディーで、とても満足です。,愛知,神奈川,いつでも,5,4,5,5,7,4,20,8
260,2021-08-28,営業の方の対応がとても良かった。,3.5,まず、営業担当者が清潔感があり、とても良かったです。親切丁寧に不明な点など説明してくださり、不安なくお願いする事ができた。なるべく低コストで抑えたかった私たちの願いを聞いてくださり、お値引きの交渉にも丁寧に対応してくださったです。こちらの希望を最優先にしてプランを考えてくださり、予想より遥かに費用を抑える事ができました。また、提案力もあり、新居で使える家電も特別価格で購入する事ができ、まさに痒いところに手が届く営業でした。引っ越し当日の作業員の方々もテキパキハキハキと対応し、良かった。段ボールは無料のものを5枚頂き、助かりました。今後この業者で引越しを考えている人に対してのアドバイスとしては、自分たちの希望をちゃんと説明すると良いと思います。なるべくその希望に沿う様に頑張ってくれるはずです。,宮城,宮城,いつでも,4,4,3,3,4,2,0,7
296,2021-08-28,明るくハキハキしており、気持ちの良い対応でした。,5.0,訪問見積もり時も当日の作業時も、皆さんとても丁寧な対応でとても安心しておまかせできました。説明なども一つ一つとても丁寧でした。,福島,福島,いつでも,5,5,5,5,3,2,5,6
286,2021-08-28,コストパフォーマンス抜群,5.0,【見積もり時の対応】営業さんの人柄、営業の上手さに惹かれました【料金】すごく安くして下さり希望額まで下げてくれました。【作業内容】リーダーを始め、皆さん丁寧に作業して下さりました。【全体的な評価】ホントに値段の割にサービス内容がしっかりしており、大満足です。【気になった点】家具、家を傷付けないようにと作業員の後輩に指導している口調がキツくてこちらとしては少し気まずかったです。,大阪,大阪,いつでも,5,5,5,5,3,8,40,7
289,2021-08-28,丁寧,5.0,マンション⇒新築戸建てへの引っ越しで利用しました。以前の引っ越しの経験から、これくらいの金額で引っ越し出来たらいいなぁという金額があったのですが、月末繁忙期にもかかわらず、それよりも安い金額で引っ越し出来て満足です。決定理由は、価格もですが、アークさんは元々新築専門の引っ越し会社だったこと、搬入経路全面の壁や床に養生してくれること、スタッフは研修センターで家具搬出等のトレーニングを行っていると訪問見積もり時にお聞きして、安心してお任せできると思ったからです。当日は開始時間が遅れましたが、リーダーが的確に指示されており、とてもスムーズに終わりました。訪問アポ担当の方、営業担当、当日のスタッフの方、総じて皆さん物腰柔らかく、丁寧に対応してくださいました。中でも感動したのは吊り下げ照明の長さ調整をしてくださったことです（チェーンの切断が必要なタイプでした）。,大阪,大阪,いつでも,5,5,5,5,6,11,20,6
294,2021-08-28,お客様第一という印象を持ちました。,4.75,期待を大きく上回ってくれました。予想していたよりも早いスピードで搬入搬出していただきました。家具などもとても丁寧で養生も細かくサービスが行き届いていました。また何かあればアークさんにお願いしたいと思いました！,千葉,千葉,いつでも,4,5,5,5,8,8,20,7
293,2021-08-27,見積もりの方も作業の方々もとても印象が良かった,5.0,トラブルがありましたが、こちらの落ち度もあったにもかかわらず、丁寧に対処していただき大変感謝しています。,富山,富山,いつでも,5,5,5,5,12,8,60,5
275,2021-08-27,言葉遣い、対応が丁寧,5.0,【見積もり時の対応】訪問してもらい色々教えてもらいながら見積りをとってくれた。【料金】相談に乗ってくれて丁寧に対応してくれた【作業内容】希望を聞きながら丁寧にスピーディーに対応してくれた【全体的な評価】来た人が凄く丁寧で親切。希望以上でした【良かった点】丁寧で信頼できる対応【気になった点】特になし,三重,三重,いつでも,5,5,5,5,1,2,0,5
285,2021-08-27,コミュニケーションを大切にする対応,3.5,訪問見積もりではマスク1箱、家具のカタログ等をいただきました。荷物の運び出しもスムーズに行ってもらいました。自分のスマホでQRコードを使って、クレジットカードで支払いを行いました。そこが少し心配なので、クレジットカードの支払い明細をこまめに確認していこうと思いました。,三重,愛知,いつでも,3,4,3,4,2,0,0,6
284,2021-08-27,丁寧で対応も早く、安心感があった。,5.0,見積もり時、こちらの提示した情報が不足していて作業に問題が発生したにも関わらず、現場で丁寧に、臨機応変に対応してもらえた。,三重,愛知,いつでも,5,5,5,5,2,5,0,6
270,2021-08-27,最初に電話したときの印象が良かった。,4.0,受付段階の電話の印象が良かったです。荷物が少なかったので口頭で知らせて、すぐ見積もりを出してくれたのが助かりました。また、希望日に行えたのが何よりでした。,愛知,愛知,いつでも,4,4,4,4,1,1,0,10
295,2021-08-27,とにかく早い！,5.0,急な引っ越しにもかかわらず、ありがとうございました！当日はとにかく早くビックリしましたが、すごく丁寧に運んで下さいました！スタッフの方にも親切にして頂き、電話対応のスタッフの方も素早い対応で、皆様に感謝しております！,茨城,茨城,いつでも,5,5,5,5,8,5,15,5
292,2021-08-27,丁寧かつスピーディーに対応,4.25,キズ防止の対応および速さが良かった。当日営業もあったが、丁寧な説明でわかりやすく追加させていただきました,三重,三重,いつでも,4,4,4,5,7,4,15,5
297,2021-08-26,笑顔で作業がテキパキしていました。,5.0,笑顔が素敵でした。とても親切で、色々と声をかけてくださいました。作業がテキパキしていて、素早く引っ越し作業が進みました。,茨城,茨城,いつでも,5,5,5,5,3,2,0,5
287,2021-08-25,すごく手際よかったです。,4.75,【見積もり時の対応】説明も丁寧で、直接引越しに関係ないところでもアドバイスいただき助かりました。【料金】覚悟していた金額よりもかなりお安く、希望した日程で組んでいただけました。【作業内容】ロフトベッドを解体し、新居で組み立て直して頂いたのですが　作業スピードがすごく早かったです。【全体的な評価】価格以上のクオリティでやっていただいた気がします。【良かった点】・ロフトベッドの解体と組み立てもしていただけたこと(しかも作業がめちゃくちゃ早い)・希望の日程に最安値で作業いただけたこと・営業の方が親切で、引越し全体で色々アドバイスいただけたこと【気になった点】カラーボックスを運び出していただく際に、下に何も敷く事なく引きずられていたので賃貸だったこともあり跡がつかないかヒヤヒヤしました。,神奈川,神奈川,いつでも,5,5,4,5,2,2,10,10
255,2021-08-25,普通の引越し業者,4.0,非常に手際がよくあっという間に終わってその後の予定がたてやすかった！特に悪い点がなかったところがいい点です。,愛知,愛知,いつでも,4,4,3,5,1,0,0,8
299,2021-08-25,とにかく丁寧で早い。,5.0,いい点時間はお任せで依頼したのですが、到着時間等を丁寧にこまめに連絡をくれて助かる。運搬も手早く丁寧で素晴らしい。予定(依頼)してない荷物もこれぐらいなら…と運んでくれた。引越し先の床を心配してくれて、冷蔵庫の下に敷くシート？も提案してくれてサイズに合わせて綺麗にカットしてくれたりと色々行き届いたサービスだった。悪い点、気になった所。2人1組での運搬だったのだが、私語というか作業員2人の会話が少し気になった。｢楽しそう｣でいいのかもしれないが。。。少し気になる。また、｢メジャー持ってきて！！｣｢領収書書いておいて！！｣｢お釣り1000円！｣など、トラックに居る作業員へのお願いや連絡が、あまりにも声が大きい(離れているからってのもあるが)近所迷惑になりそうでとても嫌だった。その時だけだから我慢すればいいだけなのだが…運ぶ荷物や依頼主(私)への配慮は素晴らしいが、もう少し外へも目を向けて欲しい。強いて言うなら…気にならない人は気にしないと思うが、わたしは気になってしまった。,山形,山形,いつでも,5,5,5,5,4,2,10,5
300,2021-08-25,ソフトな印象,3.75,予想よりは高かったが、知人のお勧めや見積もり時の対応、サービスの良さなどが決めてでした。業者は初めて利用するが、会社辞令での利用なので料金はあまり気にせず内容で決めました。,長野,千葉,午前,3,4,4,4,4,0,0,5
301,2021-08-25,非常に丁寧で気持ちの良い対応,5.0,初めて自分で引っ越しをしなくてはいけなくて不安でしたが、最初の電話から作業終了までどなたも言葉遣いや対応などが非常に丁寧で良かったです。一生懸命に作業して頂きまして不満など何も無かったです。ありがとうございました。また引っ越しがある時は必ずお願いしたいと思っています。,神奈川,神奈川,午前,5,5,5,5,4,3,0,10
308,2021-08-22,作業員さんがとても良い方でした。,4.5,今回は、ほんとに助かりました。引越しは、そうするものではないけど、いまの時代、インターネットがあってよかったです。,神奈川,神奈川,午前,4,4,5,5,2,3,15,10
306,2021-08-22,大手だから安心感がある。,4.0,当日も、慣れた感じで社員の方がテキパキとバイトの方に指示を出していたし、コスパも申し分なかった。バイトの子もすごく感じがよかったし、ここにして本当によかった。仕方がないことだが、作業をされている時にマスクをしていない時間もあり（私と話す時はマスクをしてくれてます）コロナ禍で且つこの猛暑の中、マスクをずっとしながら作業するのは大変だよなと思いながらちょっと不安になりました。初めての引っ越しでしたが、皆さんのテキパキとした作業風景や爽やかに対応してくれたのが嬉しかったです。アークさんに頼んでよかったです！,神奈川,神奈川,午前,4,4,4,4,7,0,0,10
305,2021-08-21,電話受付のお姉さんがすごく良かった。,5.0,作業員さんが暑い中すごく頑張ってくれたけど熱中症とかならないか見ていて心配になった。それぐらい頑張ってくれていた。,宮城,宮城,午前,5,5,5,5,7,7,20,7
