,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
197,2021-05-09,感じもよくこちらの要望にできるようにしてくれた。,5.0,見積もりを終わってすぐに　今決めるならと言われた。すぐに決められないと答えても笑顔で逆ならそうだと思いますとお客の立場になって考えてくれたのがとてもよかった。保証人の話しもしてくれて。信頼して引っ越しを頼もうと思いました。　マスクを粗品としていただきました。,埼玉,埼玉,午前,5,5,5,5,3,10,0,5
207,2021-05-07,営業、電話対応も大変良かったです。,4.75,とても作業する人の対応が良くて、スピーディーで気持ちが良く引っ越しが出来ました。何よりも他者よりも値段が安くてビックリして、ほぼ即決に近い感じで決めました。,兵庫,兵庫,いつでも,5,5,5,4,12,7,50,6
224,2021-05-06,話やすく、感じの良い方でした。,4.75,当日、見積りにはないものでも、快く引き受けてくださったり、仕事もテキパキト要領よくされていたので助かりました。訳ありの引っ越しで、事前にしっかり準備できていなかったにもかかわらず、運びながら待っていてくれたので心遣いがとても嬉しかったです。無事に引っ越しが出来た事に本当、感謝してます。ありがとうございました。,愛知,愛知,午後15時以降,5,5,5,4,4,0,0,8
223,2021-05-06,子供好きでテキパキした方が多い印象,3.75,子どもの相手も笑顔でしつつ、引っ越しの手際も良かったです。訪問見積もりでの粗品はありませんでした。ダンボールはすべて無料で頂きました。引っ越し場所がある程度(市町村)決まっていれば、見積もりを出していただけます。引っ越しは閑散期の平日でしたが、見積もり訪問では最初に相場よりも高額(おそらく繁忙期の価格)を提示され、その上で「いくらなら本日即決いただけますか？」という交渉をされました。控えめな価格を言ってしまったので、最初にもっと思い切った値段を言ったら良かったと後悔しました。たまたま当たった担当によるのかもしれませんが、子ども好きな方が多いように感じました。営業担当の方に電話をかけてもいつも繋がらず、留守電ばかりでした。(折り返しの連絡もなし)当日の引っ越し担当スタッフの方々は質問はハキハキと受け答えしてくださり、説明もとてもわかりやすかったです。,東京,京都,午後15時以降,4,2,5,4,6,9,30,5
227,2021-05-05,安価ではあるが、来週の引越当日の技術面が心配です。,4.0,"安価ではあるが、来週引越当日の技術面が心配。リフォーム目的なため、リフォーム後に戻る際の引越が大変心配です。だからこそ、来週の引越当日の技術面を確認しておく必要があります．見積りから事前の引越準備に関する対応も良かった。問題は、やはり5月12日引越当日の荷出し荷入れの技術面ですね。営業の対応や価格や当日の技術の全てで高いサービスを提供していただけることを期待しています。引越社でクーラーを購入しましたが、4月以降は税込表示が義務化されているが、請求時に税別での表記が判明し、予定より10%分の12,000円が想定外の出費になりガッカリしました．。対応もしてもらえず払うことになり残念すぎました。",奈良,奈良,午後15時以降,4,4,4,4,6,12,40,4
208,2021-05-04,丁寧,4.0,料金もリーズナブルで予定の時間通りに来られ、スムーズな作業でした。引越し先でも、問題無く作業が進み良かった面倒でも訪問査定をおすすめします。,愛知,静岡,いつでも,4,4,4,4,3,0,15,4
221,2021-05-04,良かった,3.75,丁寧に対応いただきましたただ、自身での梱包、開梱など基本コースのみでしたし、引越しが夜8時過ぎまでかかり、とても疲れましたオプションをつけたコースで比較してもよかったかな、と思いました,大阪,兵庫,午後15時以降,5,4,4,2,11,9,50,4
222,2021-05-03,とても信頼できる感じでした。,4.75,エレベーター無しの５階から４階の引っ越しでしたがとてもスピーディーで感心しました！営業の方、当日の作業の方共にとても信頼できる感じのいい方達でした。ありがとうございました。,東京,東京,午後15時以降,4,5,5,5,5,8,40,5
229,2021-05-03,知っている業者さんなので、信頼できると思っています,5.0,料金的には他にも安い業者さんもありましたが、希望の時間帯で、対応していただけるとのことで、きめさせていただきました。他にも用事が多かったため、早く決めたいと思っていましたので、安心しておまかせできそうでしたので、お願いしました。作業も早く、よかったです。,京都,滋賀,午後15時以降,5,5,5,5,1,4,10,5
217,2021-05-02,丁寧で優しく説明してくれた。,5.0,【見積もり時の対応】丁寧な説明でわかりやすかったし誠意がみられた。【料金】安くしてくれた。【作業内容】丁寧でスピード感がありました。【全体的な評価】とても良い【良かった点】【気になった点】,滋賀,滋賀,いつでも,5,5,5,5,1,2,0,4
236,2021-05-02,仕事も早くて対応もよかったです。,4.0,何事にも対応が早くよかったです。見積もり時の対応(値引きなど)や段ボールもすぐに持ってきてもらえてよかったです。当日も丁寧に運んでもらえたと思います。ありがとうございました。,滋賀,滋賀,午後15時以降,4,4,4,4,11,4,50,6
228,2021-04-30,対応がスムーズ　簡潔,3.75,不要な家具引き取りをしていただき助かった。それがリサイクルされれば、キャッシュバックされることが見積もり時に明確であれば尚可。,東京,大阪,午後15時以降,4,4,4,3,5,3,20,10
237,2021-04-30,遅い,2.5,新人教育も含めてであの価格だったのかわかりませんが荷物の運び方も雑で怒鳴りながら仕事をしてる感じで何だかこっちが申し訳ない気持ちになりました。引っ越しも15時半から始まったのですが終わったのは21時半頃。こんなにかかったのは初めてです。,東京,千葉,午後15時以降,3,4,2,1,3,5,20,9
219,2021-04-30,見積もり時、電話、作業員の全ての印象が良かった,5.0,【見積もり時の対応】引越し先が目と鼻の先だったため、トラックが要らないことなどを伝えたら、希望に沿うように見積もりをして頂いた。【料金】この条件ならば、この金額というように色々プランを出して貰えた。【作業内容】スピィーディーで丁寧だった。【全体的な評価】関わっていただいた全ての方々の対応がよく、ほぼ即決だった。割と急な引越しだったものの、真摯に対応していただけてありがたい。【良かった点】対応の早さと人柄の良さ。信頼出来る点が多かった。【気になった点】作業員のマスクなし。作業する上でマスクをしていると大変なのはわかるし、あまり喋らなかったのでそこまで気にはしていないものの、このご時世なので気にはなった。,熊本,熊本,いつでも,5,5,5,5,7,4,10,6
243,2021-04-28,親切丁寧、親しみやすい,4.5,今回は不用品引取りができるかがポイントだったのもあり、そこをメインに契約を決めてましたが、今回で3回目の利用だったので、かなり割引もあったかと思いました。あとエアコンなどお安く購入もできたのが有難いなぁと思いました。アリさんパックでしたのですが、見積もり時の際、2トンロング2台との予定でしたが、体調不良もあって断捨離がなかなかできず、思っている以上に荷物があり、結局2トンロング3台での引越しとなりました。4階の階段のみだったので、皆さん汗だくで作業してくださっていて感謝しかありません。ありがとうございました。,京都,京都,いつでも,4,4,5,5,7,10,60,5
225,2021-04-28,親切　フレンドリー,4.75,初めての家族での引っ越しでしたが、梱包から紐解きまでお手伝い頂き助かりました。また次もお願いします。,神奈川,神奈川,午後15時以降,5,5,4,5,11,5,50,4
233,2021-04-28,対応、価格ともに非常によかった。,5.0,良かった点価格が安かった。作業員の当日の柔軟な対応が助かった。不用品の引き取りをしてくれた。家具設置まで丁寧にしてくれた。悪かった点営業マンと当日作業員に内容の行き違いがあった。,大阪,大阪,午後15時以降,5,5,5,5,7,0,0,3
241,2021-04-27,引越しに関する全てに行き届いた対応,3.75,何社か見積もりをしてもらったが大きな違いはなかったので、スタッフさんが身元保証されていることと希望する引越し日に近いことで選んだ。料金に含まれている段ボールの数も一番多かったが、引き取りが有料なのが残念だった。家具等もきちんと梱包してくれて迅速に運んでくれたし、照明や洗濯機の取り外しや取り付けもしてくれて楽だった。作業の邪魔にならないように汚れを掃除していたら、女性スタッフさんが「ここも拭きますか？」と声をかけてくれたり、運び込む時も段ボールの中身によって分けて置いてくれたりして気配りが良かった。,神奈川,神奈川,いつでも,4,3,4,4,14,13,40,6
239,2021-04-27,優しくて頼りになる,4.75,ダンボール大量にもらえて、引っ越し後に引き取りもしてもらえる。しかも、期限はなしとのこと。料金は高かったけど、粗大ゴミ処分もしてもらえたし満足。何より、みんないい人。,滋賀,滋賀,午後15時以降,4,5,5,5,7,6,20,5
240,2021-04-27,仕事が早い,4.0,仕事は早かったけど、ダンボール記載の部屋以外に置かれていたのが多かった。ダンボールの追加は素早く新品を持ってきて下さったのは嬉しかった,北海道,北海道,いつでも,4,4,4,4,7,9,50,7
226,2021-04-27,不要品引き取りが助かる,5.0,今回で2回目ですが、いつも大変丁寧で親切な対応に感謝しています。また、不要品の引き取りサービスがあり、大変助っています。,愛知,神奈川,午後15時以降,5,5,5,5,4,5,20,8
220,2021-04-27,優しかった,5.0,すごく丁寧で、重たい物ばっかりだったのに素早い動きで荷物を運んでくれました！思っていたより金額も安くて、アリさんにして良かったと思いました。,大阪,大阪,午後15時以降,5,5,5,5,6,5,30,4
246,2021-04-26,対応が良く融通が利く,5.0,【見積もり時の対応】引越し先での作業依頼も快く引き受けてくれた【料金】家電処分量含めてかなり安くしてくれた【作業内容】丁寧に作業するだけでなく、スピードも速かった【全体的な評価】大満足です。２回目でしたが次も利用したいです【良かった点】当初の作業内容から運搬する荷物を増やしてくれた【気になった点】全くありません,佐賀,佐賀,いつでも,5,5,5,5,6,0,0,6
247,2021-04-26,価格もとてもお値打ちで対応も良かった,4.5,価格もとても気に入りさらに、ダンボール箱もすぐ届けてくれたところと、営業の方の対応もとても良かったです。知人の二人もアリさんで引っ越しが安くて良かったと聞いていたので、電話する気になった。,愛知,愛知,いつでも,4,4,5,5,2,0,10,10
244,2021-04-26,テキパキ作業をしてくださいました,4.0,良かった点・作業が早い・傷がつかないよう丁寧に運んでくれる・作業に慣れている・時間を守ってくれた・ハキハキしている・家具の配置など最終確認をしてくれた改善して欲しい点・訪問見積もりの営業の方がタバコくさかった（つわり中だったのでその後気持ち悪くなった）・作業を早く進めるためだと思うが、足音が大きく階下への影響が心配になった・冷蔵庫裏などを拭いてから持っていくために雑巾を用意して下さいと言われていたが、拭いてくれることはなかった（知り合いの人が引っ越したときも雑巾を渡したものの拭いてくれなかったと言っていた）全体的には満足しています。ありがとうございました。,千葉,東京,いつでも,5,3,3,5,12,9,30,4
250,2021-04-25,笑顔で好印象、仕事も的確。,4.5,以前にも使用したことのある業者で信頼があった。今回も予想どおり、価格、仕事の仕方などで納得行く引っ越しだった。,東京,東京,いつでも,4,5,5,4,6,7,0,10
248,2021-04-25,営業マンの間違いが多い,4.5,営業マンの間違い、手配ミスが多かった。ダンボールの個数間違い、引越し日の間違い、洗濯機取付の手配忘れなどあり、営業マンと手配する人との伝達ミスが目立ちとても不安でした。当日の作業員さん3名はとても感じがよく、作業も早かったので大変満足しています。,北海道,北海道,いつでも,4,4,5,5,10,6,20,7
235,2021-04-25,テキパキと作業してくださり安心して任せる事ができた,5.0,値段の安さに感動しました。予定してたより、かなり値段を抑えて下さり、作業もきっちりしてくださり、安心しました。,兵庫,兵庫,午後15時以降,5,5,5,5,2,3,0,7
232,2021-04-25,仕事も早く、丁寧な対応で良かった,4.0,良かった点は、見積もりに来てくれた営業の方の印象もよく、梱包に来てくれた作業員も手際よく仕事も早く、引越し作業の方もきちんと説明しながらテキパキとこなしてくれて良い仕事をしてくれた感じでした。悪かった点としては、梱包作業の方に、梱包不要の荷物について説明したあと、2時間程度家を空けた間に戻ってきたら全て梱包されていたのには参りました。作業者全員に話しが通っていなかったようでした。,大阪,大阪,午後15時以降,4,4,4,4,7,7,50,6
238,2021-04-24,有名,3.5,1軒目の見積もりがすごく高くて、次に見積もりに来てくれたアリさんマークの引越社で自分の予算に合う値段にしてくれたので決めました。粗品はマスクをもらえました。今はいくらあっても困らないので使えるものでありがたかったです。支払いをクレジットカードで払えたのでたくさんポイントがつけれて良かったです。近場の引越しだったので、まだ梱包できてないものはあとで自分で運ぼうと思っていたのですが布団をビニールに包んで運んでくれたり小さい家電や小物を箱に入れて運んでくれてとてもありがたかった段ボールは大小30箱もらえました。子供がうろちょろして邪魔してしまったのですが、子供の問いかけにも優しく返してくれたりしてありがたかったです。段ボールに内容物やどの部屋に持っていくか書くスペースがあるのでつめたあと何が入ってるのか分かりやすくて良かったです。,奈良,奈良,午後15時以降,3,3,4,4,2,5,30,4
253,2021-04-24,仕事が早く見てて気持ちよかったです。,3.5,料金もだいぶ頑張ってくださり、仕事も早く内容としてはとても満足しました。ただ、一つだけ欲を言わせて頂けば、もう少し笑顔が欲しかったなぁと。それ以外は◎です。,熊本,熊本,いつでも,3,3,3,5,6,5,30,4
251,2021-04-24,素早く丁寧,4.0,登録後すぐに見積もりを取りに来てくれました。私たちは処分品の引き取りを運び出しの時に同時にしてくれる会社にしたいというのが条件でその中でも安くやってくれる引越し会社を探していたので、処分代を込みにしても私たちの想定していた10万円より全然安くやってくれてありがたかったです。見積もりの際の粗品として30枚入りマスクを1箱頂きました。4ヶ月の子供が居ながらの引越しだったので、荷造りに時間がかかる事を考慮して荷造りのプレゼントのダンボール(大10個、小20個、布団袋1枚、ガムテープ2つ)を早めに持ってきて下さったり、短時間で終わるよう気にして作業してくださりました。2名の作業員の方で今回の引越し作業をしてくれたのですが、電化製品はその都度丁寧に毛布などで梱包しながらスピーディーに、上手く連携をとっていてすごいなぁと関心しながら見ていました。私の勝手な引越し業者さんの印象が、バイトの雑な人が居たりするイメージだったのですが、慣れた社員さんとペアで指示出しをしながらスムーズな作業だったので正直驚きました(笑)引越し先では、荷解きが効率よくできるように片付け場所に近いところにそれぞれのダンボールを運び入れてくれ、作業が終わるまで不要になったビニールやダンボールは引き取って行ってくれました。思ったより早い時間に終えることが出来、とても助かりました。とても満足しています。ありがとうございました！,愛知,愛知,いつでも,3,4,4,5,6,4,30,7
254,2021-04-23,とても丁寧且つ親切に対応して頂きました。,4.5,持病があるので、ちょっと面倒なお願いをしましたが、とても親切に聞いて下さいました。実際には出来ないとしても、こちらの要望を出来るだけ聞き入れようとして下さる態度がありがたかったです。,北海道,北海道,いつでも,4,5,5,4,1,4,30,9
245,2021-04-23,コスト、サービスとてもよかった！,4.5,最初、4万円を想定して総合見積もりして頂きました。５社程度見積もりを聞いてみましたが、アリさんマークの引越社が1番安く、対応が早かったです。ただ、そんな安くて大丈夫かなと当日多く見積もられるんではないかとか、ちゃんとしてないんじゃないかと不安に思っていましたが、実際、これは持っていかなくて大丈夫ですか？と、色々気遣っていただきました。お話していたより少し多めになりましたが、嫌な顔せず暑い中運んでいただきました。家具位置も考えてくださったり悪いところなんてなかったです！丁寧にありがとうございます！,奈良,大阪,いつでも,4,4,5,5,1,0,10,9
259,2021-04-23,一人はプロの方がいてくれたので安心できた。,4.0,金額も近場だったので安くしてもらえた。そのせいか当初3人と聞いていたが当日は2人しか来なかったので疑問に思ったが、積み下ろしは丁寧にしていただけたので総合的に良かったと思う。機会があれば次回も利用したいと思う。,愛知,愛知,いつでも,4,4,5,3,5,5,20,8
260,2021-04-22,丁寧でとても良かった,5.0,洗濯機の取り付けをサービスしてくれた。また家電・家具は例外なく全て柔らかい布等で保護し、慎重に運んで貰えたので作業は完璧だった。また1日で荷下ろしまで行ったが、転居先での作業開始時間を調整してもらえて助かった。,神奈川,茨城,いつでも,5,5,5,5,6,5,15,4
258,2021-04-22,明るく親身になって対応してくださいました。,5.0,引越し当日、契約通り、作業員の方が2名来てくださいましたが、2人とも明るく清潔感もあり、安心してお任せできました。とても良かったです。到着前や荷物をまとめた後など、こまめに電話連絡してくださり、その後の流れが把握出来てありがたかったです。荷物のパッキングもお願いしましたが、丁寧に梱包されていました。電話で見積もりをした時の方も、金額提示がわかりやすかったので、契約の決め手となりました。大変お世話になりありがとうございました。,神奈川,神奈川,いつでも,5,5,5,5,3,1,0,10
257,2021-04-22,見積もりが的確。作業員の方達もとても好感が持てた。,3.0,見積もりに来てくれた方は、実際に引っ越し作業も行っている方だったので見積もりは的確でした。そのうえでお安くしてくださったり有料オプションをサービスとして付けてくださったりとても良くしていただきました。見積もりが的確だったおかげで引っ越し当日も滞りなく作業が完了してとても感謝しています。ただ、引っ越し当日にトラックを駐車する場所を指定していたのですが、違う場所に駐められてしまい、そのトラック移動のせいで引っ越し開始時間が遅れてしまったのは残念でした。ですが、作業員さんたちは一生懸命仕事をしてくださったのでとても満足しています。,神奈川,神奈川,いつでも,3,3,4,2,7,10,50,6
256,2021-04-22,一番溌剌としていて、親しみを感じた,4.75,引越し資材の遅延や、引越し当日の遅延等もありましたが、連絡して相談するとすぐに対応し、こちらの都合に合わせて再手配をしてくれました。お支払いした金額以上の満足度でした。次回もお願いしたいと考えています。,滋賀,滋賀,いつでも,4,5,5,5,9,4,15,7
231,2021-04-22,丁寧に荷物を運んでくれた,4.5,予定していた金額と同じぐらいの料金だった。不用品の処理も一緒にやってもらえたので、楽に引っ越しができた。,東京,静岡,午後15時以降,4,4,5,5,6,7,20,5
249,2021-04-22,全体的に安価なイメージ,3.75,【見積もり時の対応】割と強引でも安かったので問題なし【料金】最安【作業内容】当日は30分言われた時間より遅れてきたけど作業は早かった【全体的な評価】安かったので問題なし【良かった点】経費が抑えられたこと【気になった点】引越しは最安コースでお願いしたので正直気にはならなかったが、やたらと関連サービスの勧誘が多くてわずらわしかった。さらに食洗機の設置に時間がかかっているが、説明が不十分だった。他にやたらガス電気の他サービスの勧誘電話が多く対して安くもないサービスに変えさせようとするのが気になる。また、見積は1ヶ月くらい前に依頼したが、引越し日が、確定できず見積訪問をすぐ依頼できなかったので、もしかしたらもう少し安くできたかもしれない。ただ、賃貸で探すときに日割り家賃の関係をかんがえると、そんなに早く入居日を確保できないのでケースバイケースで金額が変わるようだった。今回はいろいろ勉強になった。,東京,東京,いつでも,3,2,5,5,10,7,60,8
252,2021-04-21,大変良かった,4.75,対応も早く、無料のダンボール箱、引き取りサービスもあり助かりました。引越しの荷出し荷入れもスピーディーで、あっという間に引越しが終わりました。,東京,東京,いつでも,4,5,5,5,5,8,30,6
255,2021-04-21,普通に対応頂きよかったと思います。,4.25,【よかった点】急な引越しで予め処分出来なかった大きい不要品、粗大ゴミが沢山あり処分に困っていたので不用品回収業者の見積もりも数店舗取りましたが高く迷っていたところ引越しと一緒に安く処分していただけたのが1番よかったですし、ダンボール箱も不足してしまい当日荷造りもできていなかった荷物が沢山あったのですが引越し会社が用意してあったハンガー衣装ケース？に全て詰め込んで頂き手荷物が少なく済んだので助かりました。【悪かった点】スムーズに荷物を運んで頂けたのですが最初に壊れ物は「赤いテープ」すぐ使う物は「黄色テープ」と作業前に説明したにもかかわらず忘れてしまったのか作業員の中で周知できておらず壊れ物が1番下に積まれていてあとから箱を作業員の方が上下を入れ替えたりすぐ使う箱を奥に置かれてしまったりとあとから出すのが大変だったのでその点は残念でした。また引越しする場合には他の会社も検討したいと思います。,愛知,愛知,いつでも,3,4,5,5,5,15,50,9
234,2021-04-19,感じは良かった,4.0,大きなキャリーバッテリーが入っていたハコが見当たらないです。ドライヤーが入っていた箱もないです、どうなってるのか、問い合わせても、荷物はちゃんと渡してると言うばかり。,大阪,大阪,午後15時以降,4,4,4,4,4,11,40,4
264,2021-04-19,見積もり担当の方がとても良くその段階で決めた感じ,5.0,まず初めに見積もり担当者が良かった。きちんと時間に来て頂き、指示も的確で丁寧でした。この段階でアリさんにほぼ決めた感じです。見積もり金額も妥当だと思います。他社見積もりも頼みましたが、担当者が遅刻するわ、態度も横柄だわと、値段より人間性が×でした。やはり面倒でも見積もり比較はして良かったです。比較できた事で当日までを安心して過ごせましたし、当日の心配はお天気くらいでした。実際引っ越し作業のスタッフも丁寧、迅速、テキパキとしており、責任者の方もスタッフに丁寧な言葉がけで指示していたので、ピリピリした感じがなく、見守るこちらも変に気を使う事なく安心してお任せできました。今回、電化製品入れ替え、廃棄、2箇所配送などがあり、前日に荷出し、翌日移動と2日間かけ色々なリクエストにしっかり対応して頂き、本当に良くして頂きました。アリさんでお願いして良かったです。,岐阜,兵庫,いつでも,5,5,5,5,6,3,15,7
268,2021-04-18,丁寧で正確な対応でした,5.0,4社見積もりをお願いしましたが、営業の対応の速さや料金などからアリさんマークの引越し者に依頼しました。営業スタッフだけでなく、当日作業にきていただいたスタッフの方ともに非常に丁寧な対応でした。また午前中に作業をお願いしていましたが、時間正確に来ていただいたため、思っていたよりも早く荷物の搬入が終わり本当に助かりました。搬入先のキッチンが2階のため、冷蔵庫が階段を通れるか心配でしたが、しっかりと階段も養生をして問題なく運んでいただけて安心しました。今後また引越すことがあれば、お願いしたいです。,埼玉,埼玉,いつでも,5,5,5,5,5,1,15,4
262,2021-04-16,非常に良かった,5.0,テキパキと作業してもらい、時間も正確、連絡事項もきっちり大変満足でした。一つ難を言えば、日程が合わなかったのか、段ボールの回収が遅かった。唯一の難点でした。,千葉,埼玉,いつでも,5,5,5,5,1,4,10,4
270,2021-04-16,積極的でもなくという印象,2.75,言ったことはしてくれるので特に問題はなかった。ただ、実際の引っ越しに時間がかかった。→小さいトラックでのピストンだったため仕方がないですが。気持ちはわかるのですが、お腹が空いたとか言っているのが聞こえて印象悪いです。,兵庫,兵庫,いつでも,3,4,2,2,12,11,60,6
273,2021-04-16,普通,3.0,訪問見積もりの時間が新人さんが来たのもあって1時間半くらいかかった。ただ教育係の方がフォローしながらお見積もりはしてくださりかなりお値引きをいれてくれてかなり想定より安くしてもらえました。ダンボールは無料でもらえました。,北海道,北海道,いつでも,4,4,2,2,3,8,30,7
275,2021-04-15,料金相談も迅速に対応していただいて良かった,4.0,喫煙は構いませんが、段ボールにタバコの匂いがついておりにおいがある程度消えるまで荷物詰めができなかったのだけが少し残念でした。子連れなのでにおいがうつらないか心配でした。見積もりや家具の搬送ルートなど迅速で良かった。値段交渉もすごく頑張って頂き最初よりすごく安くなりました。,千葉,埼玉,いつでも,4,4,4,4,6,6,30,4
278,2021-04-14,作業員の頑張りがみられた,3.0,電話対応と訪問見積もりでの対応は素晴らしかったです。しかし、作業員が若い方で新人もおられたためか作業にとりかかるのに遅く感じられました。何か一言があれば良かったのですが、作業員同士で笑っていたりあまり良い対応であったとは思えませんでした。,京都,滋賀,いつでも,4,4,2,2,3,3,15,6
272,2021-04-14,とても良かったです。,4.75,とても良かったです。値段も頑張っていただき、ダンボールが足りなかった時にすぐ持ってきてくださいました。満足しています。ありがとうございました。,大阪,大阪,いつでも,5,5,4,5,12,8,10,10
267,2021-04-14,テレビでいつも宣伝していて安心,5.0,以前にも利用した事もあり、安心して引越しできました。料金も融通をきかせてもらい、とても満足でした。,三重,三重,いつでも,5,5,5,5,1,1,0,6
263,2021-04-14,希望にそった対応をしてくれました,3.75,引越し当日、始まる前に丁寧に荷物の確認などしてくれました。他の引っ越しをしてたスタッフさんが（担当のお宅が終了後）応援に来てくれて3名から5名になりスピードアップ引越し前のお家でも、新しいお家でも急にスタッフさんが増えてビックリしました。今現在の現場の状況が管理できてるんだと感心しました。応援のスタッフさんが入ってくる時にも大きな声であいさつしてくれてとても気持ちが良かったです。ただ、エコBOX（洋服ハンガー）を出す時に焦りましたが、せかされたわけでも嫌な顔をされたわけではないです。勝手に一人で焦っただけです。数社、訪問見積に来てもらい、ここが1番安かったわけではないですが訪問見積時の対応が良かった事と一番私たちの希望に寄り添った対応をして貰えました。気持ちがいい対応に満足してます。ここを選んで正解でした。ありがとうございました。,兵庫,兵庫,いつでも,3,4,4,4,8,5,40,6
279,2021-04-12,話やすく愛想が良かった。,4.25,見積もり通り荷物全部運んでくれた。最初女性で不安だったが信頼でき、力仕事も大丈夫だった。一回で運べなかったが時間ギリギリでも残りも運んでくれた。二人とも愛想良く話しやすく、最後まで笑顔忘れなくとても良かった。最後に洗濯機の設置もしてくれ家具の移動にも嫌な顔せず動かしてくれた。残りの段ボールも持って帰ってもらい、安心して引っ越しができ　この会社の引っ越し屋にして良かったです。,山口,山口,いつでも,4,3,5,5,3,6,30,4
280,2021-04-12,対応など大変良かったです。,4.5,引っ越し作業を行ってくれた方の対応は大変良かったですが、新居の床にいくつか目立つ傷が残ってしまって残念です。また一点だけ気になったのが、現場の監督?の方の軽いパワハラのようなものが少し気になりました。人の前で大声で注意しなくても良いのでは...?と思いました。しかし当日は色々片付けが澄み切っておらず、ご迷惑をおかけしました...ありがとうございました。最後に、これはアリさんではなく提携の電気屋さんの話になりますが、対応は基本丁寧に聞こえますが少し威圧的で依頼主がどうしたいかではなくどうやったら作業する自分にとって都合がいいかをゴリ押しさせられそうでした。囃し立てられるような作業の確認、急ぎのような作業、お願いしたはずの作業がされていないままだったりと、あの業者とはもう二度と関わりたくないです。,広島,広島,いつでも,4,5,4,5,7,7,60,4
269,2021-04-12,親切で丁寧,4.75,女性2人で、女性の引っ越しには安心、快適でした。女性ならではの気配りや丁寧さ等がありよかったです。,京都,滋賀,いつでも,5,5,5,4,3,4,15,5
285,2021-04-11,対応はよかった。,3.5,対応はよかったですが、一緒に引越し先に出発したのに、着くのが2時間ぐらい遅れ、他のところの応援に行っていたと言われました。電話では、こちらには絶対遅れないように、早く出発してくださいといっていたのに、長い時間待たされました。どうしてこんなに遅れているのか、こちらから問い合わせするまで連絡も無く、荷物が届くまでに5時間ぐらいかかりましたので、時間が無駄になったのと、どうしてこんなに遅れているのか不安でした。作業は早くて、とてもよかったです。もし、アリさんマークの引越しでお願いしたい人は、電話で、その電話で契約するので、と言ったら、2、3万安くしてくれるかもしれません。私はそれで、２万安くしてもらいました。,熊本,熊本,いつでも,4,4,5,1,3,3,20,3
282,2021-04-11,とても丁寧な対応でした。,4.25,最初は他社にお願いする予定でした。(訪問見積もりに抵抗があったこともあり)しかし、少しでも安くなるなら、と思い、アリさんマークの引っ越し社に訪問見積もりをしていただくことにしました。訪問見積もりでは持っていく家具を一つずつ確認し、1番経済的な引っ越し方法を考えていただけました。その際、他社での見積もりも伝えたところ、ぎりぎりまで値引きをしてくれました。また、今回引っ越しするにあたり、不要な家財や家電もあり、処分に困っていました。そこでセールスの方から引っ越し＋不要な物の処分もしていただける、ということを提案され、二つ返事でアリさんマークの引っ越し社さんにお願いしました。当日も到着前に丁寧に連絡をいただき、てきぱきと荷物の積み下ろしをしていただけました。他社ではオプションと言われた洗濯機のホース付けやガス台の設置も無料でしていただき、ありがたかったです。このサイトで複数の会社で見積もりをしてもらい、納得できる会社さんにお願いするのが1番です。引っ越し＋新生活で忙しい時期に引っ越しだけではなく、不要品も引き取ってもらい、ありがたかったです。また引っ越しをする機会がある時はお願いしたいです。,静岡,静岡,いつでも,4,4,4,5,9,4,20,5
290,2021-04-10,電話の回数が他者が多すぎる、その中でひっそりと,5.0,メインでおられる方がすごく好印象でした。作業スピードもはやく、また引越しはないでしょうがあるようなことがあればお願いしたいくらいです。,京都,京都,いつでも,5,5,5,5,3,2,10,3
281,2021-04-10,非常に要領が良く、作業が早かった。,3.75,値段は安くは無かったが、信頼性を重要視した。説明もわかりやすく、作業も確実で早かった。１つだけ、持って行くつもりのものが確認せずに廃棄に回された。,京都,京都,いつでも,4,3,4,4,13,11,15,6
274,2021-04-09,安心、安全、早い、丁寧。そして、なにより親切でした,5.0,とにかく、丁寧で早い！4人も来ていただいて、皆さん、清潔感あり、気さくで明るくて、細かいわがままや、細かい希望にも応えてくれて、本当に感謝しています。次もお願いしますと言った程です。洗濯機置き場にどうしてもサイズが合わず置けない時にこうしたらどうですか！これなら大丈夫ですと何度も試行錯誤して対応してもらいました。,埼玉,埼玉,いつでも,5,5,5,5,7,4,15,5
292,2021-04-09,色々と引越しのアドバイスを頂き勉強になった。,3.25,良かった点→訪問見積もりまで迅速に対応してもらった。繁忙期にも関わらず希望の日程で対応して頂き助かった。悪かった点→引越し当日まで特に何も連絡がなかったので、当日本当に来るのか不安だった。契約書にサインするなど取引契約がなく本当に契約してるのわからないal引越し当日は午前中に終わる予定だったが、午後2時過ぎまでかかった。破損はなかったが荷物を落とされた。その場合で破損がないか確認してくれと言われても、引越しの最中の忙しい中まともに確認をできない。訪問見積もりの際にお決まりの「今決めてもらったら安くします」のお話があり、私はこのコロナ禍中に複数の人を家に入れたくなかったので1業者目の見積もり訪問できめました。引越し侍を利用して複数社から相見積もりをとり安くする本来の目的から外れてしまった気がする。,広島,広島,いつでも,4,4,3,2,5,6,40,5
284,2021-04-09,丁寧,4.0,値引き交渉せずとも安い値段設定だった。梱包を丁寧にしてもらえた。開梱を付けていなかったが、アドバイスをくれるなど親切な対応だった。,神奈川,大阪,いつでも,4,4,4,4,5,2,15,3
