,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
209,2021-11-14,誠実さが印象に残っています,4.0,いろいろと相談に乗ってくれて、ありがたかった。作業も協力的で素早い仕事でした！　　　　　　　　また引越しするときは、たぶん利用させて貰います。,北海道,北海道,午前,4,4,4,4,8,4,10,10
235,2021-11-13,スピーディー,3.75,挨拶もきちんとしていて、動きもテキパキと見ていて気持ち良かった。早めに予約してので早割りという感じで値引きしてもらえて、けど見積りの時の説明もわかりやすかった。おまけに、リサイクル業者も安いところを教えていただき助かりました。,熊本,熊本,いつでも,3,4,4,4,10,5,10,3
236,2021-11-13,スピーディー、ざつ,2.5,安さだけで選んでしまいスピーディーなのはいいけど大きい物を出す時に壁にぶつけてながらいくなどホコリが出てきた上で物を包むなど数をこなさないといけないのは分かるけど他にも色々と安さだけで決めた事に後悔しました。TVの設置も込みだと言っていたのに電気屋さんは聞いていないと言う事もありました。作業が素早かったのは良かったと思います。,大阪,大阪,いつでも,2,3,1,4,2,4,10,5
238,2021-11-13,丁寧に対応してくれた,3.75,電話の対応がよく、即きめました。金額は少し高いと思いましたが…。時間があればもう少し検討すべきだったかも知れません。,兵庫,兵庫,いつでも,4,3,4,4,4,0,6,9
243,2021-11-13,見積もり、作業員の方、素晴らしかった,5.0,時間がなかったので訪問見積もりできず、こちらの要望で電話で丁寧に見積もりしていただきました。当日の作業員の方も、本当に本当に気持ちよくてきぱきと、雰囲気よく、作業していただきました。プロの姿を見せていただきました。すごくよい新生活のスタートにすることができました。本当にありがとうございました！！,広島,広島,午前,5,5,5,5,4,3,30,5
241,2021-11-13,丁寧対応かつスピーディー,5.0,素早く荷運びをされていて予定の時間よりもだいぶ早く終わりました。作業員さんも皆さん責任感があり、しっかり挨拶をしてくれたりと気持ちよく引っ越しを終えることができました。,東京,東京,午前,5,5,5,5,4,7,30,7
242,2021-11-13,最初から最後まで対応が早かった印象です。,5.0,娘の引っ越しをお願いしたので、ハッキリ状況がわからず追加や削減等あり、見積もりを2度お願いしましたが、素早く対応していただきました。来ていただいた作業員の方々も丁寧で早いお仕事で感心しました。今まで何度か引っ越しをしてきましたが、初めて引っ越し業者さんをお願いしてみました。たくさん荷物があったので、ダンボール等のサービスもありがたかったです。楽に安く引っ越しできたので頼んでよかったです。ありがとうございました。,岡山,岡山,午前,5,5,5,5,3,2,7,6
233,2021-11-12,作業が雑である,2.75,・養生がちゃんとされない・家具、段ボールを引きずる・フローリングの上でダイレクトに組み立て作業をする・われもののラベルがあっても同じように運ぶ・床を汚す・家具に傷がつく、ガラスが部分がチップしている,東京,東京,いつでも,4,4,1,2,11,11,60,10
223,2021-11-12,安い金額で、がんばってくれた。,3.5,営業の方は、とても気さくで面白い方だった。作業員は2名で来られたが、1名は、とてもテキパキと働いてくれ、こちらにも気を遣ってくれ、とても感じが良かったが、もう1人が、ペアの方にかなり横暴な態度をとっており、感じがとても悪かった。,岡山,岡山,いつでも,4,5,2,3,3,5,40,5
237,2021-11-11,電話の応答が良かった。,4.75,期日が決まってからすぐに変更をお願いしたが、見積りの料金から高くなると言うことだったので、変更をあきらめた。もう少し融通が利くかと思ったので、残念だった。,東京,東京,いつでも,5,4,5,5,4,1,0,10
245,2021-11-10,相談や不安点などを丁寧に対応して頂けたと思います。,4.25,【見積もり時の対応】訪問の滞在時間が1時間弱、他の業者さんと比べて長かったですが世間話とかではなく不安点や相談事にしっかり対応してくださったのが好印象でした。【料金】別の業者さんからもっと良い条件をあとから提示されましたが、ハートさんの訪問時の対応の良さでこちらに決めました。5キロ圏内の移動、子供と2人の荷物で25000円。エアコンの取外し込み。【作業内容】リーダーの方がテキパキと指示、当日お願いした内容にも応えてくださりとても助かりました。【全体的な評価】見積もりから作業完了まで気持ちよく引越し作業ができました。【良かった点】営業の方も作業員も若かったですが、物腰柔らかくいろいろと相談事に対応して頂けたので好印象です。【気になった点】とくにありません。,沖縄,沖縄,午前,3,5,5,4,4,7,20,6
221,2021-11-10,最初は知らなかった会社ですが、対応も早く良かった,3.5,訪問見積もりの際に、こちらの希望の値段を掲示すると、希望通りでした。実際もっと値段がかかると思っていたので、良かったです。作業スピードも早く、対応も良かったです。,大阪,大阪,いつでも,3,3,4,4,4,3,15,8
240,2021-11-09,見積り提示から新居の配送まで丁寧な所,4.25,・見積もり訪問時、不要になった大型家電の処分方法についてアドバイス頂けた事・県をまたいでの引越しだったのですが、旧住所先の業者さんと新住所先の業者さんどちらも丁寧に作業して頂いた事。・引越し当日、段ボール数が多くなりましたが追加料金なく進めて頂いた事。,岩手,宮城,午前,4,4,4,5,1,2,0,7
247,2021-11-09,手際はいい,3.0,家具のガラスを割られた。ガラスは、家具から取り外され運んだまでは良かったが、その上に食台用の椅子を２つ載せていたようで輸送中に椅子の重みと振動で割れたようです。また37型プラズマテレビの画面が割れて映らなくなる事態にもなった。この2件の不始末は、苦情係も確認済みです。これらについては、補償請求させていただきますとその方にはキツく言っておきました。ただねぇ、どうにもならないような場合は金で解決することを仄めかしていましたが…金さえ払えば何をやってもいいのかなぁ…酷い話だわ。引っ越し料金が安ければ何をやってもいいのかな？今日は、大雨‼︎大変な時に一生懸命やってもらったことは認めるものの、客が大事しているものを…仕事なめているのかな…もうちょっとプロ意識もてよ。俺も若い頃は、引っ越し屋だったけどこれほどひどくなかったぞ。,宮城,宮城,午前,3,3,3,3,11,7,0,8
246,2021-11-09,あまり有名ではないが口コミが良い,4.25,営業の方は素晴らしかったです。当日の作業員の方も、喋り方こそぶっきらぼうな印象でしたが、作業については文句なしでした。面倒な作業も快く引き受けていただき有り難かったです。,愛知,愛知,午前,4,5,3,5,1,2,10,8
244,2021-11-07,どこよりも安い料金で、どこにも負けないサービス,5.0,とにかく安く提示していただいたので、ある程度の雑さは仕方ないと思ってましたが、その金額での運搬可能な段ボールを限界までくださり、見積もりで出していない荷物についても融通を利かせて運搬いただきました。以前も利用したことがあり、今回の利用は2度目ですが、周りに引越しを控えてる方にぜひとも勧めたい会社さんです。,大阪,大阪,午前,5,5,5,5,4,2,20,5
254,2021-11-07,丁寧な対応で好印象,5.0,電話連絡も作業の方も丁寧な対応をして下さいました。見積り段階では同じ金額を提示したもう一社と迷いました。口コミがあてになるか半信半疑でしたが、最終的には口コミで決めました。口コミ通り、好印象でした。作業が素早くムダのない動きで、早く引っ越しが終わりました。お陰で、その後の片付けがはかどりました。サービスでもう一点運んで頂いたが嬉しかったです。ハート引越センターはかなりオススメです。,静岡,静岡,午前,5,5,5,5,3,2,0,5
256,2021-11-05,特に、電話対応が良かったです。,4.75,【見積もり時の対応】【料金】【作業内容】迅速で丁寧でした。【全体的な評価】作業する方々も対応がしっかりされていて、好感がもてます。【良かった点】全体的に良かったです。【気になった点】特にありませんでした。,熊本,熊本,午前,5,5,5,4,1,4,15,4
232,2021-11-05,若い方でしたが仕事はテキパキと行ってくれました,4.5,【見積もり時の対応】　　訪問見積でしたので、現場を見てもらい安心できました。　　提示額の値引きを気持ち良く応じてくれました。【料金】　　予算とそこそこ妥当な金額でした。【作業内容】　　テキパキと搬出・搬入をしてくれました。【全体的な評価】　　スケジュール通りでき満足しています。【良かった点】　　現場の状況に応じて最も良い作業方法で、スピーディーに作業を進めてくれました。【気になった点】　　電話で依頼したことが作業者に十分伝わっていないことがありました。,山梨,京都,いつでも,4,4,5,5,1,0,0,3
253,2021-11-04,すへてがスピーディでした。,4.25,お電話にてすぐに見積もりを出していただけて、かつお安くしていただきました。すぐの引っ越しだったのですが、トラックをすぐ押さえて頂き、最初の電話だけですべて終わる早さでした。,愛知,愛知,午前,5,4,4,4,2,0,5,7
259,2021-11-04,丁寧、分かりやすい,5.0,丁寧な説明で、分かりやすい笑顔も爽やかで安心感があった作業もテキパキと早く終わったので助かった無料サービスではダンボールとガムテープと割れ物梱包材を頂いたので助かった,兵庫,香川,午前,5,5,5,5,4,4,0,5
257,2021-11-03,非常に良かった,5.0,オペレーターの方の対応が上からとそっけなくマニュアル通りの対応であったが営業の方引っ越し当日のお二人は大変対応が良かったですしかしながら私の勉強不足もあり洗濯機設置では脚４つ代金は5000円となるとし持ち合わせがなくてキャンセルさせてもらいましたその後の対応がなくて少し残念ですもう少し勉強しなければと反省しています,大阪,大阪,午前,5,5,5,5,6,4,10,10
249,2021-11-03,若くて頼りがいのある作業者,5.0,価格も安いし、運ぶのも早いし、養生もちゃんとやってくれたので安心して見てられました!友達とかにも紹介したいくらいでした！,愛知,愛知,午前,5,5,5,5,7,1,0,5
251,2021-11-03,契約担当の方は若いが、丁寧で圧迫感がなくてよかった,5.0,思っていたより安い金額を提示していただいたため即決で契約したが、もう少し金額交渉できたのかなとあとでほんの少し後悔しました。不用品処分や、ペットの引っ越し等についても詳しく説明してもらい、引っ越しについて、はっきりした希望金額が分からず、伝えられなくても丁寧に応対してもらえてよかったです。大手は高い印象で、今回も見積もりから外しましたが、ハート引越センターは知名度があり、大手ではないため選びました。10年住んだ家からの転居のため、荷物もすごく増えていて、旧家が階段のみだったが、４人来ていただいてすごくスピーディーに作業してもらい、また、掃除機を梱包する前に、「最後に掃除機掛けしますか？」と聞いてもらって、気遣いに感謝しています。,大阪,大阪,午前,5,5,5,5,3,3,30,4
252,2021-11-03,始めての所でしたが、良かったです。,4.5,皆さん若いかたばかりで、てきぱきと仕事をこなし、短時間で引っ越しが出来て、後の片づけの時間もとれて良かったです。,栃木,栃木,午前,4,4,5,5,2,8,0,4
261,2021-11-03,安く、人柄も良い！,5.0,見積もり時も引っ越し作業時も対応が良かったです。料金も安くなりました。また利用させていただきます。,静岡,福岡,午前,5,5,5,5,1,4,6,4
264,2021-11-01,名の知れてる会社で安心,4.25,良かった点・大手と比べると3万ほど見積もりが安く満足・作業スピードが速かった悪かった点・保証はあるものの、梱包が雑だった・荷物への汚れの付着があった・梱包資材の質が低かった,北海道,北海道,午前,5,5,3,4,10,5,30,3
258,2021-11-01,ハキハキとしていて素晴らしい対応だった,5.0,荷物に関しての問い合わせを何度かさせてもらったのもとても快く丁寧に対応してくださった。当日もおふたりで来られましたがとても爽やかな印象で、テキパキとしっかりこなして下さいました。値段交渉もおやすくしていただき、本当に良い引越しになりました。,奈良,奈良,午前,5,5,5,5,4,4,15,7
239,2021-10-31,安価で対応も一般的でした！,4.0,見積もり時点では電話・訪問含めとても印象も良かったです。訪問見積もりは量が少ないので断られたり、来ていただいても量が少ないからうちではそんなに安く出来ないと思います。と他の業者さんを紹介されたり（笑）そんな中で、真摯に対応してくださり、そして値段もだいぶ抑えていただけました。予定よりも安くなり、予定よりも多く運んでいただくことができました。引越し自体初めてなので比較が難しいですが、当日は冷蔵庫マットを忘れてしまったというハプニングはありましたが、車で20分ほどの距離だったのでこちらで取りに行きました（笑）少し新居や賃貸含め壁にぶつかるのが気がかりでしたが、他もそうなのかな？と思いつつ。報酬が安いからといって粗悪な対応もされず有難かったです。また支払い額が少ないにも関わらず、ダンボールやガムテープ、食器保護の紙などしっかりプレゼントしてくださり助かりました。私はこちらの会社さんにお願いしてとても満足しており、引越しを考えている友人にも勧めています(*^^*),岡山,岡山,いつでも,4,5,4,3,4,3,0,5
250,2021-10-31,電話対応、作業パフォーマンスは良かったです,4.75,強いてあげるなら、夜19時からの搬入の中、一度だけ物を倒し大きい音を立ててしまったので、そこだけです。,埼玉,東京,午前,5,4,5,5,1,5,7,5
265,2021-10-31,素早く丁寧な印象,4.25,時間変更の際も丁寧に連絡があり、意向を確認してもらえた。対応も笑顔で明るく好印象だった。作業もとても早かった。,愛知,愛知,午前,4,4,4,5,2,0,5,10
272,2021-10-29,丁寧で仕事が早かった,4.75,良かった点：仕事が早く対応もとても良かった悪かった点：マスクを下げて作業することがあったので気をつけてほしい,岡山,岡山,午前,5,5,4,5,3,4,15,6
266,2021-10-29,明るく親切,5.0,メールと電話の対応が良く、金額も安かったので決めました。引っ越し当日も4人来ましたが、連携が取れててあっという間に作業が終わりました。気になったことを質問した時も、作業中にも関わらず親切に教えていただき、ハートさんにお願いしてよかったです。,北海道,北海道,午前,5,5,5,5,7,3,20,5
269,2021-10-29,とても明るく元気にやってくれました。,4.25,行動力があってとても動きがよく、元気よくやってくれた。片付けが終わっていなかったのだが、手伝ってくれてよかった。悪かった点は、洗濯機を取り外す際に水が脱衣室のところに漏れていたが、拭いてくれなかった。後でそのことを言ったが、別の担当の人は謝ったが、ペンヘルプの人が洗濯機を運んだので、その人はその後も謝ることなく別の現場に行ってしまった。それだけが残念です。濡らしてしまったのは仕方ないですが、ちゃんと拭いてほしかったです。,福島,福島,午前,5,4,4,4,11,5,30,6
267,2021-10-28,お若い男性お2人でしたが2人とも礼儀正しい印象！。,5.0,丁寧かつスピーディーに荷物を運んでいただきました。こんなご時世なので元気いっぱいで私も元気を頂きました。ありがとうございました。,京都,京都,午前,5,5,5,5,3,4,20,9
260,2021-10-28,対応が丁寧で作業がスピーディー,3.75,メールと電話で見積もりいただきました。見積時の電話対応は丁寧で好感が持てました。搬出搬入ともに２時間の範囲から作業開始と連絡がありましたが、いずれも早めの時間に来ていただいてよかったです。搬出時はテキパキと手早く作業され、感心して見ておりました。引越し先での搬入は荷物の個数を数えてだだ運び入れる感じで、スピーディーではありましたが慌ただしい気がしました。帰られてから確認したところ、チェストが段ボールに囲まれて置かれていたり、いくつかの段ボールが書いてあった場所と違うことろにあったり、業者で梱包した荷物が何個かそのままだったりと残念な点はありました。最終的には準備いただいた段ボールの数もぴったりで、引っ越し自体は無事終えられましたし、大きな不満はありません。よい引っ越し業者だと思います。,大阪,石川,午前,4,4,3,4,2,2,15,4
274,2021-10-27,丁寧で速い,5.0,見積りから引っ越し完了まで、全て迅速かつ丁寧でした。安い料金で行って下さいましたが、対応も作業もとても親切で、大変満足しています。,愛知,愛知,午前,5,5,5,5,11,6,10,7
268,2021-10-27,　テキパキと作業して、非常に礼儀正しくとても良い,4.5,　搬送荷物が増える毎に連絡を入れて確実に交渉したのに、実際の作業員に伝えられていなくて、作業員さんも大変困ってしまい、会社の中での連絡不足があり混乱しました。でも、作業員さん達はとても対応が素晴らしくスムーズに作業してもらい、助かりました。　搬入時もテキパキと作業がスムーズに進み、とても良かったです。,石川,神奈川,午前,4,4,5,5,3,1,0,6
275,2021-10-27,初めて知った会社でした。,4.5,作業員の方の仕事の早さと親切な対応にめちゃくちゃ感激しました。その上、料金も安く申し訳ない気持ちになりました。,静岡,静岡,午前,4,4,5,5,5,3,20,6
270,2021-10-27,終始よかった,4.5,営業の見積もり段階から荷造り、運搬から設置の最後ま柔軟に対応して頂きスタッフ全ての方の対応が良かった。大変満足してます。,東京,東京,午前,4,4,5,5,12,3,15,9
262,2021-10-26,親切で丁寧でした,5.0,荷物の引き取り時に、テーブルが見積もりに入っていなかったようですが、作業員にお願いしたら対応して運んでもらえました,青森,北海道,午前,5,5,5,5,3,4,3,4
271,2021-10-25,早いけど少しざつ,3.0,同じ内容の電話が複数回かかってくるなど会社内の情報共有がうまくいっていないのかなという印象料金は想定より安かったので良かったです,滋賀,大阪,午前,3,3,2,4,2,4,10,7
276,2021-10-24,少し扱いが雑,2.75,見積もりで料金内でまだ運べると言っていたのに、大きい車で来て台車で運ぶ事になったからとダンボール類は運んでくれなかった。タンスに無かった傷と、剥がれた所があった。,大阪,大阪,午前,3,3,2,3,3,1,5,10
277,2021-10-24,丁寧に物事を進めてくれた,5.0,電話対応から丁寧に説明等をしてくれてとても安心して業者にお願いする事ができ、金額も満足でした。実際にスタッフさんも丁寧にして届けてくれたので気持ちのいい業者さんでお願いして良かったと思いました。この度はありがとうございました。,大阪,兵庫,午前,5,5,5,5,3,3,0,8
279,2021-10-24,営業さんも作業の方もすごく良くしてくださいました！,4.5,棚の組み立て時にわがまま言ったのに快く引き受けてくれました！梱包資材もたくさん用意してくださり、最初から最後まで安心でした！また周りで引っ越す人がいれば必ず紹介したい会社です。,沖縄,沖縄,午前,4,5,4,5,8,4,15,6
278,2021-10-24,あまり聞いたことのない引越し会社,4.25,今回、大きな荷物を何点かお願いしました。良かった点は、価格がどこよりも安かったことです。電話で金額を明確に教えてくれたことも分かりやすかったです。作業員の方はとても手際が良く、テキパキと早くて驚きました。養生もしっかり行ってくれましたので、安心してお願い出来ました。予定時刻より、早めに作業ができるようになったのでどうですかと連絡をくれ、作業が前倒しになった分、時間を効率的に使うことができました。当初予定していた引越し金額よりお安く引越しをすることができ、何かとお金のかかるこの時期に少しでも金額を抑えることができありがたいです。悪かった点は特にないと思います。引越し会社にお願いすることが初めてだったので不安な点もありましたが、また引越しをすることがあれば、ハート引越しセンターさんにお願いしたいです。考え中の方にもぜひおすすめです。,栃木,栃木,午前,4,4,4,5,2,3,0,4
285,2021-10-23,イレギュラーな事も沢山の答えで仕事に生かされている,3.5,事前に引越先へ何度か通い荷物を運びました。当日は家具10点と段ボールを運んで頂く予定が、積載量に空間があったため、より多くの荷物を運んで頂く事が出来た事。新居では使わない大型家具等5点ほどを、当日大型ゴミに出す運び出しをサービスでしていただけた事がとても助かりました。マンションの上階で大型家具の運び出しは私達では無理だと感じていたこともあり、感謝です。テキパキと仕事をこなされ、スムーズに早く引っ越し完了しました。家具と壁の間に貼り付けるタイプの耐震用アイテムを付けており、数ヵ所取り忘れていました。かなり強力な粘着力で、外すのが大変です。事前に外しておく方がいいと思いますが、耐震の事を考えると直前まで付けておきたい気持ちもあり、予め状況をお伝えしておく事も必要かと思いました。,京都,京都,午前,4,4,2,4,4,0,0,6
283,2021-10-23,テキパキとされていてよかった,4.25,作業のスピードが早くてあっという間に終わりました。荷物が少ないので業者に頼むのを悩みましたが、やっぱり頼んでよかったです。,山口,山口,午前,4,4,4,5,1,0,0,5
255,2021-10-23,初めて頼んで心配でした。,5.0,丁寧かつ迅速な対応で良かったです。細い道も入って来て頂いて助かりました。また、引越先にも3時間後には到着して、こちらの片付けも早く終わりました。,三重,三重,午前,5,5,5,5,3,1,10,6
284,2021-10-22,とても良い,5.0,電話対応もとても良く、作業も体内で素早かったです。幅がギリギリだったのですが、さすがプロだなと思いました。,兵庫,兵庫,午前,5,5,5,5,1,3,0,7
287,2021-10-21,他社と比較見積もりを出してくれ、対応も迅速だった,5.0,電話で連絡してきてくれ、その場で値段を提示してくれた。その際、引っ越しする品物を抜け漏れがないように聞いてくれた点がよかった。例えば「電子レンジは無いですか？」など。また無料のダンボール支給を翌日到着で届けてくれたのが大変ありがたかった。,大阪,京都,午前,5,5,5,5,5,0,15,5
286,2021-10-21,作業が効率的で早くてびっくり。,5.0,どうしても冷蔵庫が出なかったりハプニングが起きた際の切替の速さと判断の速さが神業でした。若者たちもとてつもなく重たい箱を三箱ずつ持っていき、ものすごいスピードで引っ越しが終わり本当に感謝しています。そして仕事が丁寧！早すぎてどこに置くか聞かれた際に、空気的に迷う余地がなかったです。またハートさんに頼みたい！すごい。,東京,東京,午前,5,5,5,5,6,7,50,10
248,2021-10-20,親切丁寧!スピーディで良かった,4.75,見積りに来てもらえたので安心してお願い出来た。時間での金額も少しサービスしてもらえたし、当日は希望の時間に引っ越し出来る連絡ももらえて良かった。当日もとても手際よく荷物も大切に扱ってもらえて、親切でした。,北海道,北海道,午前,4,5,5,5,7,4,20,10
288,2021-10-20,対応が良かった,4.25,ネット上の良くない口コミ内容が気になっていたが、電話で見積金額を教えてくれたり対応が良かった。実際に見積もりに来た方も良く、ハート引越しでしか見積をしていないと伝えると値引をかなりしてもらい予想金額よりも安くしてもらえた。当日の荷物もテキパキ運んで1時間弱で終了。とても満足しました！,愛知,愛知,午前,4,4,4,5,5,3,30,8
289,2021-10-19,元気にハキハキしている,5.0,テキパキ動いてくださって思ったより引越し時間が早かった。少し無理なお願いも快く受け取っていただいてありがとうございました。,栃木,栃木,午前,5,5,5,5,5,2,0,4
281,2021-10-19,若いお兄さんが多かった,4.0,積込担当のお兄さん色々忘れ物されてたんですが大丈夫でしょうか？私の家から出てく際も梱包用の紙？おいていってましたが（汗運んでくれたお兄さん達はとても手際よくやって下さいました(^^),兵庫,茨城,午前,4,4,4,4,1,0,10,4
290,2021-10-18,機敏に動いていた,3.5,テキパキと搬出作業は、すばやかった新居への搬入が、4時間以上空いたので手持ちぶさただった一部作業員にマスクをつけていない人がいたダンボールの引取が、すぐにしてもらえない,千葉,千葉,午前,4,4,3,3,5,0,10,8
280,2021-10-18,たくさんの人でさっさと終わらせてくれた。,4.0,一番安い金額を提示してくれた。たくさんある人でやってくれたので、早く終わった。見積もりに来た人が営業さんではなく、少し説明が不足している感じだった。引っ越しまで日数がなく、ダンボールをすぐに欲しかったが、すぐに届けてもらえなくて、取りに行った。,石川,石川,午前,3,4,4,5,7,4,30,5
282,2021-10-17,引っ越し作業の新人の方が明るく喋りやすい方でした,4.0,エアコンの取り付け取り外し処分をお願いしていましたが、エアコン業者の方からのエアコンの現状の説明を頂き、取り外しのみをお願いしました。なのに、引っ越し業者の方から処分代が入っていると言われ請求されました。急に取りやめたこちら側にも原因は多少あるかもしれませんが明らかに業者の方と引っ越し業者の間で連絡がとれていないミスでした。,大阪,大阪,午前,4,4,4,4,2,6,0,4
294,2021-10-17,梱包が丁寧でした。,4.5,訪問見積もりで2社目が予定より2、3万安くなったのでハートさんに決めました。値引きの対応は良かったです。段ボールの注文枚数と回収は良かったです依頼対しては非常に良かったです。引っ越し時間指定無しで依頼、梱包が丁寧な為時間がかかりましたので早目の時間指定で依頼したほうが良いと思います。,神奈川,岩手,午前,5,4,5,4,1,2,15,5
298,2021-10-16,電話見積の精度が高い,4.25,•作業者の方は非常に効率的で、こちらが引っ越し先に到着する前に、搬入を始める提案をして頂いた。•引っ越し開始予定の最も早い時間より、更に30分早く訪問頂いたが、先にご一報頂きたかった。,神奈川,神奈川,午前,4,4,4,5,1,1,15,5
297,2021-10-15,電話対応、事前連絡、当日の作業も早かった,5.0,最初の見積もり対応から決定までのスピードがはやかったし、丁寧だった。当日の作業の方も終始にこやかで、スピーディーで助かりました。,福島,山形,午前,5,5,5,5,3,1,0,5
293,2021-10-15,親身になってお話を聞いてくれた,5.0,時間や家財の変更があり何度か連絡したが、全て丁寧に対応していただき、急な引越しにもかかわらず苦言ひとつ言わず快く引き受けてくださいました。,静岡,東京,午前,5,5,5,5,3,1,20,9
299,2021-10-14,こちらへの対応は良く、良い印象。,4.5,良かった点見積り時の対応や当日の作業スピード、安全性は良いと感じた。客や物品への配慮もしっかり行えていた。悪い点コロナ時代であるため仕方がありませんが、作業中の手指消毒や作業終了時の接触箇所への消毒をしていただきたい。従業員同士で話すさいの言葉のマナーや部下を注意する際の言葉の使い方を気をつけて頂きたい。,鹿児島,鹿児島,午前,5,5,4,4,8,6,50,4
295,2021-10-14,作業のスピードが早くすぐに引っ越しが終わった。,5.0,作業のスピードが早くて助かった。上司と部下が連携して作業を行なっており、怒ったり強い口調で指示をしたりとかもなく気持ちよく引越しができた。,東京,東京,午前,5,5,5,5,3,4,10,10
300,2021-10-13,電話の担当の方がプロでした,4.75,家具を減らしたく、捨てるのももったいないので、宅急便で個別に送るなど、色々と検索をしていました。引越しの一括問い合わせしたところ、すぐに何社かご連絡頂いたのですが、料金が折り合わず一社お電話対応頂いた方がお安い混載の日程を調べて下さり、色々とご提案頂き、思っていたよりかなりお安く日程的にも無理のないところでできました。助かりました。,東京,島根,いつでも,5,5,5,4,7,1,0,4
301,2021-10-13,とても感じの良い対応で安心して任せられました。,4.5,作業員さんが明るくて、とても素早い作業でした。引っ越し先がエレベーターがない部屋で大変だったと思いますが、とても快く作業していただきました。,大阪,大阪,いつでも,4,4,5,5,5,6,10,3
230,2021-10-13,手際がいい,5.0,・廃棄処分が多かった為、金額がかなり上がった。・いろいろと、出来ない事を把握していなかった為、段取りに変更が出た。,香川,香川,いつでも,5,5,5,5,8,6,0,4
302,2021-10-12,対応がとても良かったです。作業員も良かったです。,5.0,ハートさんは対応が良く早く値段も安かったです。作業員も丁寧で良かったです。また利用したいと思います。引っ越し侍さんを利用して良かったと思います。,東京,大阪,いつでも,5,5,5,5,3,3,30,9
292,2021-10-12,どの方もテキパキ丁寧で素晴らしかったです。,5.0,"電話対応をしてくださった方がとても感じが良い方で、ハート引越しさんに決めました。また、当日来ていただいた作業員の方々も皆さん丁寧で安心してお任せできました！料金も他のところよりも30,000円ほど安くなり、安いので不安でしたが完璧でとても助かりました。",青森,埼玉,午前,5,5,5,5,3,2,10,7
303,2021-10-11,見積もり時は好印象！,3.25,どこの引越し業者さんもそうかもしれませんが、横（社内）の連携？連絡？がなかったように思います。引越し後の開封に時間がかからないようにしたいと思っていたのに、連携？連絡？がなかったようで、ひとつひとつ開封しないと中身がわからなくて、困りました。,山梨,山梨,いつでも,3,4,2,4,8,6,20,4
312,2021-10-10,見積もりまで迅速に対応していただきました。,5.0,料金も満足しています。丁寧に運んで下さり、道が入らなくても手作業で運んで下さいました。ありがとうございました。,広島,広島,いつでも,5,5,5,5,8,1,0,6
273,2021-10-10,とても対応が良かったと思います。,4.0,良かった点引越し先の途中のレンタルスペースで、保管荷物を降ろして倉庫まで詰めこんでくれた。エアコン取外し時、室内機のフィルターの一部が損傷している事を指摘して頂いた。悪かった点契約時エアコン取外しは、前日来る話だったのが、引越し当日に変更されたこと。,千葉,千葉,午前,4,4,4,4,3,0,0,7
305,2021-10-09,安心して任せられると思いました。,4.5,遠方への引っ越しはかなり久しぶりで、費用面で特に不安がありました。1番親身な対応をしていただき、安心しました。作業もスムーズでした。もし、今後引っ越しをする際に利用したい引っ越し業者さんです。,沖縄,東京,いつでも,5,4,4,5,5,0,10,5
309,2021-10-09,3人のうち、２人は無愛想,3.75,男性２人と女性１人で作業にあたって頂きました。良かった点は、荷物が少なめなのと引っ越し場所が近くということもあったかもしれないですが、１時間掛からず作業を終わらせてもらいました。スムーズかつ迅速な作業をしていただき助かりました。悪い点は、女性の方が終始無愛想な感じなのが気になりました。大変な作業でお疲れなのは分かりますが、もう少し笑顔で対応していただけると良かったかなと思います。,宮城,宮城,いつでも,3,3,4,5,3,4,0,6
311,2021-10-08,リーダーの方の指示や声かけがとても良かった,3.5,エアコン設置もお願いしていたのですが、希望してた内容と違って伝わっており当日、業者さんから安くて¥150000はかかると聞き大変驚きました。オプションでの金額は、どこまでの金額だったのでしょうか？事前の話し合いが上手く出来てなかった事が大変残念でした。当日、家財を運んでくださった方々は、暑い中、良く動いて下さいました。見ていてとても気持ちが良かったです。,広島,広島,いつでも,3,3,5,3,8,11,0,5
314,2021-10-06,迅速丁寧な対応でした,4.75,初めの電話対応してくださった方がすごく丁寧で、それが決め手でした！当日も予定時刻ピッタリ動いて頂き助かりました,熊本,熊本,いつでも,5,5,4,5,8,3,0,5
315,2021-10-06,丁寧、誠実,4.0,ネットで一括見積もりして比較出来ると思ったら、実際は業者が自宅に訪問しないと金額は分からないと知り、知らない人を家に入れるのは正直戸惑ったが、3社に訪問見積もりをお願いすることにした。最初の業者は、｢合い見積もりを取らずに即決してくれるなら、割引してこの値段でどうか｣と言われ、自分が予想してたより少し安い値段を提示されたので、その場で引っ越しの予約を取ることにした。しかし、残り2社の訪問見積もりの予約をその場でキャンセルする電話をかけてくれと言われ、1社は電話してキャンセルしたが、もう1社は訪問日が確定していなかったので、｢訪問日の連絡が来たときにキャンセルします｣とその場ではキャンセルの電話をしなかった。その晩、夫に訪問見積もりの様子を話すと、その場で残りの2社をキャンセルさせるのはおかしいんじゃないかと言われ、まだキャンセルしていなかった残りの1社にも訪問見積もりをしてもらった。その結果、最初の業者が提示した金額の、半額以下で希望の荷物を運んでもらえる見積もりとなり、ハート引越センターさんに決めた。営業トークに乗せられたままにしなくて、本当に良かったと痛感した。,香川,香川,いつでも,4,4,4,4,4,3,0,3
