,date,title,rate,comment
2416,2018-09-26,作業員さんが頑張ってくれました！,3.75,1週間前後に大体の時間を電話しますと言われましたが、連絡はきましたが日程の変更などありませんかの連絡のみ。時間を聞くと折返し連絡しますと特になにもなし。当日二時間前位にやっと連絡きました。フリー便で契約したものの、大体の目安もなく本当に来るのか不安になりました。作業員さんは、階段での搬入しかも雨の中とっても頑張って下さいました。
2422,2018-09-26, 大手会社のひとつ,4.25,訪問見積り、作業の方々ともにとても対応がよかった。家具の細かい配置も嫌な顔せず対応してもらった。家具の配置などのアドバイスもして頂いた。仕事早く、とても好印象です。
2419,2018-09-26,今更日本の労働力の問題を実感しました。,4.5,複数の会社から見積りした中で、一番価格が安く、営業の方の対応も良かったのでお願いしました。リサイクルダンボールの利用で値引をして頂きましたが、ダンボールにトイレ用と書いてある物の率が高く、流石にトイレ用と書いてあるのは抵抗があり、使用しませんでした。当日三人組スタッフのうち二人が外国人で、やはり常識の違いを感じました。一人の日本人スタッフはプロとして、二人に指示を出しながら素晴らしい仕事をしていました。外国人に不満だった訳ではなく、カルチャーショックを受けた感じです。若者だったので可愛かったですが、オッサンだったら？です。でも、三人共強い雨の中、重い荷物を手早く一生懸命運んでくれて、本当に感謝しています。プロの手際良さに関心しました。
2417,2018-09-27,作業員は丁寧な仕事で素晴らしかったです。,4.5,サービスだと思いますが、冷蔵庫設置後コンセントをさしていただきましたが、まだ冷蔵庫の掃除が終わってなかったのでコンセントまではいらなかったです。そんな事情は引越し業者さんは知らないので、丁寧でスピーディな作業で最高でした。
2418,2018-09-27,普通,3.25,エアコン取付業者が地域の業者ではなかったため、少し不安に感じた。高所の一人作業だったのが心配だった。また工賃が割高に感じた。
2403,2018-09-27,3ｔ積み切りのスペースで家具、家電、長尺物を優先し…,3.25,ベテラン社員と新人で大きな家具の搬出作業で慣れてない為、持ち方の指導を受けながら行っていたので少し不安になったが予定していた時間に終わったので満足しています。
2384,2018-09-28,時間厳守で丁寧でした。,3.75,申し込み当日にメールではなく電話での対応がありました。他社はメールでの対応で、次の日から電話がかかりました。引越しの希望日まであまり日がなかったので、当日の電話は嬉しかったです。直接話できたことで安心しておまかせできました。訪問見積もこちらの希望にすぐ対応していただきました。料金は、最初に提示の金額よりも交渉に応じてもらい品物が増えたのに、金額は下がったままでした。今後引越しの予定もあり、そのことを提示させていただいたのですが、次回もお願いしようと思っています。当日の作業される方々の対応もスピーディで良かったです。
2415,2018-09-28,大手で信頼ができる印象,4.5,何度も訪問をして頂き、見積価格を下げてくれた。当日はてきぱき仕事をしてくれて連携、段取りがしっかりしていた。総合的に満足。悪かった点は特になし。
2408,2018-09-29,丁寧な対応をして頂き、誠実な印象,5.0,見積の際、予算や引越希望日を考慮して頂き、いくつかの選択肢を提示してくださいました。納得のいく選択が出来ました。引越作業の際、見積時より荷物が多くなってしまったのですが、迅速丁寧に対応して頂きました。
2405,2018-09-29,スピーディな対応でよかったです,4.0,良かった点：雨の中、スピーディに対応してくれました。引越し料金はその場でも交渉できて、対応は良かったと思います。悪かった点：早めに終わるのは良い事なのですが、予定していた時間より1時間半早く来られてしまい、直前の準備の想定が狂って大変でした。
2410,2018-09-29,営業マンが体育会系、作業は◯,3.75,フリー便を利用したので時間が遅くなる分にはかまわなかったのですが、見積に来た人は「遅くとも14時には」当日電話した際の窓口は「17時までには着きます」実際到着したのは17時半でした。言った時間に来ないのは結構マイナスポイントでした。そのあとの作業がとても速く丁寧だったので現場は大満足でしたが、時間の見積が甘々なので、利用の際は心と時間の余裕が必要です。
2409,2018-09-30,臨機応変な対応。現場のリーダーがしっかり。,4.5,見積もり時の説明が資料を元に、しつこくなく、それでいて丁寧にして貰えました。しかも、他社より5万円安くなりました。当日も4人体制でテキパキと。台風のため、9時スタートを8時スタートにして貰え、大雨になる前に全ての行程を終えることができました。大満足です！
2407,2018-09-30,作業員の方が素晴らしかったです。,4.25,当日は、強い雨が降ってましたが、荷物に配慮していただきました。搬入方法について、いろいろご提案いただき、無事に全部運んでいただきました。
2463,2018-09-30,的確で柔軟な対応と人柄が良かった,5.0,近距離な引っ越しだったのでもう少しお値段を押さえて欲しかった。見積もりの概算を取り敢えず教えて欲しかったので、その希望にいち早くアークさんは回答して頂き、他の会社より非常に第１印象が良かった。なので実際見積もりに来てもらい決めました。他の会社はまず、概算のメールの返答がなかったのとオペレーターの印象も悪かった。希望の金額よりちょっとオーバーはしましたが、会社の方の好印象が最後は決め手かなと思いました。
2411,2018-09-30,好印象。,4.5,【見積もり時の対応】仕事が早い。好印象。【料金】勉強して頂いた。【作業内容】搬出は気になったが、搬入は満足。【全体的な評価】満足。【良かった点】丁寧な仕事。コミニュケーション◎です。【気になった点】3人で来て頂いたが、うち1名が残念だった。梱包時に絨毯表巻きにガムテ直巻きした時は流石に声掛けた。搬出時も何度かぶつけてたし。ポケットの財布がデカすぎないかな。壁紙傷つくよ。他の2人が良かっただけに、本当に残念。搬入時には居なかったので安心した。
2413,2018-09-30,仕事に徹している,4.75,【見積もり時の対応】不器用ながらも一生懸命に説明してくれたところに好感を持った。【料金】値下げの相談に乗ってくれて満足。【作業内容】迅速でパワフルで圧倒された。確認も細かくしてくださり丁寧だった。【全体的な評価】満足しています。【良かった点】作業員さんがプロフェッショナルな感じがしてよかった。電話対応が良かった。料金を相談してくれた。【気になった点】特になし。
2398,2018-10-01,リーダーの指示は的確でスムーズに引越しできた,3.5,正社員1人であとはアルバイトで少し雑な部分もあったけど正社員のリーダーの指示は的確でスムーズに引越しができました。ただ、ダンボールもガムテープも少ししか頂けなかったので、もう少しいただけたら良かったなと思います。
2402,2018-10-02,親身かつプロな対応で良かった,4.75,総じて非常に満足度の高い引越しになりました。・想定金額よりは高かったですが、昨今の人員不足から致し方ないと納得した・見積もりの段階でどうしたら安くできるか親身に考えてくれた・申込後も確認の電話があり疑問点がないか等を確認してくれた・見積もり営業さんと作業担当さんの連携が取れていてスムーズに対応していただけた・作業担当の方がスピードは早く丁寧で気配りもできコミュニケーションが的確でとても安心できた・大型家具も引越し前と同じ状態に組み立てていただいて助かった・ダンボール箱は余るほどだった
2404,2018-10-03,作業が丁寧でスピーディーだった。,4.5,繁忙期にも関わらず、自分たちが希望する日にちも大丈夫で、思っていた金額より安かったので即決しました。
2401,2018-10-03,電話の対応は非常に良かった。,4.0,【見積もり時の対応】訪問見積りに来てくれた方が胡散臭かった【料金】普通。見積りに来てくれた方から、他の料金を聴かないようお願いされた【作業内容】作業員の方は素晴らしい動きだった。思った通りになり良かった。
2399,2018-10-03,電話応対がしっかりしていて好印象です。,5.0,仏壇(W90×D80×H175)だけの引っ越しで利用させていただきました。訪問見積りでなかったので、本当にこんな安くできるのか不安でしたが、当日はとても丁寧に要領よく運んでいただき大変満足しています。(ピアノ配送のトラックで混載便でした)
2391,2018-10-04,素早い対応でした。,4.5,電話がきたその日に見積もりにきてくれた。最小限の荷物だけお願いしようと思ってたけど、料金変わらずでこれもこれも運びましょう！と言ってくれたので、最初に予定していた荷物より少しだけ多めに運んでもらえたので助かった。引っ越し作業をしてくれた方も早くて丁寧だった。思ってた時間よりだいぶ早く引っ越しを終えることができたので助かりました。
2392,2018-10-04,丁寧でスピーディーで対応も良かった！,4.5,値段交渉もしやすく、見積もりの時点で印象が良かった！いろいろな口コミを見て不安な引越し作業でしたが、特に気になるところもなく、新居に入る前の靴下の交換は個人的に1番嬉しかった！今回はギリギリでしたけど、ダンボールの数はもう少し増やしてあげたらもっと喜ばれるのかなと感じました！欲を言えば、見積もりの粗品も欲しかった。
2400,2018-10-05,リーダーは色々と気に掛けて実施してくれた,4.0,契約時に聞いていた作業内容が当日は説明されなく、実際にされているのかどうか分からず残念だった。(スケジュールや実施手順も説明無し。ただ、聞いたら説明してくれる。)作業員は、リーダーは色々気を付けて&こちらの事も気に掛けて実施してくれるが、その他は作業を行うのみ。どこも同じかもしれないが、やはりリーダーとその他(アルバイト？)の差が大きいと思った。
2390,2018-10-05,配慮が足りない,3.75,３名で来ました。作業中はみなさん礼儀良く嫌な気持ちは一切ありませんでした。特に良かった点ですが、大型家具など不用品を粗大ごみとして捨てにいくため、レンタルしたトラックに短い時間できちんと積込みまでしていただきました。自分で積込みするのかなと心配してましたので、大変助かりました。最悪の点があります。２往復したのですが、お昼時も越えて一気にやりたいと言われ付き合いましたが、大変疲れました。うちの妻も配置で動くのに、何を急いでいたのでしょうか？十分に説明されないまま、引っ張られ大いに不満です。結局３時過ぎ終了。決めつけずに相談すべき事でしょう。勝手にやってとは言えない事ですから。結果としてどんなに一生懸命してもらっても配慮のない会社という印象が強く残りました。
2396,2018-10-06,営業も作業も普通に良かったです。,4.0,連絡訪問見積りが早かったです。営業の方の対応も良かったので即決しました。作業の方も良かったですし特にリーダーの方の対応がとても良かったです。
2389,2018-10-06,ベテラン作業員が現場を引っ張っている,4.0,二年前に比べ相場が上がっていたが、安くやってもらえたと思う。実際の料金は、交渉後に最初の見積もりの半分程度になった。知人からの評判はあまりよくなく、心配していたが、現場作業員三人のうち二人がベテランで、他の一人を引っ張ってテキパキとやってくれた。
2385,2018-10-07,作業員の方がスピーディー！,4.0,【見積もり時の対応】夜遅くにお願いしたので、早く帰りたい様子があり、詳しい話があまり聞けなかった。自宅前の道路状況も考えて、時間帯を提案してくれたところが良かった。価格的にはギリギリの日程だったので、かなり下げてもらえた。【料金】約105000円【作業内容】引越し3人分荷物。作業員4名。【全体的な評価】当日の作業はとても良かった。【良かった点】当日の作業。作業員の連携はとても良かったと思う。【気になった点】コンセントを投げていた。積み上げ厳禁のダンボールの上に積み上げられていたのが気になった。最初に聞いていたトラックの大きさより小さなものが来たのでかなりギリギリの状態で、作業員の方に、見積もりの営業さんにきちんと荷物を申告したか怪しまれた。きちんと話をしたのにモヤモヤした。
2386,2018-10-07,チームワークが完璧でした！,5.0,人生で初めての引っ越しで不安でしたが、最初営業さんの見積もりからしっかり説明してくれて信用できました。引越し当日の作業員も3人できてくれて、礼儀正しくアパートが3階で大変なのに楽しそうにダッシュで階段を昇り降りしてくれて、非常に頼もしかったです。新居に着いてからも、搬入前に通るルートの壁や廊下、階段も傷付かないようにしっかりとしてくれて安心できました。ダンボールもたくさん用意してくれて良かったです。話すときもしっかりした受け答えで対応してくれました。今回頼んだアーク引越センターさんを友達、親戚にオススメしたいです。アークさんは確か一番最初のお電話してくれて、一番最初に訪問お見積もりをしてくれて行動が早いのも魅力ですね！最後に引っ越し当日に来て頂いた作業員3人本当に素晴らしいチームワークでした！有難う御座いました！
2394,2018-10-07,可愛いダンボールとトラックが印象的,4.0,良かった点は、訪問見積もり1社目でしたが、かなり値引きしてくれたことと、引っ越し当日の作業がスムーズで、気持ちよかったことです。訪問見積もりの際は、うちで即決してくれたらこの価格を出しますと、かなり値引きしてくれました。こちらも、他社でも見積もる予定でしたが、訪問見積もりに知らない人を1社約1時間、部屋にあげるのに抵抗を感じたので、即決するからと上司と掛け合ってもらい安くしてもらいました。営業の方が言うには、三連休の中日で、大安で、これ以上の値引きは出来ないところまで頑張ってくれたみたいです。引っ越し当日は、チームワークがよく、テキパキと指示出しがあったり、ゆっくりね！とか、大丈夫？とかスタッフ同士の声掛けが良かったです。悪かった点は、訪問見積もりに来た営業の方がタバコ臭くて、吸わない私にとっては、決して気持ちの良いものではなかったです。それと同時に、引っ越し当日のトラックがタバコ臭くて、荷物に臭いがつくことを心配していましたが、それは考え過ぎでした。また、当日は午後フリー便という時間指定できないものでしたが、前日の連絡で14〜16時と言われていたのが、当日、12時からでも大丈夫かと連絡があり、早くなりました。荷作りがほぼ出来ていたので12時から来てもらいましたが、前日の連絡と違って焦りました。でも、終わる時間も早くなり片付けに時間ができて良かったです。
2397,2018-10-07,コストパフォーマンスが高く、丁寧です。,4.75,初めて引っ越し会社を利用でした。良かった点は、思っていた以上に安くできたこと。また、営業担当が大変親切でした。作業も早く、次回も利用したいです。
2395,2018-10-07,とても迅速でよかつた,4.5,迅速に見積もりを出してくれたし、他者と比較してコストパフォーマンスがいい。他者より半額くらいで、色々と費用がかかる中とても助かった。悪い点は、ありませんでした。
2387,2018-10-08,テキパキしている。,4.75,大きい荷物を運んで頂けたらと引っ越しギリギリで日程的に無理を承知でお願いしたのですが、嫌な顔もせず手短に見積もりを出してくださり、なんと値段は希望の3万円台でしていただけました！それだけでビックリしたのに、当日の作業もベットの解体まであったのにテキパキと時短でした。それに荷物に入っていなかった物も「少しなので大丈夫です！」と運んでいただけました。次に引っ越す時もお願いしたいと思います。アーク引越センターさんありがとうございました！
2393,2018-10-08,爽やかでとてもよい印象です。,4.75,引越し先の間取りが狭く、搬入するのにとても大変でしたが、さすがプロ時間をかけてゆっくり搬入して入れて頂きました。洗濯機の取り付けは別の所が担当でした。洗濯機はすぐに使いたいのに、時間的に無理で別日になりますと言われました。見積もりの時はそんな説明はなかったです。すぐに使いたかったので、自分たちでつけました。別に取り付け代を支払いしている以上、やはり当日に終わってほしいです。
2381,2018-10-08,誠実な対応！,3.75,料金的には、ほぼ相場通りで見積もり対応の早さと、引っ越しに使うダンボールを早急に手配してくれた所が良かったです。引っ越し当日では、前のお客さんの現場にハマって、来る時間が遅くなった以外は良くやってくれたと思います。
2388,2018-10-09,すばやい対応と、組み立て家具を解体から組み立てまで…,4.5,スムーズで本当に助かりました。組み立てから解体をスピーディーに、対応いただけ、本当に良かったです。また頼みたいと思いました。
2378,2018-10-10,大手の会社で安心できる！,3.5,見積もりに来てくれた営業の方の印象が良くて他社よりも価格も頑張ってくれたので決めたのですが、その時にアルバイトじゃなくてみんな社内研修しているという言葉も決めた一つのポイントでした。見積もりの時点では、40個のダンボールという予定でしたが、他社が50個ということを相談したら10個サービスで追加してくれました。予定では3人の作業員ということでしたが、実際は15時からと遅めの引っ越しだったからか4人で来てくれました。そのおかげで早く終われました。家具の配置までして行ってくれたのですが、外にある倉庫に入れてもらうものが外に出しっぱなしで帰られたのが残念でしたが、それ以外は満足でした。
2379,2018-10-11,『気は優しくて力持ち』を地でいくような感じ,3.5,最初に見積りに来た会社です。他にも2.3件見積りを取ってから決めたかったけど、割と粘り強くて長時間話して根負けしました。値段的には多分他社より多少高くなったと思うけど、親切、丁寧で作業員も感じよく、作業もスピーディーだったので、大変満足しています。とにかく感じ良かった!
2370,2018-10-13,大手で安心できる！,5.0,電話口でも、作業員の方も非常に丁寧に対応してもらえたのでとても安心できた。商品もとても丁寧に運んでもらえたのでよかった。値段に関しても想定より安く済んだと思う。当初は高い値段だったが、担当の方がかなり交渉してもらえたようで、希望より安くしてもらえて、ありがたかった。
2382,2018-10-13,元気の良い挨拶が印象的でした,5.0,皆さんの口コミ評価の通り、電話対応から引っ越し作業完了迄、とても親切丁寧で安心してお任せ出来ました。正直、他社の引っ越し業者の方が引っ越しの見積り代金も安かったのですが、決め手となったのは何と言っても親切丁寧な対応でした。また機会があれば是非お願いしたいと思います。
2380,2018-10-14,見積もりが迅速対応でした,5.0,1週間後の引っ越しと急に日時を決めないといけなかったのにもかかわらず、迅速な対応をしていただき大変助かりました。
2377,2018-10-15,丁寧に対応してくれる,5.0,仕事で忙しいため、訪問見積もりがスケジュール的に厳しいと感じていたところ、電話ですぐ見積もりをして頂けました。予算より高めで安いとは感じませんでしたが、エアコンの取り外しを無料にして頂けたり、ダンボール20枚無料、2トントラックに積めるだけ積んで良いとのことで、電話対応もよかったことが決め手になりました。引っ越し当日も作業員さんの対応も良く、家具家電の扱いも丁寧でした。その場でダンボールを無料で貰うこともできました。見積もり通りの値段を支払い、追加で請求されることなどもありませんでした。初めてのお引越しの方など、慣れていない方でもアークさんなら丁寧に対応してくれていいと思います。
2376,2018-10-16,スタッフは皆さん礼儀正しく、素晴らしかった。,4.5,良かった所は、スタッフの手際が良かったところ。思ったより荷物が多く、戸惑いましたが、親切で迅速丁寧、たった2人で時間通りに運んでいただけました。また平日の午後という事もあり料金をとても安くしていただけた。何となく不安でしたが、素晴らしく良い引越しができた。
2375,2018-10-17,よく名前を聞く引っ越し会社,5.0,単身引っ越しで見積もりを取ったところ、混載便の引っ越し会社に比べても見積もり金額にそれほど差はありませんでした。荷造りもまだの状態で見積もりをお願いしたのですが、多少の荷物の増減は見積もり金額内で対応していただけるとのことで、安心して引っ越しに臨めました。荷造りしてみてやはり想像していたより荷物が多くなってしまったのですが、トラックにパズルのように積み込んで問題なく全ての荷物を運んでいただけました。作業員の対応も明るく丁寧で柔軟に対応していただけましたし、壊れ物等を積み込む際はこちらの要望を汲んで積み順を工夫して頂けたりと、スムーズに引っ越しを終えることができました。また引っ越しをする際はアークさんにお願いしたいと思います。
2374,2018-10-18,若くて元気で素早い,4.75,悪かった点はありません！迅速に丁寧な運びをしてくれました！引っ越し先ではないところまで机を運んでくれたり、常に確認しつつ気を使ってくれて満足しました。アークさんを選んで良かったです！
2372,2018-10-20,堅実な会社というイメージ,4.75,当日の作業はとても満足の行くものでした。丁寧に確実に作業していただきました。ダンボールを20箱いただきましたが少し足りませんでした。
2373,2018-10-20,行動が早い,4.5,当日作業に来た方たちの動きが早いし、親切でとても助かった。当初の予算はオーバーしたけど他に頼まなくてよかったと思った。今後また予定があるので頼みたい。
2369,2018-10-20,とても良かったです,4.5,社員の方と女性アルバイト合計3名で作業してもらいましたが気遣いもあり一生懸命効率よくされていたので良かったです。
2371,2018-10-20,名前が知れ渡っている会社なので安心出来ます。,4.75,急に引っ越しが決まり、とりあえず一括査定してみました。電話が一気にとてもたくさん掛かってきたので、どの会社に何時に訪問見積りの約束をしたのか分からない状態でした。体調を崩していたのもありますが。2～3社に見積もりを出してもらって、決めようと思っていましたが、一番最初に来て頂いた会社が予定していた額に近く、自身の体調も悪くなってきたこともあり決めました。引っ越しの準備をしていたら、16年前の引っ越しの段ボールが出てきて、今回依頼した会社と同じだったので驚きました。引っ越しの準備は、平日仕事で帰りが遅くてなかなか進まなかったので、当日の朝早くから始めました。荷物の整理を始めたら、当初よりも荷物が多くなってしまったのですが、その事を来てくれた方に伝えると快く承諾をしてくださり感謝しています。引っ越しの時間も早く終わりこの会社に依頼して良かったと思いました。
2368,2018-10-22,爽やかに丁寧な作業だった,4.25,見積もりの際は旧住所から新居への引っ越しだけだったのですが、新居の敷地から別件で同じ旧住所への引っ越しも同日にやっていただき、お値段もリーズナブルで良かったです。また、ソファーが大きくて入らず重たいのに、嫌な顔１つせず色々試行錯誤して設置していただきました。すごく重労働だったのに、他社さんに比べてとても安かったのでアークさんにお願いしてよかったです。とても気持ちよかったです。ありがとうございました。
2367,2018-10-22,満足しています。,4.0,家の前の道幅が狭かったので、トラックをギリギリつけてもらっても、軽自動車がギリギリ通れる感じで、その間引っ越し作業しながら、対向車の対応をしていただき、かなり安心できましたし心強かったです。ありがとうございました。
2362,2018-10-22,特になし,3.5,良作業スピードが早い悪ダンボールの搬入日と処理方法の連絡が無い感想大体満足でしたが、処理方法が判らないダンボールを見ると評価は普通か少し悪いになってしまう。
2365,2018-10-23,最後までリーダーがニコニコと頑張ってくれた,3.25,・良かった点最後までリーダーがニコニコと頑張ってくれた・悪かった点他2名が疲れていて可哀想に思った今回借家へと新築の2回お願いしましたが、その日4回目の引越しだったようで、かなりバテていましたが、頑張ってもらえて良かったです。しかし、4番目になると無理があると思いました。ニュースでやってる人手不足なんだなぁと実感しました。
2358,2018-10-23,作業員方が迅速かつ丁寧だつた。,4.75,良かった点想定していた荷物量を超えていましたが、見積時の条件だった終了時間内に引越しを終わらせて頂いた。悪かった点作業時間に対してかかった費用が高く感じられた。
2366,2018-10-24,営業さんが淡々と話してくれた,4.0,他の営業さんは売り込みがすごく、身構えてしまったがアークさんは話しやすく、相談にものってくれてよかった。また作業員さんは若く対応に不安を覚えたが、一生懸命やってくれた。荷物が入らず苦労して時間がかかったが、結果は満足です。
2364,2018-10-24,お忙しい中、色々対応してくださりました。,5.0,重い荷物も、嫌な顔一つせず、運んでくれました！丁寧な対応と、わかりやすい説明で、とても印象が良かったです！
2363,2018-10-24,電話対応、当日対応共に丁寧でよかったです。,4.5,【見積もり時の対応】電話でお見積をお願いしましたが、丁寧に対応して頂けました。値引き交渉や日程、時間に関しても希望を叶える形で提案して下さいました。【料金】当初の予定よりも安くして頂けました。【作業内容】たまに会話も交えながらも、スピーディーな作業でした。【全体的な評価】作業の丁寧さ等はあまり見ていなかったので分かりませんが、人の良さを感じました。【良かった点】価格。当日の担当の方の気さくさ。【気になった点】特にありません。
2339,2018-10-24,作業がとても早く、安心して任せることができた,4.5,初めて引越し業者さんを利用するため、電話口で「初めてお願いするのでわからないことがあるのですが」と伝えたらとても丁寧にゆっくり説明をしていただけたので、訪問見積もりも引越し当日も安心して任せることができました。作業が終わった後の家具の微調整やダンボールの回収などアフターケアもしっかりしており、また機会があったらお願いしたいなと思いました。
2361,2018-10-26,全体的に対応が丁寧だと思いました。,4.0,1人の作業員の方がやや無愛想で、毛布？等を足で蹴って動かしたりしていましたが、その都度責任者の方が注意しており、全体としては無駄な動きなくテキパキと作業して頂き満足です。こちらの都合で急遽エアコンを運ばなくなった為、作業員の方が他に運べる物を提案して運んでくれました。今回はちょうどいい時間に来てもらえましたが、契約の時点で午後の時間を指定した時に11時から16時の間ですと、広めの時間指定だったので、予定が立てられず少し困りました。
2360,2018-10-26,とても感じが良くスピーディで良かったです。,5.0,訪問見積時の営業さんの感じが良く、また他社と比較しても10万円近く安かったこともあり経済的に助かりました。正直、安かろう悪かろうなのかな？と思ったりもしていましたが、当日の作業員の方々も感じよく、連携もスムーズで養生もていねいにおこなって貰い、建物にも細心の注意を払って作業を行って頂きました。また作業時間も当初は17時終了ぐらいかな？と思っていましたが、なんと！14時30分には終わってしまいました。本当に助かりました。また引っ越しの機会がありましたら是非とも利用したいと思います。あとダンボールの絵がかわいい！
2359,2018-10-27,丁寧に対応頂いて非常に満足です,4.25,初めての引っ越しで分からないことが多かったのですが、見積もりのときから予想よりも安く金額を抑えていただいて良かったです。引っ越し当日もあっという間に荷物を搬入していただき、また対応も丁寧で良かったです。
2354,2018-10-27,残念,4.0,【料金】他の業者よりも値引きを頑張ってくれた。【気になった点】日程が守れない会社で非常に残念だった。①ダンボールの発送が指定日に到着せず。翌日電話をしたら本日発送しましたとのこと。そのせいで土日での梱包作業日が1週間分減った。②引越し2日前に時間の連絡があると聞いていたが、前日だった。理由を聞くと、担当者が昨日不在にしていたから。ただの言い訳でありえない。
2338,2018-10-28,ある程度の融通聞いてくれそう,4.25,全体的にとても印象が良かったです。サービスのダンボール回収については無料なだけあって時間がかかってしまうようで、自分で処理することになりそうです。
2357,2018-10-28,作業員の作業が思った以上に早い,5.0,平日に仕事のため、引越当時まで荷物の梱包が間に合わなかったが、作業員さんが優しく手伝ってくださったことに感謝しています。しかも作業員の作業が思った以上に早くて、丁寧な作業であっという間に荷物を運び出した。今度もまたお願いしたいと思います。
2356,2018-10-28,とても親切丁寧だった,4.5,見積もりを取ってくださった担当者の方も、引越し作業員の方も、とても親切で紳士的でした。やり取りする時はさわやかに笑顔を絶やさず、作業の手は早いが、丁寧に扱ってもらえているのがわかり、安心して任せることが出来ました。また引越しすることがあれば、またアークさんに連絡したいなと思います。ありがとうございました。
2346,2018-10-28,見積もり時と実際の作業内容が違った。,3.75,【見積もり時の対応】現場の人達は、よかったけど見積りの時の話と全然違う作業内容だったから詐欺だと思った！【料金】ふつう？【作業内容】すごくよかった！【全体的な評価】営業も電話の対応もめちゃくちゃ悪かった！内容が違うし、聞いたら「それは、言ってない」の一点張り！【良かった点】現場の人達は、めちゃくちゃよかった！【気になった点】アーク引越センターは、今後いっさい使わない！俺の周りも使わない！謝りの電話もない！当日お金を払わないと、作業ができないと言われて、作業の内容が依頼と違うのに、希望の作業をしてくれない！どーしようもない！この会社がつぶれないのは、なにがあっても当日お金を払わなければ仕事をしないし、引っ越しは終わってしまえばそれで終わりだから、お金を払ってサヨウナラ！ということなんでしょうね。引っ越しを頼むときは、打ち合わせの会話は、録音した方がいいです！
2353,2018-10-29,大手なので安心,4.0,良かった点・見積もりが早くて良かった。・作業員の方は真面目そうで安心できた。・割れ物を慎重に扱ってもらえた。悪かった点・約束の時間に1時間遅刻してきた。・作業のスピードは早かったが、作業員の人数が二人と少なかったので積み込みに思ったより時間がかかった。・ダンボールの引き取りについて説明がなかった。
2352,2018-10-29,アットホームで安心して相談が出来ました,4.75,引っ越し日が月末なので、電話したところではもうすでにいっぱいで困ってたところ、すぐにアーク引越センターの方が訪問見積もりにかけつけて下さり、とても丁寧な腰の低い方で安心して相談が出来ました。こちらの要望も無理を言って聞いて下さり、無事に希望日に行う事が出来ました。当日来て下さった作業の方も、作業が早く、我が家には2歳の子供がいるのですが、説明の間も抱っこして下さったり、邪魔をしに行っても、なに一つ嫌な顔せず付き合って下さっておりました。全て丁寧に作業を終わらせて下さり、帰り際にも、わざわざ子供にまで挨拶をして帰られました。アーク引越センターに頼んで良かったと感じました。
2351,2018-10-29,親切丁寧に対応してくれた,4.5,電話対応、作業員の方も丁寧に荷物を取り扱っていただき、搬出搬入もスムーズだった。機会があればまた利用したい。
2355,2018-10-29,初めてだったけど、対応も優しくてサービスも良くて安…,4.5,思っていたよりもとてもいいのでびっくりしました！若い子達が、頑張ってやってくれたので早かったです。営業マンそんも、良かったし、これからも利用したいと思ってます。
2344,2018-10-30,非常に感じが良かった,4.75,新築でしたが、こちらが見落としていた、凹みも教えてくださり、養生もしっかりしてくださり嬉しいかったです。
2330,2018-11-01,スピードに徹してる、,4.25,見積もりをしてくださった方が最後まで電話対応してくださるのかと思いきや見積もりが終わると違う方が電話対応で少し寂しかったです。
2349,2018-11-01,誠意を感じられる。,4.25,当日は朝8:30開始の予定でしたが、15分くらい遅れての到着。そろそろ電話しようかなと思っていたところにピンポン。少し遅れての開始でしたが、作業は素早くやっていただきました。荷物を積み終わって、新居に着く前に少し休憩をとっていただき、荷下ろしという流れでしたが、お昼過ぎには全て荷下ろし終了。非常にテキパキ作業していただき、希望の場所に運んでいただきました。見積もりの段階で、雑巾を用意してください、運ぶ前に家具家電の裏を綺麗にしてから運びますと言われていたのですが、その点は少し思っていたより雑だったかなと思いました。ただ、全体的には作業員の方の印象もよく、コスト、作業内容共に満足しています。お皿を入れられるボックスがあれば完璧でした。朝早くからありがとうございました。
2350,2018-11-01,感じよいので気持ち良く引越しができた。,5.0,２回目の利用でした。前回もですが、今回もとても気持ちのよい引越しができたと思います。スピーディーで丁寧な荷造りと運送でした。みなさん明るい笑顔の方々で教育が徹底していると感じました。次の引越しはもうないと思いますが、もしあるとしたらまたお願いしたいと思っています。
2340,2018-11-02,作業は素晴らしかったです！,4.5,以前引っ越しをした際にアークさんでお願いしていたので、不安はありませんでした。たくさんの荷物でしたがテキパキと作業を進めてくれました。タンスや棚の裏側にたくさんのホコリがあり申し訳なかったのですが、丁寧に拭き取りをしてくれました。言葉遣いも丁寧でしたし、最後に「自転車二台、もし可能ならのせて欲しい」といったら、スペースを作ってくれて二台とも運んでいただけました。本当に感謝です。
2333,2018-11-02,とても丁寧に対応頂き好印象でした,4.0,引越し後のダンボール引きとりに2週間と言われたが、結局直ぐに対応してもらったが電話対応に内容に少し満足いかなかった。それ以外は特に問題なくしっかり対応いただき感謝しています。
2332,2018-11-02,営業の方も、運搬の方も真摯で熱意がみられた。,4.5,良かった点・リーダーの方が新居が傷つかないように配慮してくださった。・冷蔵庫搬入も玄関からできず、窓から搬入してくださった。・見積もりを何社かにお願いをしたが、他社見積もりを見て、値段を下げてくださった。悪かった点・リーダー以外の二人の方が、床に傷をつけるのを気にせず、物を引きずっていたのを見かけ残念だった。アークさんにお願いしたのは2回目でしたが、とても良かったです。
2347,2018-11-03,営業の方が非常に感じが良かった。,4.25,スピーディな作業で、あっという間に引越しが終わりました。営業の人の感じも良く、金額も頑張ってくれて、非常に満足でした。
