,date,title,rate,comment
4856,2019-08-23,キビキビと動き親切,4.0,悪かった点：毎回違う人が電話に出る為毎回同じ事を最初から話さないと通じなかった。良かった点：見積りが直ぐに出た事連絡が迅速、値引き交渉もすんなりと受け入れてもらえた。
4828,2019-08-23,作業も速く、対応も丁寧でまた利用したいと思った,5.0,見積りの連絡が1番速く、引越し日も希望通りで値段も安かったです。値段も元々が安かった上に、交渉したら端数を値引いて下さり、親切でした。荷物収集と搬送ともに作業が速く、丁寧でまた利用したいと思いました。粗品が頂けたことも嬉しかったです。
4818,2019-08-23,営業マンも作業員さんも好印象,3.75,賃貸マンションへの引越しだったため養生とかしっかりやってくれるであろう大手の会社に絞って見積りをお願いした。営業マンは感じが良く、強引さもなく（他社は今ならこの値段でやると押してきた）きちんとしてもらえそうで決定。搬出の作業員さんは2人で作業時間30分かからず、後日のマンション搬入も2人、重要視していた養生はロビー玄関のところだけで床やエレベーターには何もせず、しかも作業員が2人とも荷物をあげている間玄関は開けっ放し。オートロックのマンションでこれいいのかと思った。引越しの挨拶もすると営業マンも言っていたが、こちらから言わなければスルーされたかも。と気になった点はあったが、総じてよかったかなとは思う。
4853,2019-08-23,皆さん、人は良い方ばかりだった,3.75,こちらの要望を極力叶えてくれた部分は非常にありがたかった。したし、エアコンのオプションサービスを依頼した際、業者との連携が上手くいかず、結局依頼した日に引っ越しが完了しなかった。その時の対応で、『うちは関係ない』みたいな対応をされたときは非常に納得がいかなかった。依頼内容(引っ越し完了)について、厳守できないような対応は、依頼した側が非常に迷惑を被るので、(実際、引っ越し先に住むのが遅れ、仕事に支障が出た)そういうのがないように、もっと注意して依頼を受けていただきたいと思いました。
4841,2019-08-23,見積りでかなり値引き交渉しやすかったです。,4.75,大型家具の搬出・搬入まで床が傷つかないように丁寧でした。最後に引越記念品が貰えなかったのが少し残念でした。
4843,2019-08-23,てきぱきしていて、印象も良かった。,4.25,スピーディーで、応対良かった。エアコンが、当日追加が想定より高かった。クローゼットが、一個忘れられてた。
4835,2019-08-24,とても礼儀が正しくよかった,5.0,初めて引越し業者を使用しての引越しだったのですが、安心して任せられる方が来ていただいてほんとに仕事もテキパキとこなしていて、お金を払ってまでも頼んでよかったなと、思いました。家具の配置のアドバイスもいただいて助かりました。感謝の一言です。また利用する機会のある友人がいるいれば紹介したいと思います。
4852,2019-08-24,物腰が柔らかく相談しやすい。爽やか。,4.5,仕事がとても丁寧。お客様目線で一つ一つの相談にも親身になって答えてくださったり、アドバイスをしてくれる。言葉遣いも丁寧で好印象。とても良かったです。
4851,2019-08-24,親切で丁寧に作業してくれる,5.0,【見積もり時の対応】はじめは大型家電のみの引越しを考えていたが、訪問見積もりでの提案で通常プランでの引越しとなった。小規模の引越しでも訪問見積もりで親切に提案してくれた。安心してお任せできると感じた。【料金】安くはないかもしれないが、頑張っていただきました。【作業内容】作業前に笑顔でメンバー紹介していたのが印象的で好感が持てた。スタック同士の連携が良く、スムーズに作業していた。ホコリなどもきれいに拭き取ってくれた。【全体的な評価】親切丁寧で良かった。また利用したいと思った。【良かった点】営業スタッフ、作業スタッフともに親切で好感が持てた。作業服も清潔感があった。引越し先は搬入通路が狭かったが、丁寧に搬入していた。【気になった点】引越し中に冷蔵庫マット等の販売勧誘があったが、見積もり時にも紹介していただきたかった。他社と同条件での比較が出来なかったため、実際値段が安いのかよく分からなかった。
4850,2019-08-24,業界最大手の名に恥じないパフォーマンスでした。,5.0,受付時のメールの文面に適当な概算金額が記載されていない点が良かったです。対応の速さだけを最優先に、初動での受付メールには凄く小さい金額が記載されている会社もありましたが、訪問見積もりが前提という思想の顧客にとって、そのような業者はかえって不誠実に感じてしまうと思います。今回、それで敬遠した業者もあります。訪問見積り時は粗品は頂かなかったと記憶しております。昨今、企業のコンプライアンス違反がうるさく問われる時代になっているため、この点も高評価です。ダンボール引取が1回無料、さらに家具移動が1回(1日)無料というのがありがたいです。引越し時のダンボール等の処理は、引っ越しの中でもトップクラスの手間です。また、置いて、実際に暮らしてみて、何か違うなとなった時に、どうしても一人では動かしにくい家具があります。これの移設を1度だけとはいえやって頂けるのは、本当にありがたいです。横浜から京都と遠距離での引っ越しでしたので、やはり大手の方が安心感があります。
4840,2019-08-24,清潔感もあり人柄も良く信頼できました,4.5,先に見積に来た他社の営業の方が新人で頼りなかったので、次に見積してくれたアート引越センターの営業の方がとても良く感じました。見積金額は少し高かったのですが希望日に引っ越し出来ることと、説明が明確だったので決めました。作業してくれた方も若い社員さんとアルバイトの2名でしたが、きちんと養生してくれて新築の新居を傷つけることなく素早く丁寧で、近距離の引っ越しでしたが金額は相応だったと納得しました。値引きの代わりにトイレのお掃除が楽になるコーティングをサービスしてくれました。16000円位の金額でした。2、3年はフッ素コーティングで汚れにくいとの事でした。値引きが得だったかコーティングが良かったかは2年後に実感すると思います。オプションのテレビ設置は自分で出来たと思い、良く考えてお願いするべきでした。
4854,2019-08-24,とても爽やかで、説明も丁寧で解りやすかったです,4.5,対応してくださった皆様とても丁寧で好印象でした。また機会がありましたら利用させていただきたいと思います
4772,2019-08-25,サービスが充実している,5.0,料金も希望額を下回り、作業も迅速で非常に満足しています。また電話対応も良く、質問した内容に関してもきちんと対応頂けました。引っ越し先の配置についても色々とアドバイスして下さり、快適に生活出来ています！
4787,2019-08-25,テキパキ作業して丁寧でした。,4.75,見積りもすぐ予定を入れてくれました。金額も初めの金額が結構高かったので、どうしようと考えていたところ、いくらぐらいと考えていましたか?と問かけてきました。いくらぐらいならお願いしようと思っています。と、言ったら値引きが始まって納得いく金額になりました。そこでお願いしようと思いました。
4768,2019-08-25,ロゴの色合いが好き,5.0,親切丁寧でした。無理なお願いもしましたが、真摯に対応してくださいました。また、見積もり以上の作業を行ってくださり(見積もりには含まれていなかった中サイズの荷物)大変助かりました。リーダーを初め、若手に至るまで礼儀正しく、夏場のため汗びっしょりでしたが、チームワークよく笑顔で作業していましたので、安心感がありました。次回、引っ越しするなら、また家族や知人が引っ越し業者に依頼するなら、アート引っ越しセンターを紹介します。
4832,2019-08-25,明るくキビキビとした態度で素晴らしかった,4.75,作業内容で、アート引越センターに花丸を贈りたいです。作業開始時に、ご挨拶頂いた時の印象は、正直「若すぎ…細すぎ…スタミナ無さそう…本当に大丈夫かしら…？」でしたが…、直ぐに不安は吹き飛びました。ずっと爽やかにニコニコ作業し、暑くてシンドい筈なのに弱音一つ吐かず、ダラシナい姿を全く見せず、こちらを気遣ってくれ、転居先でのトラブルにも丁寧に相談に乗ってくれ、まさしくパーフェクトでした！もし次に引っ越しする時も、アート引越さんを利用します！もちろん想定金額よりうんとお値打ちでした！
4845,2019-08-25,さすが大手、安心の接客的な,4.0,最初、違う業者さんと連絡をとっていたのですが、お盆休みという事で、ダンボールはお盆明けの発送になると言われ、二の足を踏みまして、一旦保留にしました。ところがアートさんは、2日後には届けていただけるとの事でしたので、それが最大の理由でもあった気もします。まぁ、私が料金などに関わらない年齢の頃の引っ越しで、一度利用させてもらい、リーダーの女性がかっこよかったというのもあったのですが。今回のリーダーさんも、引っ越し先にある、気になっていたつけ麺屋さんの情報を教えて下さるなど、軽い世間話も出来た上に気を利かせてくれたりと、とても有難く、感じの良い方で、安心して任せることが出来ました。運んで下さったものも、痛むことなく無事でしたし、さすが大手さんだなと思いました。CMで流れているプレゼント(マグボトル)も、ありがとうございました！
4842,2019-08-25,他と比較できると思ったが出来なかった,3.0,安い価格設定での引っ越しができると思ったが、実際の見積もり価格よりも結構高くついてしまった。その説明がなかった。キャンセルしたかったがキャンセル料がかかってしまうため出来なかった。次からは安いところでお願いしたい。職を失っての引っ越しなのでとても痛手になってしまった。
4824,2019-08-25,昔からある安定した会社で信頼できる,3.5,良かった点引越しに使う箱などの備品がしっかりしているきちんと養生してくれるたまたまかもしれないが、訪問見積りが女性だったこと後日不要になった箱を回収してくれる古くからある会社なので致命的なことはない悪かった点引越しが始まる時刻が遅かった作業は全般早かったのだけど、いろいろと雑だった引越しの作業員が男子でクローゼットから洋服を出して運んでくれたが、雑に扱っている感じがしてお洋服が心配だった箱の蓋を足で閉めていた炊飯器を室外の通路に直置きしていた後は上手くやって置きます的なことを言われたが、少し心配になった家電の引き取りが結構高くついた
4848,2019-08-25,清潔感があり、懇切丁寧,5.0,良かった点は、利発で熱意のある営業担当者様が明瞭な説明をしてくださり、当方の質問に関しも的確な回答をして下さりました。また、搬入や設置時には、皆様流れるように効率良く作業され、惚れ惚れするような姿勢でした。悪かった点は、特にございません。
4825,2019-08-26,丁寧でテキパキしているとても良かった。,4.0,若い方3名での作業で、内2名が女の子という中最初は驚きましたがテキパキ元気よく作業してくださいました。また荷物に関する配慮もしっかりしていて安心できる業者と感じました。
4827,2019-08-26,誠実、丁寧な対応で安心できた。,5.0,中距離(関東→甲信越)の引越しで、数社で相見積もりをとりました。他社だと所用日数「なか３日～１週間」と言われてしまう上に、費用も2倍以上の見積りしか出てきませんでしたが、中１日、費用もオプション以外では予算内におさまるよう電話口の女性スタッフさんがプランを提案くださり、とても親切丁寧にご対応いただけました。当日の作業スタッフさんも明るくテキパキと作業を進めてくださり、何のストレスも心配もなくお任せしっぱなしでした。また引越しをする際は、この会社さんにお願いしたいと思います。
4829,2019-08-26,訪問して見積もりしてくれた方がよかった,4.0,訪問して見積もりしてくれた方がよかったしかし、その後の電話対応者に関しては、こちらの意図がわかっておらず、向こうの都合で話してくる方でとても残念だった。
4817,2019-08-26,養生、梱包の質が高い,5.0,真っ先に見積もり回答を頂き、即決を条件にさらに値引きしてくれた。低価格で、かつ、仕事の中身も文句なしであった。
4758,2019-08-27,連絡もこまめにしてくれ対応もよかった。,4.0,当日の引っ越し担当の人も言葉使いも丁寧で感じがよかったが1点冷蔵庫が引っ越しにより一部へこみが出来洗濯機搬入の際設置個所の壁クロスに傷がついたことが残念でした。冷蔵庫は使用していたもので新品ではないものの家内が少しショックを受けてました。洗濯機置き場の壁はリフォームした壁でクロスは新品のところへ設置するときこすってクロスに引っかき傷が出来ましたが隠れるところで目立たないので謝罪もあったため了解しました。
4769,2019-08-27,費用が高いイメージでしたがリーズナブル。,4.5,暑い季節、汗だくになって一生懸命作業してくれていたのは好感持てました。荷物の扱いも丁寧だったように感じます。引っ越し会社の段ボール以外も引き取ってくれたのは、とても助かりました。手伝ってくれた友人たちも、値段も安いし、担当のスタッフさんが爽やかで好感持てると言ってくれてました。
4773,2019-08-27,すごく手早く運んでくださいました。,5.0,良かった点…　気持ちイイ位手早く運んでくれました。また、スタッフの対応も良かったです。悪かった点…　特になし。
4790,2019-08-27,全体を通して、概ね良かった印象です。,3.5,結果的に最大手の引っ越し業者に依頼したですが、引っ越しの日程など、こちらの予定に合わせて貰えるキャパがあったように感じた。逆に規模の小さな業者は、まったく日程が合わなかったり、こちらの希望の日程だと料金が倍ぐらいになると言われたりした。料金が倍とは断り文句に聞こえた。全体的な印象としてはトラックの保有台数や人員の数などが影響した結果ではないかと思う。
4822,2019-08-27,作業をしてくださった方が親切丁寧で良かったです。,4.75,引越し業者さんを利用させていただくのは初めてですので実際の作業について他社と比較することは出来ていません。自身で調べた相場と同程度の金額で満足しております。他社はプラス3～5万程度の見積もりでした。時間がなく電話での見積もりだったので粗品はありません。訪問見積もりの場合は何かしらあるかもしれません。交渉下手なのですが、値引き交渉は相手側から持ちかけてくださりスムーズでした。他社からは安いところは評判は良くないので十分気をつけてくださいと忠告されましたが、特に問題ありませんでした。運が良かっただけかもしれませんが、こちらの会社にお願いして良かったと思います。良かった点は丁寧で分かりやすい説明と、作業してくださった方の対応が素晴らしかった点です。悪かった点については特にありませんでした。
4819,2019-08-27,大変対応のよい引っ越し会社でした,5.0,電話受付の方、営業担当の方、現場作業の方々、皆さん大変対応のよい方でした。人にどこが良いかを聞かれたら、迷わず勧めることができます。
4823,2019-08-27,若い子達で元気が良かった,4.5,洋服をハンガーラックに丁寧にかけてくれた、移動する家具を雑巾拭きするのは、もう少し丁寧にしてくれたほうがよかった。料金は安かった、割には丁寧にしてくれた。
4820,2019-08-27,親切で丁寧でした,5.0,一番始めに見積りに来ていただきました。他者さんとの見積り額が少ししか開きがなかったのでそこに揃えていただきました。
4813,2019-08-28,他社より少し割高ですが、親切丁寧な仕事でした。,5.0,この業者さんは現場のチームの温かい人間関係がとても好印象です。マンションの管理人さんにもご挨拶を差し上げてくれて「こういうのはこの業者さんだけなんだよな」とおっしゃってました。引越しと同時にエアコンの取り付けも頼むことが出来て便利ですし価格も量販店と同様に安くて満足でした。今後、引越しされる方は料金だけで比べない方が良いですよ。ただ安いだけでは質の伴わないサービスにあう可能性があるため、やはりおすすめできませんが、こちらの業者さんは安心です。
4770,2019-08-28,営業さんや作業員の方の教育が行き届いていた,4.75,良かった点：従業員さんの教育が行き届いている。個人的な都合で値引きをお願いしたが、嫌な顔せず対応できる箇所とできない箇所の説明をきちんとしてくれた。顧客ひとりひとりに番号が割り当てられており、問い合わせ時に誰でも途中経過などを教えてくれた。悪かった点としては見積書が中々郵送されてこなかった点を上げたいが、前述の通り問い合わせたら電話に出た方が見積りを速達で即日郵送してくれた。段ボールは訪問見積もり時に確認してくれた荷物の量プラスαを後日届けてくれた。ネット等の評判だと余り値引きはせず融通が効かない印象だったがむしろ逆で、こちらの要望を事細かに聞いてくれて出来る事と出来ないことをうやむやにせずハッキリと提示してくれた。流石大手と言う細かいところに手が届くサービスが多くあった。（当方は予算の都合上余り利用しなかったが。）
4809,2019-08-28,とても感じが良かったです。,4.0,過去5年で3回目のこの業者さんへの依頼で、営業の方も作業員の方も共に全体的にとても感じは良かったです。他社は電話の際も見積りの際も、がっつき過ぎで引いてしまいました。（深夜の営業電話等）但し隣のマンションへの引越しなのに時間がかかり過ぎたのは謎でした。（13時から21時）見積り料金は比較的高かったと思うが、料金以外のきめ細やかなサービスは大手ならではかと思います。子供に粗品も貰えました。また、エアコン、洗濯機、掃除機という家電も引越し会社経由で比較的お値打ちに買えました。しかしお値打ちとはいえそれなりの出費なので、引越しのタイミングは金銭感覚が麻痺してしまいますね。。複数回利用して満足しているので、今後引越しをする場合、念のため比較はしますが、この業者さんでお願いしたいと思います。
4795,2019-08-28,対応がすばやく、丁寧だった。,4.0,良かった点。作業がてきぱきとしていた。悪かった点。商品の紹介・宣伝がたくさんあって、少し疲れた。
4754,2019-08-28,明るく丁寧,5.0,電話受付、引っ越しスタッフとも対応が良く、安心してお任せできました。料金も問い合わせた中でいちばんリーズナブルでした。
4791,2019-08-29,とてもいい,5.0,悪い所なし。見積もり訪問してくれた営業の方も親切な上に強引さがなくてよかった。実際の作業スタッフも丁寧でフレンドリーでいろいろ要望に答えてくれてよかった。
4765,2019-08-29,丁寧で希望通りの日で段取りして頂き、良かった。,4.25,融通が効き、丁寧な対応で良かった！！人に勧められる会社。訪問時の特典はない。契約時に特典のボトルがあるのに、もらえなかった。無いなら、ないなりに一言あってもよいのでは…値段が高いかなと。営業の対応は普通だけど、少し柔軟な対応の方がいいかと。でも、作業員の方が笑顔もあり、非常に好印象でした。
4810,2019-08-30,本当の引っ越し専門業者として、安心感がある。,4.25,予定の見積り金額より安くできた上に、引っ越しの準備用品を見積り訪問時に置いていってくれ、大変助かった。
4805,2019-08-30,丁寧、顧客目線,5.0,入居する部屋には勿論ですが退去する部屋に対しても丁寧に養生をして頂くなど顧客目線の作業が非常に好印象でした。作業される方も丁寧に自己紹介を頂き、小さい子供がいる妻も大変安心できたと言っておりました。チームリーダー様もお客様満足の追及に全力を注いでおられるようで、実際作業中も仲間に対する指示、指導が行き届いておりましたし、作業後もしっかり自分を評価して下さいという真摯な姿勢が社会人として模範的であると感じ取れました。会社のサービス自体は自社専用のアイテムがいくつもあり、梱包作業が省略出来て大変助かりました。段ボールやテープなどもあらかじめ十分な量を無料で頂けたのでここにも大変満足しております。過去3回引っ越し業者に依頼をし、今回が最も大規模な引っ越しになりましたが、価格、サービス、総合的に最も満足度が高い引っ越しとなりました。もし次回があるなら、少々他社より価格が高くても今回と同じ業者へ依頼したいと思えました。
4812,2019-08-30,安心してお願いできました,4.0,やはりというべきか、全てにおいて安心してお願いできました。梱包資材なども充実していて食器など随分助かりました。ただ梱包資材を届けてくれる日が、ダンボールと食器用と別の日で、どちらも何時に配達にくるかわからないので、そこが不便でした。引越し比較サイト経由で訪問見積りに来ていただいたので最初からお値段交渉ありきで来られていて、どの業者の方もすんなり対応してくれました。値段でひいてくれるところ、サービスで提案してくるところがある中で、大体予算内で自分たちに合ったところを選べたと思います。
4763,2019-08-30,運び出しの方々が凄く良かった。,4.5,運び出しの方々が凄くテキパキ動いてくださり、気持ち良く転出する事が出来ました。運び入れの方々からは、到着時間当日の電話連絡が無かった事と、ベッドの組み立てを間違い、やり直しに時間がかかった事が、マイナス点ですが、全体として、良い引っ越しが、出来たと思っています。
4808,2019-08-30,地方でも対応が良く、安心出来る。,4.0,来たのが、若いスタッフ三人で、少し不安だったが、良くやってくれた。丁寧に養生して、慎重に行ってくれた。若干時間はかかったが非常に、満足しています。
4785,2019-08-30,業界大手で安心できる。仕事が丁寧。,3.5,作業員の方の仕事はしっかり行ってくれた。ただすごく丁寧で頼んでよかった！と思えるほどでもなかった。もう少し荷物の積み方、配置など要望を細かく聞いて欲しかったし、新築の家への搬入の際の気遣いやきめ細かさが欲しかった。ただ仕事は一生懸命行ってくれました。
4784,2019-08-30,スピードも早く、気遣いもありよかった,4.5,金額が思ったよりも安く、作業者の方々も親切丁寧にでした。私達が満足いくまで、細かいところまで気にかけてくれた
4792,2019-08-30,安い割に、荷物の扱いは比較的丁寧でありがたい。,4.0,今回選択した会社は、一括見積を依頼してからの電話連絡が比較的早かった。電話での見積もり（訪問なし）だったので、申告漏れの荷物があると見積もり額以外の料金を取られるかもという心配があったが、メールで見積書を送ってくれるので、申告状況を見て確認できた。最初の見積書に表記されていない荷物の申告を後から何度か行ったが、結果、最初の見積もり金額でOKとのことで済んでよかった。また、引っ越し日の数日前に段ボールが2箱追加になったが、トラックに余裕があったのか見積額で対応してくれた。若干の余裕を持たせながらも安い金額を出してくれて非常にありがたかった。見積もりは訪問してくれた方が安心だが、訪問に来た会社では安くならなかったので、これはこれでありかも。
4807,2019-08-31,はきはきとされており好印象でした。,4.0,金額は高くもなく安くもなくといった印象です。（相場通りです。）訪問見積り時、粗品はありませんでしたが急な時間に対応して頂きました。安い所は半額近い金額提示もあり。友人の紹介もあり選択しました。良かった点:メール・訪問見積りの対応が良く荷物引き取り・搬入もスムーズでした。仕事と関係のない会話にも付き合ってくださり楽しい時間でした。悪かった点:特になし自分は名前が知られている、友人からの紹介でこの業者さんに依頼しました。金額重視であれば他社さんで半額近い金額提示もありますのでどこに重点を置くかだと思います。ただ個人としてはこの業者さんに依頼して良かったです。また引っ越しの時は、依頼したいと思います。ありがとうございました。
4801,2019-08-31,親切、丁寧に対応してくださいました。,3.5,良かった点信頼できる対応をしていただけたこと。訪問見積もり、引っ越し当日の両方。悪かった点自身が考えていた料金より高かったこと。
4802,2019-08-31,愛想が良く、見積対応が早かった,4.25,見積送付対応が早く、限られた時間で決めることが出来た本当にありがとうございました助かりました引っ越し作業の対応も良く、非常に気持ちよかったです
4788,2019-08-31,対応も十分によく、安心できると感じた。,4.75,【見積もり時の対応】・引っ越しまでの時間がタイトなスケジュールの中、対応も十分によく、　安心できると感じた。【料金】・相見積もりをした結果、他社よりも安く、サービスもしてもらったため、採用した。【作業内容】・見積時に認識の祖語が発生したためか、当日追加作業+追加費用が発生した。とはいえ、作業員の方の対応はよく、なんとか作業予定日内での対応を行っていただいたため、非常に感謝している。【全体的な評価】・訪問見積や引越日程の確定などのスケジュール調整や当日の作業員の対応力など、サービス内容に関しては、非常に満足しているものの、見積段階と実作業での乖離が発生したことから、少し評価を落とさせていただきました。　【良かった点】・スケジュール調整力・作業員の方の対応力【気になった点】・見積よりも上振れた点・支払方法に関して、カード払いができなかった点
4803,2019-08-31,CMで見ていた通りの安心感のある会社さんでした,4.5,訪問見積もり時に、パンフレットがある／ない会社さんに別れ、ない会社さんはとても費用が安かったのですが、当日の養生などのイメージが湧きにくかったため、パンフレット有りの会社さんを選びました。訪問時にその場で即決すると、5千から1万程値引きしてくれる所が多かったです。3社に訪問見積もりをお願いしていたので、全ての見積もりが見たかったため、即決はしませんでしたが、その後価格交渉の際に即決時の値段まで快く下げてくださいました。また、ダンボールや食器BOXは任意の日に事前配達があり受け取りやすかったです。また、ハンガーラックやシューズBOXは当日でしたが、全て作業員さんが詰めて下さったのでラクでした。大手ということもあり、安心感があったのですが、従業員さんもとても感じがよく、気持ちよく引越しできました。
4806,2019-08-31,とても話しやすくて面白い方,4.75,すごくスピーディーでとても良くしてくださいました！そして、新居でブレーカーの入れ方がイマイチわからなかくて教えてくれて助かりました！色々と気にかけてくれてアート引越センターに頼んで良かったと思いました！見積もりも私に合わせてくれて値段も相談に乗ってくれました！また引越しの時、頼みたいです^_^
4789,2019-08-31,お忙しそうだな・・・と,4.75,訪問見積もりにいらして下さった営業の方は、お疲れのようでしたが、とても親切に対応して下さいました。引越当日に来て下さった作業員の方々も、お忙しそうではありましたが、作業開始時の説明も分かりやすく、作業自体もサクサク、丁寧に迅速に行って頂いたと思います。
4793,2019-08-31,安心感,3.25,想定していた金額よりも高かったけど、カード割引などを駆使し見積を取った数社の中で中間の金額になりました。安いところは電話だけで手続きが完了できますが、初めての引越だったので安心と実績のある会社を選びました。ダンボールや梱包材などの心配もなくて良かったです。当日は若干のトラブルにも見舞われましたが、覚悟していた時間には終了できたので良かったです。ただ、洗濯機の取付の時に別途ホース代金がかかる旨を事前に教えておいて頂きたかったです。現金のみの対応でたまたま用意があったから良かったものの事前に準備しておきたかったです。サービス案内パンフレットから受ける印象と、現場での実際のやり方には多少開きがあるなと思いました。例えばテレビの梱包は専用の梱包材を使うとありましたが、実際はダンボールと毛布で簡易梱包をされ、現地で揉める人もいそうだなと思いました。
4794,2019-08-31,荷造りなど、流石ですね,4.25,やる事はしっかりとしたと思う。頼む方か慣れてないと、不満も多くなると思うが。価格は仕方ない。転居先の事情で日付が直前まで決まらなかったので。時間がなく荷造りから依頼したが、引っ越し経験がなく、結果としてよかったと思う。す
4736,2019-09-01,手際が良い,4.5,【料金】見積もりを比較できる会社が無かったので即決しかなかったが、頑張って割引してもらえたと思う。【作業内容】段ボールプレゼント時にガムテープと布テープの2種類も付いてきて助かった。手際が良い。部屋に養生もちゃんとしてくれる。荷物相乗りでも荷物の降ろし忘れが無いようにチェックするシステムがきちんとしている。段ボールの引き取りも非常に助かった。ただ搬出の際に引き出し付きの机を横倒しにされたので到着してから確認したら中がごちゃごちゃになっていた。搬出通路がとても狭く運び出しにくいのはわかっていたが、一言あっても良いかな?とは思った。【全体的な評価】良かった【良かった点】養生も梱包も丁寧に素早くしてくれて大物の家具や部屋に傷が付かなかった所。入居の際にお願いした地域の引越し業者は養生無しでクロスを何ヶ所も傷つけて嫌だったので。重たい箱が多く量もあり、搬入先はトラックを停め辛く坂道で部屋も狭く、そういう悪条件でも笑顔で作業してくれた所。【気になった点】契約時にオリジナルのディズニーグッズをプレゼントされるというのを、見積もり予約の電話をした時と訪問見積もりの時の2回断ったのに(「ミッキーはそんなに好きではないので他の欲しい人に回るようにしてください」と言った)最終的に受け取る事になった点。もらったボトルは人にあげても差し支えない良い物ではあった。
4655,2019-09-01,とても気持ちが良い対応、しっかり説明で安心できた。,5.0,丁寧でなおかつ早く不安にならなかった。お値段はもしかして高めなのかもしれませんが、かなり融通が効いたし、安心感、気持ちよさと結果満足です。次もまた利用したいとなりました。
4782,2019-09-01,見積もりが甘い,3.5,良かった点・相見積もりである程度値段が下がったのは良かった。・作業の人はテキパキ働いていた悪かった点・業者を決めた後、電話で担当に確認したいことを連絡した際に対応が遅かった・事前の電話予約なしでダンボールを届けに来た為こちらは不在。オートロックのマンションで、部屋に入らないので共有スペースに勝手に置いてあった。部屋番号も段ボールに書いてあり、他の人の迷惑になっていた。・引っ越しの荷物がトラックに全部乗り切らなかった。その為こちらで結構な量の荷物を運ぶことになった。次の引っ越しの関係でその大きさのトラックで来たらしいが、見積もりが適当過ぎるのでは。それに対して謝罪はあったが、荷物を全部運ぶ形で契約して金額を出してあるはずなのに、運べなくても全額請求するのは違和感があった。
4798,2019-09-01,丁寧な対応でした,3.75,メールもすぐに送ってきてくださり、その中でもアート引越しセンターの方は電話対応もよく、ダンボールやお布団のカバーなども次の日までに玄関先に置いて下さり、忙しくまた、引越しまで時間がないなかで迅速な対応で助かりました。雨の日でしたが、濡れないように場所も考えて置いておいて下さいました。また当日の作業に来て下さった方もテキパキと手際よく、元気に作業してくださいました。ありがとうございました！
4783,2019-09-01,作業員によるばらつきが大きい,3.5,営業さんと、搬入時の担当者は、的確かつ丁寧でした。搬出時の担当者と電気工事業者は荷扱いがいい加減でした。人によるばらつきが大きな会社と感じました。
4797,2019-09-01,忙しそうに仕事をしてさっと帰ってしまう印象。,3.5,引っ越しの時間が直前に変わったり、元に戻してくれないかと頼んでもその時間でお願いします、と無理強いさせられたり、この会社は二度とつかわないと思います。
4796,2019-09-01,時間どおりで、テキパキと丁寧でした。,5.0,手早い作業で丁寧でした。段ボールも事前に届けて頂き、事前の準備もできました。友人からの奨めや、周りの方も奨めていたので決めましたが、予想どおりでした。電話だけの応対でおおよその見積もりがわかって、助かりました。悪かった点は思い当たりませんが、見積もりより幾分荷物が少なくなったので、値引きした頂けると助かったかな…と思いました。時間どおりの到着で、時間どおりの作業でした。引っ越し先での作業も、細かく確認を取っていただいたり、思ったより早い引っ越し作業で助かりました。女性の方が担当で、話しやすくて良かったです。女性の方の引っ越しでしたら、業者の方も女性が一人でもいると心強いと思います。可愛いプレゼントも頂き、嬉しかったです。次回もありましたら、同じ業者をお願いする方向で考えています。初めての引っ越し業者の利用でしたので、不安でしたが、その不安がなくなりました。
4767,2019-09-01,担当スタッフが明るくて気持ちよく丁寧であった。,4.0,訪問見積もりのスタッフの態度が横柄であったが、実際の引っ越し日のスタッフは明るく、丁寧な仕事をしていただけた。結果的にその会社で良かったと感じた。ただ、料金が少し高いと感じた。
4779,2019-09-02,言葉遣い，作業が丁寧,5.0,正直悪かったところはありません。電話対応の方もギリギリまで安くしてくださったと思いますし、当日いらした作業員の方々もテキパキと一生懸命作業してくださったと感じています。次回はまたここを利用するつもりです。
4786,2019-09-02,訪問見積で、できる限りこちらの要望を聞いてくれた,5.0,見積から作業までのスタッフの応対は非常に良かった。ただ、搬出や搬入の時間の要望を聞いてもらえると　その後の予定が立てやすいので、今後検討してもらいたい。
4774,2019-09-02,凄く親切で良かったです又お願いしたいです,4.5,電話の対応も凄く感じ良かったし見積も直ぐに来てくれたし梱包もシッカリして戴いて満足していますその上価格も良心的で凄く満足です又お願いしたいです。有り難うございました。
4759,2019-09-02,親切丁寧,5.0,親切で丁寧で又機会があったら同じ業者を使いたい❗段ボールをサービスしてくれるのは知ってたけど回収が一年以内と聞いてびっくり。荷物の移動も一年以内は無料でしてくれるのも親切ですよね、
4748,2019-09-02,作業が早い,4.0,作業員の方はとても仕事がスピーディーで良かったが聞きたいことがあって営業マンの携帯に何回か電話したが一度もでない。またダンボール回収のお願いで会社の方に電話して回収する詳しい時間帯を後ほど折り返し電話すると言われたがかかって来ず。イマイチ。
