,date,title,rate,comment
1093,2020-09-19,日程変更していただけたのでとても助かりました,4.5,ご迷惑をお掛けしましてすみませんでした。大変お世話になりました。日程変更に加えて、引き取りサービスもしていただきとても助かりました、ありがとうございました！
1142,2020-09-19,作業スピードが早い,4.5,【見積もり時の対応】取り扱いに注意が必要なものについて、しっかりと納得行くまで会話してくれた。【料金】他社との競争になったが、無理を聞いてくれたと感じる。【作業内容】作業スピードは早い。時間より早く作業開始したい旨を連絡頂いたが、すでに到着しているとかではなく、余裕を持った時間を提示してくれた。ダンボールを地面に置くのはやめてほしかった。新居にはそのまま入れたくない。【全体的な評価】★★★★(星5つ中)【良かった点】作業が早く、梱包もきれいでした。取り扱い注意のテープが付いたものは扱い方を聞いてくれた。【気になった点】どこの引越し業者もだが、遠方になると荷物の積替えがあるため、作業員に伝えたことがどこまで伝わっているかが不安。
1110,2020-09-20,引っ越しが初めてなのでこんな感じなのかな,3.75,電話応対の方に不用品処分の仕方を教えてもらったりハキハキとした話し方が良かったです。訪問見積の営業の方は全部スタッフがしますと言ってたけれど実際には「布団を袋に入れてください。ハンガーボックスに洋服を入れてください。」など言われました。でも料金が安かったし、スタッフさんも優しくてタンスが２階に上がらなかったのですが頑張って上げようとしてくれたり頑張ってくれたので不満はありません。
1126,2020-09-21,親切、丁寧でよかった,4.75,荷造りしてないものがあり、荷造りを手伝ってくれた。ブラインドが取れず困っていたら、外してくれた。予定時間より、早めだったので、あせった
1136,2020-09-21,スピーディーに搬出搬入してくれた,4.5,予定していた荷物を前日変更しなくてはいけなくなって、電話で依頼しました。面倒な様子を感じることなく、その時の電話の方の対応に助けられました。
1135,2020-09-21,テキパキとしていたし、対応も非常に良かったです！,4.5,良かった点見積もり時に伝えていた荷物の量よりも、当日運んで欲しい荷物を色々お願いしてしまいましたが、いいですよ！と快く対応していただいたので、非常に良かったです！スピードも早かったし、またお願いしたいと思いました。悪かった点見積もりを細かくお願いした時にメールでのお返事をお願いしていましたが、返事がありませんでした。電話をするまで見積もりが来なかったことです。
1133,2020-09-22,約束事を守り、てきぱき丁寧な印象,4.75,一番最後に見積もってくれたハートさんがおいしいところを持っていった。金額的には先に見積もったA社から2万円値引きしてくれたのと、決めてくれたらこの場で段ボール置いていくと言うので、すぐOKした。四連休中の引っ越しだったので高いのはやむをえない。営業さんは他社の安いところはバイトがやっていて、テレビなど養生もしないで運んじゃうと言われ、確かに大手さんのがいいのかという気になった。営業さん　少し軽いのりではあったがフランクに話せ値引き交渉も簡単だった。他社の悪口は感心しなかった。オペレーター　いつもきっちり、丁寧なものいいで好感が持てた。会社のルールなのだろうすべて三日前に次の工程の連絡が来て、安心できた。作業員　仕事がきっちり丁寧で熟練しているかンがあった。対応もしっかりしていて全体的にいい印象を持った。まだ後半の引っ越し先への荷卸しはしていないが、たぶんしつかりやってくれるでしょう。単身者男性ですが用意してもらった段ボール20箱のうち余りはたった一箱。入居したときは五箱だったのにたった２年でココまで増えたかとあきれました。ハートさんとてもいい会社だと思いますよ。
1134,2020-09-22,大手で安心感がある,4.5,全体を通してとても良かったです。特に見積もりについての電話対応が、はきはきしていて要点も分かりやすかったと感じます。具体的には、…すると割引が大きくなるのですが〜は可能ですか？といったような聞き方をしてくださったのと、当方が受電時に仕事中だったことを配慮してご対応くださったことが印象的でした。作業員の方も大変印象がよく、テキパキやってくださいました。ただ、窓を全開にして作業していた関係で、車載の作業の方が他のお客さんの話をしているのが聞こえてしまい、そこだけ気になりました。もちろん個人情報保護に抵触するような会話ではありませんでしたが、あまり良い話ではなかったため、自分もそんなふうに言われるのかもと少し悲しくなりました。それ以外は本当に終始印象が良かったです。値段についても、他社と比較させていただいた関係でかなり融通を聞かせていただきました。見積もり時より実際の搬出の段ボールが増えた際も、柔軟にご対応くださって有り難かったです。また機会があればお願いさせていただきたいと感じました。
1129,2020-09-22,作業が早くて助かりました。,3.75,電話応対が丁寧で、最初から印象が良かったです。外構工事の関係で日程がハッキリしなかったのですが、嫌な顔せず話を聞いて見積をしてくれました。仮押さえの後、引っ越し日の変更をする事になりましたがきちんと対応してくださいました。当日も仕事が早く、融通もきいてとても助かりました。
1130,2020-09-22,営業対応が良い,4.0,【見積もり時の対応】他社比較ではあるが、細かく確認があり、後のトラブルが少なくなる印象【料金】他社料金と比較して対応してくれた【作業内容】人数を多めに割いてくれた為、予定よりも早く終わって良かった【良かった点】見積は3名だったが、（新人教育を兼ねていたかも知れないが）4名での対応となり金額も据置だった【気になった点】階段幅が狭めだった為、冷蔵庫を二階に上げられず、クレーンでの対応となった。頑張れば階段からでも上げられた気がする。
1113,2020-09-23,コスパの良い価格,4.75,良かった点・どの引越し会社よりも1番早くにコスパの良い価格で見積もり書を出してくれた。どの会社も最初は30万近い価格、もしくは後出しだったのにも関わらず、ハートさんだけ価格が安かった。(他社も最終的には同じくらいの価格まで下げてくれましたが、やはり最初から出してくれる気持ちが嬉しかったので、ハートさんの印象がとても良かったです)・大型家具の分解のスピーディーさ。子供が使っているシステムベッド。これが1番心配な点でした。上がベッドの下が机で中々に作るのに苦労した大型家具の分解+運び出しについて作業員の方に大丈夫かを尋ねたら「全然大丈夫ですよ」と仰って下さりその言葉通りスピーディーに分解して下さり、新居に届いた時も素早く組み立てて貰えて本当に頼もしかったです。・追加ダンボールも無料＆無料回収。最終的に頂いた段ボールでは足りなくなり、大10枚と小5枚をお願いしましたが、快く承諾して下さり中古段ボールではなく、新しい段ボールを当日頂きとても驚きました。しかも、「良かったら使って下さいね」とテープも貸して下さり嬉しかったです。悪かった点・数点割れていました。搬入時には立ち会えず、私の親にお願いしていた為、どのような運び方をされていたかはわかりませんが、割れ物と書いておいた段ボールが1番下に置いてあり、クッション材や個々に紙で包んだりしておいたのですがグラスが(一つだけですけどね)割れていたり、衣装ケースも衣装しか入れていない物もそうでないものも含めて数点、底が割れちゃってました。これは少しショックでしたが、まぁ致し方ない。って感じです。
1120,2020-09-23,対応もよく安く引っ越しできました,4.0,見積もり、引っ越し当日等対応も早く良かったです　ただ引っ越し先の荷物の積み上げ時に表記内容が見えるように揃えていただけたら更に良かったかと思いました
1124,2020-09-23,皆さんとても良い方たちだと思った,4.75,訪問見積りが事情により難しい事を伝えると、快く電話での見積り対応をしてくださいました。他社は『どうしても無理ですか』という感じで訪問をゴリ押ししてきた。当初の見積りから二転三転と状況が変化し、持っていく荷物量が変わったりしましたが…。そのたび明るく対応していただき、とても気持ちの良いものでした。当日は、頼りになりそうな先輩と新人の方が来られました。正直、今の若い方には苦手意識がありました。しかし☺来て頂いたお二人は元気もよく、とても礼儀正しい方でした。作業中はお二人のやりとりを微笑ましく見させていただき、また頑張っている姿に感動しました。今まで３度ほど(他社を含め)引越し会社を利用しましたが、最初から最後まで１度も嫌な気持ちにならずにできたのは『ハート引越し』さんだけでした。また引っ越す機会などありましたら、迷わずこちらに頼みたいと思います。ありがとうございました。
1132,2020-09-24,営業の方も作業員の方も皆さん素敵な方でした。,5.0,・良かった点・営業の方がどの引越し会社よりも1番早くにコスパの良い価格で見積もり書を出してくれた。どの会社も最初は30万近い価格だったのにも関わらず、ハートさんだけ価格が安かった。(他社も最終的には同じくらいの価格まで下げてくれましたが、やはり最初から出してくれる気持ちが嬉しかったので、ハートさんの印象がとても良かったです)・大型家具の分解のスピーディーさ。子供が使っているシステムベッド。これが1番心配な点でした。上がベッドの下が机で中々に作るのに苦労した大型家具の分解+運び出しについて作業員の方に大丈夫かを尋ねたら「全然大丈夫ですよ」と仰って下さりその言葉通りスピーディーに分解して下さり、新居に届いた時も素早く組み立てて貰えて本当に頼もしかったです。・追加ダンボールも無料。最終的に頂いた段ボールでは足りなくなり、大10枚と小5枚をお願いしましたが、快く承諾して下さり中古段ボールではなく、新しい段ボールを当日頂きとても驚きました。しかも、「良かったら使って下さいね」とテープも貸して下さり嬉しかったです。・悪い点・正直分かりません。本当それくらい私にとっては問題や悪い点が見当たりませんでした。ぶつけるとか割ったとかも特に無さそうです。同じ会社でも色々な人が居るかとは思いますが、私は良い方に当たったなぁと思いますし感謝でいっぱいです。
1122,2020-09-24,思っていたより良かった,4.5,とにかく対応が丁寧でした見積りに来てくれた方も細かい説明があり安心しました引っ越しのスタッフも仕事ぶりや言葉使いも丁寧でサービスもとても良かったですしかも人数が3人きてくださいました他の業者さんは見積りで2人でしたので不安でしたから少し残念だったのが食器棚のネジを外してつけ忘れていたことくらいでしょうか娘のすすめでも値段が安いときいていましたので満足でした
1125,2020-09-24,価格は安いがそれなり,3.5,価格は非常に安いそれ以外のサービスがイマイチ前日になっても連絡こない。作業員の言葉使いがよくない
1128,2020-09-26,親切でした,5.0,電話の時に金額をこちらの都合に合わせてもらいました。冷蔵庫一つだけの配送でしたが、他の会社では、高い見積もりで、交渉自体無理な対応でしたが、契約した会社は良心的で良かったです。引越し2日前ぐらいに電話で、当日8時30から9時に伺うとの電話を貰いましたが、当日は8時に来てびっくりしました。着替えもまだしておらず寝巻きで応対しました。でも手際がよくありがたかったです。10分ぐらいでササっと業務を終えて出発してました。他のお客さんの作業の後に冷蔵庫を運んでくれる話になっていたので、到着時刻が遅くなるのかなと思っていたのですが、8時に来て引越し先に10時すぎには到着して冷蔵庫を運んでくれました。私は、引越し先に間に合わず、母がいたので母に応対を頼んでいたのですが、スタッフの方は作業を終えて帰る事をわざわざ私に連絡をしてくれました。律儀にありがたいなと思いました。
1127,2020-09-26,丁寧な作業でよかった。,4.0,【見積もり時の対応】　訪問見積もり時に、こちらの疑問に的確に答えていただけた。価格を抑えたいと相談したところ、複数日程を提案され一番納得のいく価格・日にちを選べた。【料金】　引越し直前の依頼だったため、当初想定していたよりも高くなってしまった。【作業内容】　運び出しが非常に丁寧でよかった。家具の種類により、破損等のリスクも現場でしっかり説明され、納得のうえで包装していただけた。
1116,2020-09-27,良かったです,4.25,対応も早く、価格も予想より抑えられた為助かりました。また、事前に段ボールや布団用袋、ガムテープの配達（無料）もして頂き、非常に助かりました。次があったらまた同じ会社にお願いしたいです。
1075,2020-09-27,とてもよい,4.75,見積もりでは変な駆け引きがなく、とても安かったので決めました。安かったので当日の対応は大丈夫なのか心配でしたが、とても良い対応で良い引っ越しができました。また使いたい！
1099,2020-09-27,作業手順等の説明もあり、安心して任せられた。,4.5,作業が早く、スムーズに進んだ。終活的要素の強い引越しで、廃棄物が多かったが、引越しと同時に対応してくれたので、助かった。一昔前は、引越し作業員はバイトという印象があったが、社員であると聞いて驚いた。教育が行届いていると感じた。
1119,2020-09-28,丁寧に運んで設置してくれました,5.0,良かった点。引っ越し先が施設だった為、時間の融通をしてくれたので助かりました。悪かった点。ない。感想4階で大変だったのに、気持ちよく運んでくれました
1118,2020-09-28,対応が良い,4.5,まずは今回の引っ越しにご丁寧に対応頂いてありがとうございました。担当オペレーターの方の、希望日や価格に対しての質問への返答が明確でなおかつ、迅速に応えていただいた点と、オプションを無料にしてもらうなどのサービス面がとっても良かったと思います。また当日、担当していただいた作業員の方の応対もとても感じが良く、作業内容も丁寧でなおかつ、時間も大変短かったため、あまり時間が取れなかった今回の引っ越しでは、とても助かりました。他の引っ越し業者の見積もりと比較しても倍以上金額が違ったこともあり、またPDFのメール添付なども快く受けていただいて、とっても満足しております。まだ引っ越し業者が決まっていない方や、何社か検討されている方はぜひ一度、こちらの引っ越し業者にお問い合わせいただけると、きっとご納得いただけると思います。また機会がありましたら利用したいと思っております。
1123,2020-09-28,少し雑に感じたけど早かったからよかった,4.0,金額が安かったからよかった近い引越しだつまたのもあるけれど、スピーディーで1時間くらいで全てが終わった
1117,2020-09-28,明るかった,3.75,荷物引き取り、荷物届け日の確認電話が、契約日より日にちをずらして５回ほどあり、同じことを説明するのに時間を取られ迷惑だった。
1121,2020-09-28,単身に強いイメージがあります。,5.0,【料金】予算の範囲内【作業内容】丁寧で迅速。【全体的な評価】とても良い。また利用したい。
1115,2020-09-29,安くて早くて丁寧で親切。,4.75,受付の人が日にちや価格の見積もりなど、詳しく丁寧に相談に乗ってくださり助かりました。どんな荷物がどれくらいあるか、何日に着いてほしいけれどこちらから送り出すのはいつでもよいなどの条件に合わせて、安く見積りを出してくださいました。3日前に確認の電話をしてくださったり、前日にも電話をしてくださったりして、安心しました。当日のスタッフが笑顔で優しく仕事もてきぱきと速く、梱包も丁寧で確認しながら行ってくださり、感動しました。また、年下の新しいスタッフに優しく丁寧にアドバイスしておられ、人材が育つ会社だなと感心しました。また頼みたいと思いました。大変お世話になりました。
1107,2020-09-30,コスパ最強、丁寧、親切な引っ越し業者さんです！,5.0,電話応対もすごく丁寧で、金額面でも大満足でした！当日の荷出し作業も本当に丁寧かつ迅速で、また是非利用したい引っ越し業者さんです。
1102,2020-09-30,良いです。,5.0,見積もり時の担当の方も信頼できる感じの方でしたし、搬出作業当日のスタッフの方も迅速な作業でスムーズにしていただけました。問題なく沢山の荷物を安全に運んでいただき感謝しています。ありがとうございました。しいて悪かった点をあげるとしたら、当日の開始時間が2日くらい前にならないと詳細な時間がわからない点です。そのため搬出後の予定を事前に組みづらかったからです。これはこちらの都合ですので、サービスには全く問題ありません。引っ越しを予定されてる方にはオススメできる引っ越し屋さんです。
1109,2020-09-30,好印象でした,5.0,見積りに来て頂きその場では私も他社との値段を比べたかったのですがあたりにも見積りの方の対応の良さにその場でハートさんに決めてしまいました。後々やっぱり値段を比較すれば良かったかな？！と後悔もしましたがでも好印象だったしと思いそのまま引っ越しの日に┉引っ越しの当日は本当に梱包から荷運びまでスムーズにして頂けました。また来てくださった方もとても好印象でした。ハートさんに決めて良かったと実感しました。東京～大阪への引っ越しなのでまだ荷物は届いてませんが引っ越し先の大阪でもスムーズにして頂けると思ってます。それ位いい対応でした。
1100,2020-09-30,明るい雰囲気,4.5,最初の電話対応が非常に良くて、個人的には1発目の電話対応の時点でほぼこの引越しセンターにしようと思いました。やはり地元で親近感がある感ってポイント高いですね
1112,2020-09-30,抜けがあるようです。,5.0,条件　段ボール荷詰めは済まして積むだけにしておく　荷出しは何時でもいいが着は指定良かった点　諸内容は他社と同等。悪かった点　自転車を仙台に置き忘れて配達してくれない。　いわき泉29日着　→　3日土曜日と連絡入る。　この間私は私生活、通勤の用回りができない事に。他人事だからのようである。自分達の都合に合わせてきた。　普通の業者なら１日遅れでも配達しようと対処するのが普通だと思うが私は客ではないらしい。　トラックなければ赤帽とか気持ちが伝たわってこない。　因みに今回の価格はハート引越センターさんからの提示です。
1111,2020-09-30,作業員の対応がよかった,4.5,最初作業員が予定より少なかった分すごく一生懸命だったのちに作業員を倍以上に増やし予定時間に間に合わせてくれた廃棄物もしっかりと引き取ってくれ追加料金もなかった
1106,2020-10-01,素早い引っ越しと丁寧な梱包,4.25,【見積もり時の対応】　他社は訪問しての見積もりや電話がほとんどだったが、ハート引越センターはメールで素早い見積もりを出してくれました。訪問する時間も取れなかったのでよかったです。【料金】　他社と比較して安価な値段でした。【作業内容】　とても素早く梱包も丁寧にしてくれました。3人でしたが2人で運んで1人はトラックで梱包するというような形でした。【全体的な評価】　実際引っ越ししたい日にちで頼めるところがここだけだったので助かりました。見積もりから引っ越しまで細かい変更点などもメールでやり取りできたのもよかったです。事前にダンボールは持ってきてくれるのですが、追加でお願いしたいときは連絡すれば届けてくれました。引っ越し後のダンボール回収も電話すれば回収に来てくれるのでお願いしました。また引っ越しの際にも使わせていただこうと思います。
1104,2020-10-01,迅速丁寧で、とても好感が持てました。,4.25,フリーダイヤルで対応してくださった方はあまり良い印象ではなく、正直悩みましたが、その後の、受付の方、当日のスタッフの方も　とても丁寧な対応をして下さり、気持ちの良い引越し日になりました。感謝しています。ありがとうございました。
1077,2020-10-01,初めて聞いた会社名でした。,4.75,【見積もり時の対応】他者の見積もりの金額と比較した金額を提示して頂けました。今まで聞いたことの無いくらい安価でやっていただけて、申し訳ないくらいでした。とても親身に丁寧に対応して頂きました。【料金】2万円【作業内容】2ドア冷蔵庫、洗濯機、ソファー、ベットダンボール15箱、布団3式【全体的な評価】聞いたことの無いメーカーだったのですが、大手と変わりなく、しっかりした対応でした。【良かった点】時間指定ができないプランだったので、電話では15-17時の間との案内だった。大手と変わらず家具のカバーもしっかりしてくれて、安心でした。事前見積の際、家に来られることが嫌だったのですが、そういう案内もなく電話1本で済みました。【気になった点】時間指定はできないので、その分お値打ちなのかなと思います。
1089,2020-10-01,良かったです。,5.0,実際に来た担当者の方が丁寧かつ物腰が柔らかく非常に好感が持てました。料金もお安く、大変満足出来ました。
1108,2020-10-02,安くしてくれたけど、作業が雑に感じた,3.0,何社も見積もりして、他社にお願いしようとしていたところ更なる値下げをしてくれたのでお願いしました。が、当日来られた作業員の方はズボンの裾が破れており清潔感もなく、雑に荷物運ばれてる感じ。。人数は３人いましたが、午後からも別の引っ越しがあるためか、スピードは早かったですが、積み残しやソファーの足を忘れられたり、近場だったからよかったけど、確認不足が目立ちました。子供用のテーブルの角が二箇所潰れていました。が、なんかお値段安くしてもらったからかなとか考えて言えなかったです。他社さんにすればよかったのかな？が終わったあとの感想です。
1071,2020-10-02,希望日に出来、担当の方も手際良く感心しました。,4.5,　他の所では　希望より1日遅くでないと無理と言われてしまいましたが　希望日に引越しが出来　スムーズに次の生活を始める事が出来ました。　荷物が　思ったより増えてしまいましたが　何回か連絡し　何とか引越しして頂きました。有り難うございました。
1095,2020-10-02,普通,4.5,洗濯機取り付け業者が時間を過ぎても来ない！連絡し折り返しさせますと言われるも連絡なし。結果、自分で取り付けました！金額には満足ですが、トラブル時の対応がずさんでした！実際に荷物を運んで頂いたスタッフは丁寧迅速でよかったです。
1105,2020-10-03,契約までの対応は良い,2.0,契約までの対応は連絡も早くて、印象は良かった。ただ契約後の連絡が遅かった。また引越当日に連絡がなく、業者の方が遅刻した。さらに作業員の方が契約と異なり、一人少なかった。そのことを業者の方に遠回しに聞くと、「一人少なくても引越は出来ているので、大丈夫では？」と言われ、呆れてしまった。
1103,2020-10-03,対応が丁寧だった,4.75,初めて引っ越し業者を頼んだのですが、作業もスピーディーで丁寧な対応だったため、また引っ越しする際には頼みたいと思いました。値段は自分が想定していた金額より高くはなりましたが他の業者に比べて安くなりました。
1067,2020-10-04,サービス、料金すべて満足しました,5.0,サービス、料金全て最高でした。また機会あれば、是非お願いしたい。特に養生含めテキパキした作業、配慮、感心致しました。少しの荷物だった事と安価であった為、時間指定は難しいかなと思っていましたが、こちらの時間に合わせて頂き、最短時間で引越しして頂き、とても助かりました。
1084,2020-10-04,特になし,4.5,１番最初はメールでの見積りが届き１番安かったので訪問見積りを電話でお願いしました。他社ではメールに見積り金額が載っていないところも多く、引越し会社を選ぶときの参考になりました。実際に見積り訪問の時はメールでの見積り金額より高くなったが、納得できる金額だったので、そのまま決定しました。引越し方法をいくつか悩んでいたことを見積り訪問の営業さんに相談したところ、とてもいい提案をしてくれたことがよかったことや、段ボール、ガムテープを無料で置いて行ってくれたのは非常に助かりました。見積り時に予定していた引越しの荷物を丁寧に運んでもらい良かったです。さらに、見積り時に予定していた引取品が前日で変更になってしまったが、当日の引取品の増減の要望に柔軟に対応していただきとても助かりました。帰りは余った段ボールや、細かいゴミなども引き取ってくれてとても良い印象でした。
1091,2020-10-05,親切で丁寧に対応していただきました。,4.0,挨拶から説明、確認とても解りやすくて、好感がもてました。料金も想定内で済みました。出来れば不用品の回収サ―ビスも有れば、満点でした。
1096,2020-10-05,対応もスピードも良かったです。,5.0,挨拶や対応がとても、良かったです。作業も早くて、ビックリしました。また、機会があったらお願いしたいです。悪い点は、ないです。
1098,2020-10-05,価格低めなことは良かった,5.0,最初の説明では特定の日以後ならいつでも届けられると言われたが、実際には時間の指定はほとんど出来なかった。また、予定日の数日前の時点で時間を決めるために連絡してするとのことだったが夕方まで連絡は一切なく、荷物を届ける時間についても16:00〜20:00の間と言われた。4時間の枠というのはいかがなものなのか
1097,2020-10-05,値段も安いのでそれなりの仕事だなと思いました。,3.25,良かったところ・安い・見積もりに入ってないものも一緒に積んでくださった・作業スピードが早かった悪いところ・マスクなし・向こうが出したゴミもそのまま・床や壁の養生が一切ない(見積もり説明時はする約束だった)とても安くして頂いたので助かりましたが、値段相応の作業だったなと思います。次はもう少し出して丁寧に作業してくださる業者の方も検討します。
1074,2020-10-06,テキパキ作業をしてくれて良かった,4.5,最初は引越し料金を10万で予定を立てていたのですが、ハート引越センターは予定の約半分の価格で引越しをすることができました。ハート引越センターは以前会社の都合の際に使わせて頂いた会社でした。しかし個人契約は初めてということと、遠距離ということもあったので不安はありましたが、他社にもくらべて約2万以上も安く、以前使ったということもあったのでこちらと契約させて頂きました。実際、本契約の際にきちんと契約が出来ていないトラブルがあってここで大丈夫だろうかとも思いましたが、その後ちゃんと対応して頂き、引越し当日もテキパキスムーズに作業をして頂いて無事に終えることが出来ました。また荷造りの作業を終えるのがギリギリで、予定していたダンボールに入りきらないことがありましたが点数以内であることや運びやすい(詰めやすい)ようにまとめていたので見積もり金額と同じ金額で引越しすることが出来ました。またダンボールを１回であれば無料で取りに来てもらえるのは魅力的でした。荷造りは自分でやるのでは苦でないのであれば、料金も抑えられますしまたこちらを利用したいです。
1094,2020-10-06,対応が早く助かった,4.5,引っ越しがギリギリだったのですが素早い対応でとても助かりました。電話対応もよく、またお願いしたいと思います。
1090,2020-10-07,作業が丁寧かつ、とにかく早い。,5.0,とにかく、こちらの都合で引っ越しを急いでいた為、電話で見積もりをして頂けたのは、大変ありがたかったです。しかも、当日に、荷物の追加をしたにもかかわらず、対応して頂けました。当方の荷物は、一つ一つが重い為、運ぶのが大変な上に、引っ越し先が三階の為、作業者の方には申し訳ない気持ちでしたが、嫌な顔一つせず、しかも、重い荷物を、一度に重ねて運べる力強さと、要領の良さで、非常に早く引っ越しが終わりました。プロの仕事を間近で見て驚きと、称賛しかありません。始終、感謝しかありません。本当にありがとうございました。
1086,2020-10-07,営業担当には不満だが、作業は良かった。,3.75,前回とても料金、内容に良かったので、今回も同じところでお願いしようと思って、お願いしたのですが、前回より値段は高いのに、作業内容の契約がほとんどなくて、残念でした。作業スタッフの方はとても、素早い作業をしてくださいました。前回の担当の方があまりにも良すぎて、今回はお値段と、内容にはとても不満足でした。
1088,2020-10-07,丁寧でさわやかな印象,4.0,てきぱきと素早く作業してくださいました。【気になった点】・9時から10時の間の約束でしたが、早めの8時45分ごろに来られ、フォローの言葉はありませんでした。・2名と言っていたのに3名で来られました。・次を控えているからか焦って少し雑になっているように感じました。・持っていくものと持っていかないものを何度か間違えられました。
1079,2020-10-09,見積もり時点から、誠実な対応,4.75,見積もりの対応から、誠実な対応をしていただきました見積もりの書類作成もこちらの要望を受けて、柔軟に対応していただきました特に悪かった点はありませんとてもスムースな対応で気持ちよく引っ越しができました
1085,2020-10-09,トラックが派手、作業者さんが若い,4.0,エアコンの取り付け取り外しも一緒に頼んだのですが、引っ越し時間より先に来て頂き引っ越しもスムーズに終わりました。台風の影響で雨の日になりましたが、テキパキと動いてもらい助かりました。
1081,2020-10-09,電話での愛想がいい。,4.25,良かった点・電話対応が丁寧で良かった。・他社より安く、訪問せずに、口頭(ヒアリング)で見積をしてくれたのは、楽で良かった。悪かった点・安いなりで、作業員の対応があまり丁寧ではなかった。・融通がききづらく、当初12時〜14時の間で新居に来ると予定していたが、11時頃に伺いたいと作業員に言われた。・他社でする様な、玄関の保護シート等がなかった。・作業員3人が全員バイト(1人だけバイトリーダー？)という感じで、訪問時も雑で、言われた事しか出来ないという感じだった。総合的な感想・もう多分利用しないだろうなとは思った。
1083,2020-10-10,聞いたことない会社だった。,4.25,良かった点初めての引越しでしたが、全く問題なく利用できました。料金も最初から最安です！と提示してくださったので、余計な交渉もしなくて済みました。シンプルに荷物を移動させるだけであれば何の不満もなく利用できました。エアコンの取り外しと移動も5000円でやってくださり、大変助かりました。悪かった点特にありません。
1069,2020-10-10,てきぱきとした対応,4.25,時間指定や配達日指定などでオプション毎の料金を提示され、選択しやすかった。タンスのパネル数で、電話受付と現地作業者の情報不徹底があったが、問題にならず、良かった。
1082,2020-10-10,良かったです,4.0,段ボール、食器用の紙、布団カバー等のサービスがあり、とても助かりました。当日も作業のスピードがとても早くとても良かったと思います。
1080,2020-10-11,対応が丁寧だった,5.0,よかった点電話対応、電話での見積もりがよかった。訪問での見積もりが嫌だったから。感想当日の作業もとても素早く対応が丁寧だった。とても満足している。
1076,2020-10-11,受付、確認、当日作業すべての対応が丁寧で良かった,5.0,電話見積もりで最初から安めの金額を提示してくれたので、日程が近かったこともあり即決しました。ここの前に一件、電話見積もりの金額を聞きましたが3万以上の差がありました。多分、交渉次第で下がると思いますが複数の会社と度々やり取りでかかる時間を思うと、即決できて良かったです。荷物の移動以外の連絡や手続きも余裕をもってできました。
1078,2020-10-11,良かったです。,4.25,一年半前にアイラブ引越しセンターにお願いしたが、ハート引越しセンターはアイラブ引越しセンターに比べてダンボールのサイズがやや小さかったので、箱詰めに手間取りました。
1073,2020-10-12,よい,5.0,ベテラン(小向さん)と新人の2人作業でした。ベテランが新人に、的確な指示をだしたり、さりげなくだんどりを教えたり、新人が時間かかりそうなら、さりげなく、フォローしたり、手際よかったです。
1070,2020-10-13,迅速な対応でした！,4.0,予定より！テキパキと動かれた為か早く荷物を積んで頂けて、あまりの速さにびっくりしました。さすが！引越し業者に頼んで良かったと思いました
1068,2020-10-15,明るく感じ良い,4.25,相見積もりを取ったけれど、三社の中でダントツ価格が理想でした。立地の悪さを話すと担当地域は高台が多いと経験を話してくれて、安心できて、助かりました。柔軟に作業員さんも対応してくれて、みなさん、感じ良かったです。ダンボール回収もして下さるそうで、慌てなくても大丈夫ですと優しいお言葉でした。
1063,2020-10-15,仕事が速くて、見積含め全てが明瞭,4.0,転居先に布団の積み下ろし忘れがあったが、連絡すると迅速に対応してくれ、悪い印象は持たなかった。荷物が少ないとはいえ、作業のスピードが速く、予定よりも早く終わって助かった。
1072,2020-10-16,キャラが濃い,4.25,これはどうしますか？あれはどうしますか？箱に入れておきますね！梱包しておきます！など気の利いたスタッフでしまい忘れを防ぐことが出来た。
1057,2020-10-18,電話対応は早く丁寧だった。,3.75,マスクをすると息苦しいとは思うが、コロナウイルス感染症予防で気を遣っているため、作業員の方もマスクを着用しておいてほしかった。
1066,2020-10-19,少し荒い印象,3.5,以前、他の引越し業者に頼んで引越しをした事あったがそちらは業者は愛想もよく一つ一つが丁寧で、テレビのコードや冷蔵庫の電源の説明等を細かく教えて頂いた。今回、ハート引越センターさんは家に来る前事前に連絡もなし台車に載せた洗濯機を坂道で放置したり置くだけ置いてはい。おわり。でした。他者と比べるのはどうかと思いましたが愛想もなく作業も少し荒い印象を持ち残念です。値段も少し高いような気がしました。
1065,2020-10-20,安くて良かった！,4.25,他者と比べる事なく、一軒目で即決したが後悔する事なく満足。作業スタッフさんが5人も来てくれてとても早かった。傷も初めに確認して信頼できた。
1064,2020-10-21,誠心誠意やる会社,5.0,翌日の引っ越し希望で大型の荷物も保管してくれ、お値段もかなり安く素晴らしい会社だと思います！当日も私の伝え方ミスで午後希望が午前希望になってしまったのにも関わらず素早い対応で午後の引っ越しにしてくれました！お客様の事を考え引っ越作業も早い！みなさんに、すすめたい引っ越し会社です！ありがとうございました！
1019,2020-10-22,受付および引越作業はよいがコロナ対策意識低い,3.75,作業員がマスクをしていなかった。荷物の移動先に高齢者がいるので、といってわざわざマスクを渡したのだが、移動先でもマスクを耳にかけるだけで口を覆っていない作業員がいた。
