,date,title,rate,compare,comment
1476,2021-10-04,作業員が丁寧、スムーズ、テキパキしてて良かった,3.75,1,丁寧、さわやか、スピーディー、搬出、搬入作業員は思ってた以上に良かった。荷物を積み込みした後、そのままの状態で引越し先まで運ばれる契約であった。しかし引越し先に来たトラックは荷物を入れ替えされた別のトラックで荷物が運ばれた。直便でないから安くなるはず、、。しかも、搬入時作業員殆ど一人でした。人件費削減で安くなるはず、、、。作業員がとても良かったので、嫌なことは忘れます。
1541,2021-10-04,大手さんだけあって、対応が的確でだった,4.25,1,数社に見積もりを取り、金額とサービス内容で決めました。出来ること出来ないことをはっきりと案内してもらえて、また出来ないことについての解決策のアドバスもあり助かりました。
1504,2021-10-04,丁寧に対応していただけた。,5.0,1,見積もり時の値段が8万円せず、思ったより安かったです。そのあとエアコンクリーニングや床を傷つけないためのボード、除菌スプレーなどいろいろ追加していったら11万ほどになりましたが、対応も良く、満足です。ダンボールも当日に追加でもらえたので良かったです。荷物も素早く持ち出し、確認などもしっかり行っていただけたのでとても良かったです。
1453,2021-10-05,急遽引越し日が決まりましたが、対応よくしてくれた。,3.75,1,引越し日が急遽決まったので、電話による見積もり対応が、早かったので予定日に出来た。また、荷物梱包間に合わなかったが、色々と対応して頂けました。ただ、お願いした荷物かわ積まれてなく、慌てた事もありました。
1417,2021-10-05,CMは口だけ？,4.0,1,荷物到着期間内の期限2日前になっても、いつ頃の予定になるかの連絡が一切ないので不安になり、こちらから連絡した次第です。ギリギリになるまで連絡がないのは、いかがなものかと思います。信頼していただけに、とても残念です。「仕事きっちりっ」とCMされてますのに…もうお願いできません。
1530,2021-10-05,特にはない。,5.0,1,非常にテキパキ，スピーディーに仕事をこなしつつ，丁寧な物品の扱いが非常に良かった。チーフの対応も非常に良かった。
1452,2021-10-05,シッカリと動いてくれた。,4.0,1,梱包に時間がかかったけど(荷物が多すぎたので)、丁寧に扱ってくださいました。翌日の引越しもスムーズに終わりました。大変、助かりました。
1501,2021-10-05,実際に作業をする方々がプロだなと感じた,4.25,1,無料の梱包資材には限りがあるので、有料での追加となってしまい、荷物が多く、しかもコストを抑えたい私としては残念でした。営業や電話対応も良かったですが、さらに現場で指揮を執るリーダーさんは搬出、搬入ともにさすがプロという素晴らしい働きでした。作業の点だけでなく人間的にも親しみが感じられて、気持ち良く引っ越しが出来ました。ありがとうございました。
1495,2021-10-05,色々してもらってよかったです,4.0,1,エアコンなどはクリーニング、ホースなど新しくしてちょっと出費でした二人なので意外と時間がかかりました。安い値段なので仕方ないですね。
1527,2021-10-05,丁寧かつスピーディでした,4.75,1,見積もりが予想よりはるかに安くびっくり安くても丁寧に梱包や運ぶ際もぶつからないように気をつけながら行っていた為、安心できました。また引越しする際わお願いしたいと思える業者です
1454,2021-10-05,現場の社員の方の対応が良かった。,4.5,1,午後の荷出しで１５時〜の契約でしたが、約款上は作業時間遅れ不問となっており不安に思っていたところ、当日昼過ぎに「前作業の遅延で１７時スタート予定」と連絡あり困惑しましたが１６時にはスタッフが来てくださり無事契約当初のスケジュールで荷出しができ感謝しておいります。
1516,2021-10-06,真面目。一生懸命。,5.0,1,料金よりも品質を大切にしているのがわかった。見積もりをする営業も、現場もそのいしきの差はないと感じた。安い見積もりも取れたが、大きな差がない近距離の引越しなら、安心できる業者に任せたい。
1513,2021-10-06,見積もりに来た人の対応で信頼がおけました。,4.5,1,予算もありますが、2週間後の朝からの搬出でスムーズに日程が決まり、最安値でなくても相見積もりで納得のいく契約ができました。引っ越しは契約の通りやってくださり、家具の養生もしっかりやってくださり、2階への運び込みがたくさんあって、本棚などもあったのですが、さすがプロと感じる搬入でした。ありがとうございました。
1348,2021-10-06,丁寧で信頼安心できる。,4.0,1,今回はピアノと机の搬送で、一般の引越とは少し状況が異なる依頼でした。なので、見積り依頼の際には「ピアノと机のみです。」と書いておきました。ところが、数社から一斉に見積りが届きましたが、ピアノを内容としたものはありませんでした。「ピアノがメインって書いておいたのに何故その事に触れてないんだろう？依頼をちゃんと見てないんだな。」と思いました。しかし、サカイ引越センターさんはお電話をくださいました。ちゃんと依頼内容を読んだ上でご連絡を頂戴して安心しました。そのあと、見積りをメールで下さったので信頼できました。見積りの後で、机が階段を通らず引き上げなくてはならないかも…と言う状況が判明して、如何なものかと相談させて頂いた時も、見積りの変更なしで運んで頂きました。搬送の際も、丁寧な対応で良かったです。ピアノの引き取りの際には立ち会えなかったのですが、ピアノの汚れを落として下さったそうです。細やかなお仕事で嬉しく思っています。
1502,2021-10-06,終始丁寧、迅速なイメージ,5.0,1,良かった点はスピード感。あっという間に搬出が終わり、こちらの希望の為に時間までずらしていただいていたのはありがたい。段ボールを追加で何回かもらったがその営業担当も反応が早かった。
1518,2021-10-06,態度もよく社員教育がしっかりしている,5.0,1,前に違う業者を使い安かったが、品質や作業対応はあまり良くなかった。ただ今回サカイ引越しセンターは次回も利用したいと思うほどしっかり養生していただき、希望通りの配置や、希望以上の働きをしてくれたので感激した10分サービスもすごく助かりました。当日は主人が参加できず小さな子供2人と私だけだったのですが、気を遣っていただき本当に助かりました！こな業者にして大正解でした！段ボール引き取りしていただき、契約時に粗品もいただきました。満足すぎました
1441,2021-10-06,全体的に良かった,3.75,1,良かった点　契約してから引越すまでスムーズに出来たこと。本当に手際よく動いて頂いた。悪かった点　契約した時のエアコン設置の追加費用の説明が曖昧で最初より大幅にアップしそうになった(最終的には安くはしてもらったが)
1521,2021-10-06,現場作業員さんはとても対応が良かった,3.25,1,営業さんの態度が好ましくなかったが、現場作業員さんはとても感じが良かったのでこちらにお願いをして良かったです。段ボール無料サービスはとても助かりました。
1465,2021-10-07,大手だが、熱心に要望をきいてくれた。,4.5,1,料金が低い平日、月初めに日程を調整し、複数の見積をとった結果からか、かなり安くしてもらえた。作業員の方も、破格料金だと言っていた。作業は、これまでで最も良かった。迅速、丁寧で安心して任せられた。また、作業員の方の応対も良く、要望も気持ち良く引き受けてもらえ、大変好感がもてた。
1511,2021-10-07,迅速な対応で素晴らしかったです。,5.0,1,見積もり依頼から迅速な対応で、不安要素も解消してくれました。当日もスピーディーで、安全に、質問にも回答してくれてとても助かりました！
1514,2021-10-07,対応が丁寧でした。,4.5,1,手際良く、気持ちの良い作業でした。難しい作業はは　きちんと説明してもらえました。重量物を運ぶ作業も狭い階段移動でしたが手際良く進めてくださって　良い業者さんを選択できたと思いました。営業マンががんばって　作業班がキッチリ仕事するタイプ　でした。
1515,2021-10-07,素早い対応で丁寧,4.0,1,仕事が丁寧で、動きがキビキビしていてこちらの要求にも嫌な顔せず対応していただけました。ただ、作業員さんのタバコの匂いが気になりました。
1517,2021-10-07,丁寧な仕事をしてくれる。,5.0,1,一人暮らしから実家帰省のため今回引っ越し侍さんを使用させていただきました。引っ越しの見積もりを取るのが初めてで何もわからない状況でしたが、見積もり依頼の登録をするとすぐ引っ越し会社各社から連絡をいただき、すぐに訪問見積もりの日時を決めることができました。サカイ引っ越しセンターさんの訪問見積の際の対応、価格に非常に満足しその場で契約しました。また契約前にお米2キロを粗品としていただいた。契約終了時にダンボールと布団用のカバーを希望数頂くことができたので素早く引っ越し準備に取り掛かることができました。引っ越し荷物の引き取りの際はとても丁寧に運んでもらえました。また手際良く対応も素晴らしかったです。荷下ろしはまだ完了していませんがおそらく何の問題もなく終わるだろうなという安心感を感じるほどでした。今後引っ越しをされる方はまずは訪問見積もりを各社からいただき検討することをお勧めします。私の場合は想定していた金額の半分ほどの価格で契約することができました。今回の引っ越しに非常に満足しています。今後引っ越しをする際はまたサカイ引越センターさんを使わせていただきます。
1497,2021-10-07,引っ越し作業中もハツラツ爽やかでした。,4.0,1,　前のお宅で時間がかかって、作業開始が遅れたのですが、梱包作業員を先に入れるなり、まず遅れる旨、一報欲しかったです。
1512,2021-10-08,とても親身になってくれた。,4.5,1,良心的な値段でお願いができてよかったです。しかし、立て込んで仕方ないと思いますが、指定時間過ぎても連絡が全然なかったのは少し不安でした。
1510,2021-10-08,対応が早かったです。,4.0,1,見積もりのときに米をもらいました。対応は丁寧だったんですが、世間話のノリで家賃と給料聞かれてあまりいい気分ではなかったです。
1506,2021-10-08,最近トラックもよく見かけるし、人気がある,5.0,1,引っ越し後のサービスでテレビの設置をお願いしました。65インチのテレビで、壁掛け風テレビ台への設置だったのですが、テレビが大き過ぎて、30分ほどかかってしまいました。しかし、嫌な顔せず一生懸命設置してくださり、終始とても丁寧でした。夫婦だけでは難しい設置だったので、とても助かりました。
1505,2021-10-08,対応がいいと感じた。,4.0,1,時間等きちんと守ってくれた。臨機応変に対応してくれた。代金は少し高いかなと思ったが、丁寧にしてもらったので満足している。
1503,2021-10-08,まごころの気持ちをとても感じることが出来た。,4.75,1,訪問見積もり日程決めのお電話対応がとても早く、営業の方の対応、値引き交渉等も予算に近い部分まで抑えていただき、今行っているキャンペーン等も教えていただきとてもよい時間となりました。引っ越し作業員の方も箱詰めで足りない分の段ボールを持って来てくださったり、効率よくスムーズにいくよう指示してくださったり、運べる分の荷物は運んでくださったりととても対応がよく、次回引越しの際も利用したいと感じました。また、引っ越し作業員の方もバタバタされており運んでいただきたい荷物等依頼しずらい部分や、箱詰め途中で段ボールを運ばれたりという場面も見受けられました。
1498,2021-10-08,少人数で一生懸命,4.25,1,以前の引越しよりも家具が増えたにもかかわらず、バラバラにして運ばなくてはならない家具を見事に解体、組立して運んで下さいました。
1507,2021-10-08,大手企業で安心できた,3.5,1,良かった点は、見積もり依頼から訪問見積もりまでの連絡がとても早くかった。金額もとても安くしてくれて、金額の面で決定しました。終わりが予定よりとても遅くなりましたが、作業員の方が最後までとても良くしてくれて、良い印象でした。悪かった点は、支払いの連絡がうまくいかず、確認をお願いしても、問題ないの一点張りで中々上手くいきませんでした。こちらが、確認をお願いした時点で、すぐに確認してくれれば良かったのに、非常に残念に思いました。
1494,2021-10-08,さすが50周年。やりますな。,5.0,1,まったく問題なく、親切丁寧。リーダーも的確に指示を出し、作業員同士の良い関係も好印象。さすが50周年。
1491,2021-10-08,対応は全て満足出来る内容だった,4.5,1,【見積もり時の対応】とても話しやすく色々と相談に乗ってもらい、スムーズに契約出来た。　　【料金】今回は距離もあり２日間の引っ越しでしたが料金も満足出来る内容でした。【作業内容】スピーディーで人柄も良く安心出来る作業だった。予定時間より早く引っ越しがスタートしてしまい、今回は自分で荷造りする契約でしたが、梱包がまだ出来ていない物があり、丁寧に梱包して頂き助かりました。【全体的な評価】値段と作業内容に満足出来たので、また引っ越しがあればお願いしたいと思う評価です。対応して頂いた方々も良い印象の方々で作業以外でも安心出来ました。【良かった点】営業マンも作業員さんも心地良く対応してくれる予定よりも早く作業が終わった。【気になった点】早く予定時間に着きそうな場合は連絡をして欲しかった。
1377,2021-10-08,さすが業界ナンバーワンという感じです。,5.0,1,【見積もり時の対応】迅速でした。見積もり出すのも速かったです。粗品のお米は嬉しいです。【料金】値引き交渉にも即対応してくれたので気持ちよく契約できました。【作業内容】スピーディーに爽やかに元気いっぱいで見ていて気持ち良かったです。【全体的な評価】サカイさんにお願いして良かったです。【良かった点】ダンボールの引き取りも翌日には無料で回収してくれました。【気になった点】搬入後、最後の確認が終わるまでは部屋の養生は取らない方がいいかもしれないですね。
1477,2021-10-09,期待はずれ,2.0,1,前回利用時は問題がなかった。今回は営業担当と打ち合わせをした詳細が作業担当に全く伝わっておらず、多くの問題が発生した。その内容は引越業者のアンケートに記載し送信した。企業が大きくなりすぎたのか、報告・連絡・相談がうまくできていないようだった。
1500,2021-10-09,優しく対応して頂きました。,3.25,1,引っ越し最中に、リーダー？の方がアルバイトの人への指導をしている話し声が聞こえ、聞こえないところでやって頂きたかったです。あと、掃除機を最後に持っていって頂きたかったのですが、忘れて引っ越し先へ行ってしまいました。この2点が気になりましたが、ほかの対応は良かったです！
1424,2021-10-09,仕事をきっちりしてくれそうだった。,4.5,1,初回訪問から見積提示迄は良かったがその後の調整や事務段取りは時間が掛かっている。作業員の態度は良いが、1人で重たいものを持ったりされていたので不安に思った。
1432,2021-10-09,一度利用したことがあったので信頼できました。,5.0,1,引っ越し先の清掃（特に床）を最後していただけるとよかった。養生の影響か細かいごみが結構残っていて、引っ越し完了後に家族で清掃となった。
1488,2021-10-09,早かった,4.0,1,【見積もり時の対応】値引き対応は良かったです。ただ即決条件とはいえ最初の見積から半額以下になったのは、相見積を知らない方向けにはどうなのかなと思いました。【料金】予算内に収まり満足しています。【作業内容】早かったです。洗濯機の下の防音ゴム設置など少しサービスしてくれたので助かりました。【全体的な評価】概ね満足です。【良かった点】作業と引越し先への運搬がとても早かったです。見積即決後に営業の方がダンボールと布団袋をすぐ持ってきてくれたので、荷詰め作業が早くできて助かりました。【気になった点】共用部で運搬用具の組立分解をする金属音が結構大きく感じました。
1485,2021-10-09,丁寧で仕事が早かった,5.0,1,良かった点急遽な引越（４日後）であったが、素早く対応ダンボール✕20、ガムテープ✕1、布団カバー✕1等、必要な資材を契約した翌日に配達引越の仕事も早く、約2時間で完了
1466,2021-10-09,当日にお願いして迅速に対応してくれました。,5.0,1,冷蔵庫のみでしたが、その日にどうしても運びたかったので冷蔵庫一台で見積もりをしました。すぐに連絡がありその日のうちに運ぶことができ大変助かりました。
1499,2021-10-09,大手引越し会社,4.5,1,対応が丁寧かつスピーディーで良かった。費用が非常に良く、エアコンも引越しとセットで安く購入できたのでの良かった。
994,2021-10-10,迅速で丁寧で信頼できた,4.75,1,見積もりから引っ越しまで日が短かったのですが希望日に対応して頂けました。とても感謝しています。
1449,2021-10-10,丁寧な仕事,4.0,1,【見積もり時の対応】誠意ある対応でした【料金】初めは高く感じたが、引っ越しの質が高く納得できた【作業内容】丁寧だった【全体的な評価】またお願いしたい【良かった点】丁寧に梱包を行なっていた【気になった点】特になし
1341,2021-10-10,ＣＭ通りでした。,4.5,1,家具が釣り天井に挟まって動かなくなっているのを、文句も言わず、動かす努力を30分近く行ってくれました。プロを感じました。
1472,2021-10-10,配送日数がかかりすぎ,4.0,1,・自転車2台のみの依頼だったのに、積み込むのに時間がかかりすぎ。・自転車の置いてあったアパートが既に退去済みであることを伝えたら、インターホンの代わりに電話でもうすぐ到着する旨を伝えてくれたのは良かった。・決済方法は口座振込だったが、銀行名、支店名、口座番号や金額を電話で口頭で伝えるだけでメールで伝えてくれなかったのは気が利かない。・クレジット決済ができなかったのは気が利かない。・荷物を引き取りに来る時間/届ける時間帯の幅が広すぎ。・運んでもらうのは駐輪場に置いてあった自転車のみだったのに、何階建てのアパートかを聞かれ無駄な質問だと感じた。・自転車の置いてあったアパートは既に退去済みだと言ったのに、「請求書は（引っ越し先と退去済みアパートの）どちらにお送りしましょうか？」と聞かれた。退去済みで入れないアパートの部屋に送ってどうするの？・振込が完了しても、それを確認した旨の連絡をくれず、当日本当に来てくれるかどうか不安だった。
1483,2021-10-10,丁寧で、安心できました,4.0,1,最初のメールのやりとりも迅速、丁寧で、安心しておまかせできました。予定より予算はオーバーでしたが、時間も体力もかからず、楽に引っ越しできました。
1463,2021-10-10,誠実,4.0,1,営業も押し売り感はなく、自社の引っ越しに自信を持っている様子だった。作業員も人数十分で不測の事態にもきっちり対応できていた。
1475,2021-10-10,とても対応が良くて満足です。,4.5,1,受付希望に添えてくれたよく説明してくれたメール配信も早かった作業員明るく、対応が早く印象がよかった一緒に来ていた方は、新人にみえ、大人しかったが、女の子で頑張っている感じがした。ありがとうございました。
1489,2021-10-10,どなたもとても良い方でした！,5.0,1,1番お安くしてくださっていたのが決め手です。金額交渉の無駄な駆け引きなくスマートな対応も好印象でした。また、訪問見積もりで頂いたお米が嬉しかったです。荷物は少ない方だと思うのですが段ボールは30箱でギリギリでした。布団用袋、ハンガーラック、シューズラックに助けられました。段ボールの後日引き取りは有料ですが、当日中に引き渡す分には無料対応してくださってありがたかったです。近距離での引越しの為、小型トラック3往復だったので2.3便目の間に段ボールを空けてあらかた引き取って貰えて良かったです。当日作業して下さったお二方の関係がとても良さそうで見ていて気持ちが良かったです。また途中から三名追加で助っ人にきてくださり時間内に終えて頂きました。
1457,2021-10-10,良さげ,4.5,1,良かった点接客対応価格交渉悪かった点段ボールの大が少し小さかった引っ越し後、無料でダンボールを回収してもらえない
1492,2021-10-10,臨機応変に対応してくれる,4.75,1,【見積もり時の対応】交渉次第で金額は都合つけてくれるようでした。担当の人も色々提案してくれ、利用するがわとしてはわかりやすかった。【料金】思った以上に安くなりました。サービスしてもらっての値段だったので、それでも満足いく金額でした。【作業内容】こちらの状況に応じて臨機応変に動いていただきました。【全体的な評価】対応は丁寧なので概ね高評価。値段も妥当だと思うので、次機会があればまた利用してみたい。【良かった点】それぞれ担当さんの対応がよかった。わからないことがあっても問い合わせしやすい雰囲気。【気になった点】人気なのか、自分の都合のいい時間帯に作業してほしかったらかなり先から予約が必要かも。
1470,2021-10-10,丁寧で素早い,4.75,1,【見積もり時の対応】丁寧【料金】安かった【作業内容】早かった【全体的な評価】良かったです【良かった点】安くててぎわかいい【気になった点】
1459,2021-10-10,御値段と経験で選びました。,4.75,1,"良い点断然価格の安さ¥70,000→¥36,850、経験豊富、スピーディ、清潔重視、キズ確認、声出して安全優先でした。一つ一つ明確な指示と的確な判断は経験者でなければ安全は保てません。明るい爽やかな青年で家族全員安心して引っ越し出来ました。悪い点御引越会社のお引っ越日だったので定められた時間から遅れて来られました。引越の最中、上司から後何時間で終わる報告のやり取りをする決まりなのかと思いました。最重要な事以外は現場責任で報告は終了してからではと。積み込みするスペースの確保で前もって積まれてる壁保護板や保護布以外の段ﾎﾞｰﾙ箱は不要では?多目的に使用するのでしたら失言でした。"
1471,2021-10-10,大手の安心感はある,3.5,1,大手の安心感はあるけど訪問じゃないと見積もりしてくれないし、地元の業者と比べると少し高かった。また見積もり時地元業者の話を出したら｢でもその業者知ってました〜？｣のような発言がありそれは少しどうなのかなと思ってしまった。作業自体は問題なくといった感じでした。
1455,2021-10-11,とても丁寧に対応してくれました。,5.0,1,営業担当も、引っ越し担当もとても丁寧に対応いだき、とても気持ちよく引っ越しができました。価格も安かったのですが、それ以上に、いろいろな気遣いをいただけるサービスがあり、日本人ならでわの対応でとても満足しています。
1461,2021-10-11,作業が丁寧で大変満足でした。,5.0,1,間取りの狭い部屋への転居だったので荷物が入っただけでも満足です。作業自体は10数件引越しをしてきた中でも断トツでした。もう引越しは大変過ぎるのでやりたくは無いですがやむを得ない場合は次回も間違いなくサカイさんにすると思います。ありがとうございました。
1415,2021-10-11,とても迅速に運んでいただきました,5.0,1,今回店舗移転のため引っ越しをお願いしました商品はもちろん大きな什器まで迅速に運んでいただき大変助かりました作業員の方も親切、丁寧で3人で段取り良く作業されていました残念なのは、引っ越し日までに日程に余裕が出来たのでかなり自分で運んだのですがやはり値引きには応じていただけませんでした
1349,2021-10-11,作業員はテキパキ良い。営業は適当。,4.25,1,訪問見積もりの際、訪問時間の連絡があった。地域、時間帯でそんなに早く来られるものか、と思ったが職業柄裏道を知っているのかと待っていた。実際は1時間以上遅くの訪問。子供含めて夕飯、お風呂を待っていたので、見積もりはさっと済ませてしまった。冷蔵庫と洗濯機は買い替え予定のため、設置と引き取りを違う場所で受けてもらえれば運ばなくて良い。との話をしたところ、そんなところは普通ない。と言われたので、設置なしで運ぶだけお願いした。ところが、電気屋でよくある話とのこと。後日、値引きか同じ量の荷物を運んで欲しい旨、電話し荷物を増やす事になった。契約内容は、近隣の引っ越し大きな物のみの為、小さなトラックで2往復だった。ダンボール10のみ置いていった。引き取りサービスの話もなし。当日は予定より大きなトラックだったため、1回で運べた。自分たちで運ぶ予定にしていた物もリサイクルのダンボールをいくつかいただき、運んでもらえた。結果、作業の方たちの対応で帳消しとなった。元々、利用したことのあり今回も利用予定で見積もりをお願いしたので、そのまま契約したが初めてだったら契約しなかったと思う。利用し、後悔はない。
1411,2021-10-11,よく見かける引っ越し会社さんだったので安心できる。,4.75,1,暑い日の引っ越しでエレベーターなしの4階にもかかわらず、テキパキと運んでいただき想定よりも早く終わりました。要望にも応えていただきとてもありがたかったです。ありがとうございました。
1464,2021-10-11,とにかく丁寧に対応していただきありがたかったです。,5.0,1,荷物を移動させる際に、アパートも新居もしっかりと傷がつかないように壁や床を囲ってくださり、安心しました。とても丁寧に荷物を扱ってくださったので、安心して引っ越しをすることができました。次回、また引っ越しをするようなことがあれば、またお願いしたいと思います。
1274,2021-10-11,迅速な作業が◯,3.0,1,余計な手間を省きたかったのか、引っ越し業者HP等でも告知しているやっている自社キャンペーン等について一切言わない作業員でした。
1407,2021-10-11,よくして下さり　信用出来た,4.75,1,荷物も多かったせいか予算よりかかってしまったが対応もよく　見積もりの時に粗品のお米を頂いた。引っ越し日の時間は指定出来なかったが8時〜15時の間と言われ　前日に連絡があり当日　8時30分〜9時頃と言われ　思っていたより早く終わらせる事が出来て良かった！作業員の方もテキパキとこなし　スムーズに終わらせてくれた。難点は使用した段ボールは後日引き取りしてくれるが3300円かかってしまう為、自分で処理する事にした無料引き取りをしてくれるとよかったな〜
1458,2021-10-12,訪問見積もり時の対応が丁寧で良い印象を持った,4.0,1,作業の方３名で引越し作業をして頂いきましたが、新人らしき方の動きが要領悪く感じました。リーダーの方は仕事が早く、指示内容も良く把握して、他の方への指示も的確で頼もしく思いました。10分サービスでは照明器具の取り外し、取り付けをして頂きましたがあっという間に終わったので、物干し台のブローへ砂利を詰めてもらいました。砂利が重くて困っていたのですが、工夫して作業して頂きとても助かりました。
1456,2021-10-12,丁寧かつ迅速な対応,4.25,1,見積もり訪問の際どんな質問にも丁寧に対応してもらえましたし金額の決定も早かったのが良かった。引越しのさいも従業員が一つ一つ丁寧に仕事が早かったのと10分サービスの対応がとても良かったのが嬉しかった
1405,2021-10-12,丁寧でスムーズに引越しができた！,5.0,1,予定してた時間よりも早く、とても気持ちの良い引越しでした！丁寧な対応ですお任せできたので良かったです！
1383,2021-10-12,再度使いたいと思わない。,3.75,1,作業員は、誠実で作業スピーディーで満足です。営業担当者が、見積もりリストを指定日より遅れて持ってきました。遅れることも、連絡がなくこちらから再度携帯に何度か連絡しました。引越し先に持ち込む日も、中々連絡がなく、おまけに当初予定日より早くなったためこちらの作業がドタバタとなりました。直前になっても担当者と連絡取れず、当日代わりの営業が立ち会う始末でした。余分な心労が多く大変でした。
1374,2021-10-12,テキパキとキッチリして元気もいいです。,5.0,1,結構荷物が多かったので、10万円くらいはかかるかなと思っていましたが、7万7千円と破格でした。追加料金もかからず、とても安上がりでした。蛍光灯の取り外しとか、箱詰していない荷物も全てきれいに運んでもらえ、追加料金も発生しませんでした。狭い場所なので2トントラックでのピストン輸送だったのですが、30分くらいでトラックいっぱいになり、テキパキと運んでもらえたので、3往復しましたが、スムーズに短時間で引っ越しできました。ダンボール箱を80箱いただきましたが、全て無料でした。引っ越しが終わってから部屋の掃除をしていただきましたが、とても丁寧にしていただけました。「蛍光灯を取り付けましょうか？」とさらにサービスの提案がありました。暑い中の引っ越しでしたが、とても清々しく、気持ちの良い引っ越しができたので感謝しています。
1438,2021-10-13,作業がスピーディー且つ丁寧,4.0,1,【見積もり時の対応】立会をしていないため不明お米2kgをいただきました【料金】妥当と思うが、荷物が多く長距離の割には安く済んだとのこと(夫談)2LDK3人家族で段ボール大10枚、小20枚、布団袋2枚、ガムテープ2つを無料でいただいた段ボールはプランによっては50枚まで無料とのこと【作業内容】後から他の作業員が合流するので初めは一人で作業をさせてもらうとのことだったが、一人でもスピード感がありあっという間に室内の荷物が運び出された搬入時にも当初の予定より早く搬入が可能とのことで、ここも後ほど別の作業員が合流するとのことだったが合流前に全ての荷物を運び入れてくれた【全体的な評価】作業員はとても仕事が早く、梱包できていない(入りきらない)物を梱包しながら運び出してくれた丁寧で早かったので好印象【良かった点】複数の会社へ見積もりを頼んだが、ここは連絡を何度もしてくるようなことはなかった作業員の仕事が早く、丁寧【気になった点】営業のレスポンスが悪い折り返し連絡すると言われて待っていたが、結局連絡がないまま見積もり訪問に来たり、見積書の内訳を書式で頼んだがメールで金額のみが送られてきて、言葉が通じていないのでは？と思うことが多々あった
1439,2021-10-13,作業が早い,3.75,1,見積り時に植木(１鉢)の保護をお願いしていたのですが、当日は近いからという理由で全く保護されませんでした。多少の影響は覚悟しておりましたが、目の前で枝が折れたり葉がバサバサとちぎれる様子を見てショックでした。見積り時に強くお願いしていたのに・・・。無理なら見積り時に言ってくれてたら自分で保護できたのに。と思うと悲しいです。出来ると言ったことはやってほしかったです。
1233,2021-10-13,こちらの要望に答えてくれて印象は良かった,4.25,1,テキパキと仕事をしてくれて早くおわれました。家具、建物の傷などにも凄く注意をしていただき作業は良かったです。ただ洗濯機の設置業者との連絡がスムーズにできてなかったところは減点ポイントです
1270,2021-10-13,丁寧な対応,4.25,1,気になるところありましたので直接引っ越し業者の方にお気づきの点という形でご連絡したところ改めてお電話頂き丁寧な対応をしてもらえました。
1399,2021-10-13,有名ブランドだったので安心,3.75,1,仕事が早くてとても良かったし、客である私自身への対応も問題なく好印象であったが、作業員内での私語が気になりその中で舌打ちなどが多かったのが残念。
1425,2021-10-13,安心して任せられる業者さんでした。,4.75,1,営業さんも作業員さんも、熱意と誠実さを感じられ、とても丁寧で素晴らしかったです。悪かった点は、指摘することは何もありませんでした。良かった点は、見積もり段階から梱包資材を持参していて、荷造り作業がとてもスムーズに始められたところです。引越し前にリマインドメールをくれたり、追加資材の案内をくれたり、至れり尽くせりで安心してお任せすることができました。
1447,2021-10-13,安心と信頼のできる会社,5.0,1,物腰が柔らかくて親切で丁寧な心遣いと気配りで引越し業者のイメージが変わりました。この先利用する機会があったらぜひ利用したいなと思えるコストパフォーマンスでした‼︎
1448,2021-10-13,作業員の対応が非常に良かった。,4.75,1,【見積もり時の対応】3社に見積もりを取ったが、印象としては普通。必要事項に関しては丁寧な説明があった。段ボール数の見積もりで、150箱〜350箱と3社で大きな差があった。【料金】3社中最もリーズナブル【作業内容】引っ越し作業そのものは、それぞれの作業員がテキパキと対応してくれて、本当に素晴らしかった。【全体的な評価】サカイ引越センターを利用して良かったと感じています。【良かった点】作業員の作業の丁寧さ。対応の良さ。【気になった点】見積もり時に、やや見積もりが甘い(段ボール箱数)なと感じました。
1451,2021-10-13,明るくハキハキしている,5.0,1,引っ越しのシーズンでなかったからか、安くやっていただけました。値引き交渉の際には、少し押しが強い印象を受けましたが、その分安くやっていただけた感じがしました。押しが強いというのは、具体的にいうと、「今すぐここで契約するならもっと割引きをします」「他者の見積もり予約を今ここで取り消してください」というような事を言われました。だからといって高圧的な態度ということではありませんでした。何社かインターネットを使って見積もりをしましたが、安くても午後のフリー便など条件が悪かったり、口コミが悪かったりとなかなか決めきれませんでした。サカイ引っ越しセンターは、信頼もあるので安心して任せることができました。当日は、テキパキ積み込み作業をしていただけました。ただ、隣の家と間違えて、隣の家のインターホンを鳴らしてしまったそうで、そこが残念でした。同じ名字ということもあり仕方ないのかもしれませんが、朝早くの引っ越しだったので近所の方にも迷惑をかけてしまいました。今後気をつけていただけると、ありがたいです。
1426,2021-10-14,作業員への研修が不十分だと感じた,3.25,1,作業員は少ない人数で頑張って働いていただきました。営業マンと作業員が連携できておらず、契約プラン通りの作業をしてもらえませんでした。作業員への研修が不十分で、荷物を落としたり、家具に傷がついたり、荷物の運び入れの段取りが悪くて、体力的に疲れました。
1422,2021-10-14,若いのにしっかりとした対応で、印象が物凄くよかった,5.0,1,見積りに来てくれた方は、私の趣味の話題から会話を進めて、セオリー通りな感じでしたが、爽やかな好青年で、わかりやすい説明をしてくれました。荷物を運んでくれた方は、お二人でコミニュケーションもバッチリで、30分足らずで作業を終わらせてくれて、やっぱりプロだなと感心しました。皆さん親切で、とてもいい引っ越しをさせて頂きました。見積りの粗品としてお米を頂きましたが、米所の農家としてはあまり嬉しくなかったです。
