,date,title,rate,comment
2439,2018-04-07,営業の方の感じが一番良かった。,3.25,４月の初旬の料金はどの業者も高かったが、アリさんが一番安かった。訪問見積もりの際、営業の人はだいたい他社の悪口を言うものだが、アリさんの営業の方はそういったことを言わなかったことがとても好印象だった。値引き交渉にも柔軟に対応してくれ、すてに他社の駆け引きに疲れていたので即決した。見積もりの際にもらった粗品はハンディなどの掃除用品だったが私にはあまり有用なものではなかった。段ボールは家財に対してちょうど良い数もらえたので、無駄も不足もなくスムースに詰め込み作業ができた。引き取りは有料だが、今のご時世はそこら中に段ボール回収場所があるので、車があれば特に不便なく自分で段ボールの処分ができた。今回アリさんでの引っ越しは二回目だったが、どちらも訪問見積もりの時点で駆け引きめいたことはされずに、ストレスなく交渉できたのが一番良かったことだった。
2424,2018-04-07,コスパの高い引っ越し会社と感じた。,4.75,繁忙期なのに柔軟に値引き交渉に応じてくれた。大手で金額が高いイメージがあったが、複数見積もりを取った中で最も安かった。エアコン工事も追加で依頼したが、この金額も非常に安く、施工も申し分なかった。
2372,2018-04-07,誠実、丁寧、プロフェッショナル,5.0,北海道からの応援という事で来られた方々でした。非の打ち所がないくらいスムーズな仕事運びで、担当の方の印象も非常によかったです。選んで本当に良かったと思います。
2451,2018-04-07,電話対応も親切で、来てくれた方達も親切な方でした。,5.0,見積りの方も丁寧で親身になってくれる感じでした。他社の二社は一つはメールの返事もなし、もう一方は電話が横柄な感じで見積りも断りました。作業の方も親切で丁寧な方達でした。他の人にも勧めてあげたいなと思いました。
2406,2018-04-08,とても丁寧でした,5.0,時間通りにきて頂き迅速な荷物運び、丁寧に荷物も運んでもらえました。対応もとても良かったです。とても満足しています。
2459,2018-04-08,よかったです。,4.25,以前にも使ったことのある会社で、前回も今回も訪問見積もりをして頂いた営業さんか2人とも、とっても好印象だった。会社自体もしっかりしているのではないかと好感を持てたので、今回もお願いすることにしました。
2327,2018-04-08,和気藹々。,5.0,作業員の方が和気藹々と楽しそうに仕事をしてくれた。沢山のわがままを聞いてもらえた。段ボールを持ってきて頂くタイミングなどもしっかりしていてよかったけれど、持ってきてくれれる人の車がタバコ臭いのか、保管してある場所じたいが臭いのかわからないけれど、かなりタバコ臭くて、部屋も何日間かタバコ臭くて嫌だった。見積り時に、他社とも契約をしていましたが、もらっていた段ボールも発送手続きからみんなやってくれて助かった。引っ越し費用もかなり下げてもらい、ギリギリの見積りに期間だったのにも関わらず人員も増やし、先にくる車もだしてもらい時間もかなり短縮できたうえに自分の希望通りの引っ越しができて、大満足。リーダーの方が的確な判断とすばやい指示で新人さんみたいな人がいましたが、みんながみんなそれぞれの分担をせっせとやってくれた。営業の方の話し方がグイグイでもなく、話しやすかったし、いろいろ教えてもらえた。
2430,2018-04-09,誠実で丁寧。,3.75,新築への引っ越しで、恐らく最後の引っ越しだと思うので、念のためネームバリューのある会社を選んだ。すんでいた賃貸の会社とも提携があり思ったほど高額ではなかったし、電話対応も好印象だったので。訪問見積もりの対応も良かった。実際の作業もとても丁寧だし、TVのコードが抜けず困っていたら工具を使って代わりにやってくれたり、引っ越し先に引っ越し当日に届くよう注文した大きな荷物を納戸まで運んでくれたりして助かった。
2418,2018-04-09,作業はテキパキしていて、ハキハキした対応で印象が良…,4.25,最初に提示された見積り金額から、出来るだけ料金を抑えて引越ししたい旨を伝えると、イヤな顔もせずに、どうにかならないか一生懸命に対応してくださり、予定していたよりも費用を抑えることが出来ました。また、ダンボール40箱、ガムテープ2個、布団袋2つを梱包用にもらいましたが、これも見積り時に置いて行くのではなく、希望日に改めて持って来ていただきました。その後も経済パックでの引越しのため梱包方法などで分からないことを電話で問い合わせても丁寧に返答してくださり助かりました。当日も作業に入る前に引越し内容の確認等をしっかりとしてから作業に当たってくれました。
2436,2018-04-09,いち早く連絡をくれ、全てにおいて他社より優れていた…,4.75,価格、日程の相談に対し迅速な対応をしてくれた。こちらの困っている内容を親身になって聞いてくれた上、業者決定まで頑張ってくれた。
2370,2018-04-09,臨機応変に対応できる会社だったので良かった。,4.0,引越では想定外の荷物もありますが、客の要望を多少聞いてくれました。できない内容がある場合は明確に示したので安心して頼みやすかったです。
2415,2018-04-09,とても丁寧だった。,5.0,よかった点は作業員二人であったが、正社員の子が頑張って丁寧に考えながら作業していた点。悪かった点はないのですが、ピストン作業でほぼ一日かけ作業していたが、正社員の子が長く働けるような労働環境を作っていってほしい。引っ越し屋さんはいなくてはならない仕事なので！
2417,2018-04-09,作業員の方も紳士的で好感が持てる。プロ意識を感じた…,4.5,過去引っ越しでも、アリさんにお願いしたことあり。作業員の方はプロ意識を持って取り組んでいる。時期と市況を考えても、金額は納得している。引っ越し検討中の方には、是非オススメしたい業者さんです。
2407,2018-04-10,また機会があればお願いしたいと思います！,4.75,作業にこられた男性2人の方がとても親切で、その場その場でも対応がとてもよかったです。また引越す機会があったらご指名でお願いしたいくらいで満足しています！あと、ダンボール無料はとても助かりました！ありがとうござました！！
2433,2018-04-10,荷物を丁寧に運んで頂けた。,5.0,引越し前の連絡もしっかりしてもらえて安心して当日を迎えられました。新築だったのでキズが一番心配でしたが、養生も丁寧にしてもらえましたし、リーダーの方の指示が的確だったため、引越しもスムーズでしたので満足です。お値段を安くして頂いたので当方は気になりませんでしたが、運び出す際など家具のホコリなどは気にせず運ばれたので、引越後にはけっこう小さなゴミが落ちてました。細かいことを気にされない方にはおすすめです。
2405,2018-04-10,見積りの方も実働してくれた方達も好印象です。,4.0,予想以上に運んで頂いた！フリープランだったので、スタート時間が遅く終了時間は遅かったが、対応して下さった若者達は実に早く丁寧に物を運び無理も聞いてくれたので助かった。引っ越し屋さんを、頼んだ事が初めてなので比較は難しいです、、
2462,2018-04-11,今ひとつメジャーじゃないから良いのかも？,5.0,親身なってくださった。悪い点は、見積もりが終わってから、都合が悪く日時の変更などを求めたところ、再見積もりになってしまったためか、対応が良くなかった。
2425,2018-04-11,忙しい時期でもあったのですが、その場で契約をさせら…,4.25,作業は早くて何も言うことは有りません。家具の位置は決めていたので、この位置で大丈夫ですか？と言われるのは良かったのですが、「自分達も色々変えて貰いたくないので」と云われ最後に嫌な気分になりました。
2509,2018-04-12,安心安全で、また利用したくなりました。,5.0,丁寧な扱いスピーディーで迅速な対応で安心できるまた、廃品の引き取りはとてもたすかりまさした。
2384,2018-04-12,コマーシャルでよく見る大きい会社のイメージ。,4.0,正確な住所を伝えていたのに、きちんと伝わっていなかったり、クレジット払いと伝えていたのに、伝わっていなかったり。連絡の引き続きがうまく出来ていないと感じました。また、荷下ろしの予定時間になっても連絡がなく(遅くなるかもしれないと事前に聞いてはいましたが)、待ちくたびれました。それ以外は良かったと思います。
2324,2018-04-13,営業の方、電話の折り返しがなく困った。,4.25,作業の方はテキパキと予定よりも早く作業してくださったので助かった。が、洗濯機の設置でアリさんから依頼された業者の人が酷かった。ホースが汚いと、新しいホースの購入を勧められ、断ったら態度が一変。排水からの匂いのクレームは受けないことをやたら強調して言ってくるからおかしいと思ったら、匂いが上がってこないように水を張ると思うのですが、それを全くやらずに帰ってた。数日後あまりに臭うので確認して判明。クレームしようと思ったけど本当に変な人で気持ち悪いのでやめました。
2474,2018-04-13,電話対応から見積もり等対応が親切でした。,4.0,他の引越し業者からは、引っ越し難民という言葉があるように話も聞いてもらえず、日程変更の話や調整さえしてもらえなかった。対応してくれた業者は日程や予算に合わせて、相談に乗っていただき見積もりにもすぐに応じてくれました。また、市内の移動でしたので価格に見合ったプランを提案していただけました。
2429,2018-04-13,当日の担当者さん四名の対応がよかった。,3.75,見積対応の方は、当初あまり愛想は良くなかった。一方、当日の引越担当者の方々は、今風の若いお兄さんでしたが、全員しっかり対応してくださって印象も良かった。当日は午前中のみ(2時間程度)で終わったのでありがたかった。
2431,2018-04-13,とても対応が良く、一生懸命でした。,4.5,・電話対応からとても丁寧で感じが良かったです。・大きな荷物も一つ一つ包装紙に包んでもらえました。・スタッフの役割分担が出来ていて、運び出しがスムーズでした。・段ボールも多めにもらえました。・運び出し直前に出たゴミの処分も行ってもらえました。
2421,2018-04-13,大変感じが良かった。頼んで良かった。,4.5,見積り金額は、ほぼ自分で考えていた内容で想定通りの金額が提示された。希望引越し日が大変混み合っていたが、作業員や運搬車両に手配を広範囲に探して可能にしてくれた。また、当日午後からの引越し作業の予定としていたが、引越社の午前中の都合により作業開始か午後3時となり完了出来るか大変不安であった。しかし時間に応じ増員の対処してもらい午後8時を少し過ぎたが全て完了出来てとても嬉しかった。作業前、作業中、終了時の挨拶や態度もとても気持ち良かった。
2414,2018-04-13,最初は良くも悪くもない印象でした。,4.75,良かった点梱包から各作業、段取りよくテキパキとこなしてくれて助かりました。会話も愛想がよく、気分よく多少の引越の手伝いもできました。悪かった点終わりに差し掛かって先が見えてから手抜きがみえた気がする。時期が時期だけに引越費用を会社と伝えると足元をみられて高額請求されました。会社が出してくれないと伝えると１０万も安くなった事に見積もりなんて有って無いような物だと感じました。値引きの交渉に対しては、嫌な顔せずに対応はしてくれました。感想電話対応・立ち合い見積もりの印象は良かったです。梱包作業者・引越作業者についても、非常に良い印象でした。この業者を検討されてる方へアドバイスにはなりませんが、最終的には当日の作業者に左右されるかと思います。自分は運がよく良い電話対応・見積もり対応・作業者に当たったかと思います。
2420,2018-04-14,安心して作業をお任せすることができた。,4.75,【見積もり時の対応】見積もりだけでなく、引越しの注意点や、当社の他社との違いについても、2時間くらいかけてしっかりと説明してくれた。【料金】3社訪問見積もりを受けたが、当社は中間であった。【作業内容】丁寧かつ迅速に作業してくれた。当方の寸法ミスで急な位置変更があったりしたが、嫌な顔一つせず、対応してくれた。【全体的な評価】対応や料金面含め、大変満足。【良かった点】作業員は全員身元保証のある正社員で引越しを行なっていることを強みとしており、安心して作業をお任せすることができた。営業担当者も非常に丁寧な対応で好印象であったため、当社に決めました。値段的には数万円安い業者はあったが、値段が全てではないと思った。一括見積もりをして、3社の比較ができたことは有意義であった。
2409,2018-04-14,契約の時と内容が違った。,2.75,繁忙期ということもあり予定より高かったです。引っ越し業者に梱包をしてもらいました。梱包は女性二人で派遣の方のようでした。梱包はテキパキしていてとても手際良く早く終わりました。早くおわったので早く引っ越ししたかったのですが運びだしがなかなか来なくて4時間待たされました。結局自分の車で段ボールを運びだしを三往復しました。引っ越しの運びだしはあまり慣れてない様に感じられました。結局のんびりしていてこれで15万は高い様に思えました。見積りのときの説明だと全員社員なので、安心して任せてくださいと言われましたが社員は1名だとおといます。
2422,2018-04-14,受付も現場も対応が良い,4.25,受付、作業ともにスムーズに対応していただきありがとうございました！！また機会があれば利用したいと思います！
2416,2018-04-15,安心できる。,3.25,【見積もり時の対応】わかりやすく説明していただき、引っ越しまでの見通しを持つことができた。Yシャツはズボンから出しっぱなし、ノーネクタイなど服装が気になった。【料金】誠意ある対応をしていただいた。【作業内容】大型家具の輸送及び配置。家具の解体などもすべてやっていただき、とてもありがたかった。冷蔵庫にわずかではあるが凹みが見られた(キズ)。気づかなかったのかわからないが、特に説明がなかった。【全体的な評価】一番気にしていたのはコストパフォーマンス。いろいろと書いているが、他社と比較しても金額の差に開きがあり、即決できたことは大変ありがたい。(他社に断りを入れた際、今回の契約会社と同等の金額にしていただけるという話があった。なぜ最初からその金額を提示しなかったのか、他社に対して不信感を抱いた)【良かった点】引っ越しの見通しをもてたこと。コストパフォーマンス。【気になった点】上記記載の通り
2412,2018-04-15,営業、作業員を含め、とても良かった。,4.75,・４月の引っ越しと言うこともあり、思っていた以上に費用がかかってしまった。その中でも今回の利用した業者が一番安い見積もりだった。・引っ越し関連の割引パンフレットや他にもあったが、契約が１月以上前だったので、良く覚えていない。・値引き交渉時の対応も良く、その場で上司に確認を取りながら出来る限りの交渉をして頂けたと思う。・段ボールが当初見積もり時の数では足らず、２回追加した。多く手配をしてもらったが、費用も変わらず、休日でも段ボールを届けてもらえた。とても助かり感謝してます。・知人も依然同じ業者に引っ越し依頼をしたことがあり、良かったと話をしていましたが、実際に依頼して問題もなく速やかに引っ越し出来て良かったと思う。・営業も懇切丁寧に説明してくれて、金額交渉も嫌な顔をせず出来る限りの事をして頂けました。また、作業員の方も丁寧な梱包、配送、荷入れ、荷出しをしてくれます。新居では、家具等も仮置きし、配置の確認も出来ました。安心出来、信頼出来る業者だと思います。
2423,2018-04-15,丁寧にやってくれました。,4.0,営業さんの対応は大変丁寧。引越時に使う掃除用具とダンボール50箱のプレゼントは大変ありがたい。引っ越し当日、リーダーの方は少し無愛想だったが、運搬技術に関してはよく訓練されており、旧居、新居共に傷を付ける事なく終えることができた。次回の引っ越しでも、アリさんマークの引越社を使いたい。
2410,2018-04-16,てきぱきしている。判断が早い。,4.25,・営業さんがとにかく現場経験があったらしく、見積もりの判断がひじょうに早かった。上司との交渉も早く、思ってた異常に割引きも対応してくれたので、即決でき、時間をかけずに契約できたことが何より良かったです。その後の対応や、サービス、作業員の方の対応も良かったです。また機会があったらお願いしたいと思いました。
2475,2018-04-16,担当者が一緒懸命,3.5,4/16が引っ越し予定日なので作業等の状況が分からない状況で何にも言えません。でも見積り担当者、一生懸命でした。
2401,2018-04-17,応対、運搬も丁寧でよかった。,4.25,今回は営業所移転で引っ越しをお願いしましたが、搬出、搬入とも素早く丁寧でした。また、不用品が出た時の処理をお願いした際も素早い対応で大変満足しました。また、機会があればお願いしたいと思いました。
2344,2018-04-17,見積り訪問も早くて、引っ越し自体もテキパキと行って…,5.0,以前頼んだ業者さんは3人中2人が素人のバイトで社員さんも容量が悪くて、今回の倍の時間かかりました。今回も心配でしたが、とても早くて助かりました。
2369,2018-04-18,迅速かつ丁寧で感じが良かった。,4.5,作業員のかたも感じのいい人たちで、家具の設置などのアドバイスをしてくれたり、また、わがままなお願いも嫌な顔せずしてくれた。今回、夕方の引っ越しでしたが、前の段取りが早く終わったようで、早く来てもらえ、予定の時間よりかなり早く完了出来て嬉しかった。
2411,2018-04-18,親切、丁寧。,4.75,初めての引越しで相場が分からず、3社に見積もりをお願いをしました。その中で1番内容が良かったアリさんにお願いしました。大型家具、家電だけ依頼する予定でしたが、段ボール、クッション材等の梱包用具、貸し出しクローゼットも無料で手配してくれて、梱包した段ボールも追加料金なしで運送してくれるという所が決め手でした。見積もりをお願いした3社の中で料金も1番安かったです。当日は、新築の床や壁を傷つけないよう丁寧かつスピーディーに搬入してくれて、家電の配置変更もすんなり受け入れてくれました。壁にカビが生えないように冷蔵庫の後ろに隙間を作った方がいい事や、カビが生えても拭き取れるようにプラ板を挟むなどのアドバイスまでしてくれました。これから引越しをされる方にはオススメです。
2408,2018-04-19,礼儀正しく、臨機応変に動いていただき好印象です。,4.75,見積もり、引っ越し当日、電話応対、いずれも感じがよく、満足の対応でした。当初は引っ越し難民が出るほどの3月希望でしたが、予算の都合で難航。そこで、4月での予算作成などアドバイスをいただき無事引っ越すことができました。
2383,2018-04-19,親切でこちらの要望を叶えようと何度も電話を下さり努…,4.25,・7年で4回目の引越し。四月という繁忙期。引越し難民ニュースが取り上げられ、不安もあったが希望の日と時間と金額もあったので、ありさんマークの引越し社が一番希望通りだった。・訪問見積りの粗品はお掃除用具もまさに使える物で有り難かった。・値引き交渉も、営業の方はこちらの要望に親身になってくれて非常に気持ち良かった。・ダンボールの引き取りサービスは引越し終了後の5時間半後。丁度良い時間だったが、翌日でも良いと思う。・梱包4人のうち、一人研修生が一人いて翌日引越しの開封も二人のうち一人が前日いた研修生。整理の仕方をまだ極めておらず、段取りがイマイチ。結局自分が先頭になって開封だったので、もう少し社内で教育し、スムーズなら良かった点が惜しい。・4人家族3エル間取りを10年で5回の転勤等で引越ししている私からのアドバイスは、丁寧さを求めるならアート、しかしお値段は高いのと引越し作業員の数は4人の為時間もかかる。繁忙期の最近のサカイは半分の荷物をトラックにつみこみ一晩寝かせ、半分を翌日に詰めてから移動、と手間がかかる。総体的に見て作業員6人で早く終わる、値段も合わせてコスパが良いのがありさんです。ただし今回トースターを運んでいる最中に壊されました。同じ型を新品で届けて貰ったので良かったですが、大事なものは自身で運ぶか、くれぐれも気をつけて下さい注意を促した方が良いかもしれません。次は5年後に引越し予定ですが、我が家はまたアリさんマークの引越社にお願いするつもりです。
2355,2018-04-19,普通。,3.0,見積り時には、タンスの裏を拭きます！とか、ホコリは持って行かないっ！と言っていたが、そこまで丁寧な仕事ではなかった。求めてもいなかったが。作業員が四人と聞いていたが、実際は三人だった。人数が少ないせいか養生が適当だったと思う。壊れた物もなく、忘れ物もなく大きな問題はなかった。
2403,2018-04-19,スピードが早く、値段が安いイメージです。,4.0,スピードと４月の割に価格が安いのは良かったです。作業員が他の所は3名の所、こちらは5名でした。トラックもピストンではなく2台出してくれたので、スムーズでした。作業服と靴下は大手にしては汚かったのは意外でしたが。新築に引っ越すわけではなかったので、気にならなかったですが、新築に次引っ越すときは気になるかもしれません。でも、ベットの設置も要望に合わせて、組み直してくれたり、きちんとしていただけました。ただ、ダンボールの引き取りサービスがあれば助かったと思います。エアコンと洗濯機の取り付けをお願いしましたが、指定日と時間帯指定できないのは不便でしたし、初めは洗濯機の取り付けも後日といわれ驚きました。無理を言って当日につけてもらいましたが、、洗濯機の後日取り付けは通常あり得ないと思います。。
2402,2018-04-19,見積り担当の方の対応は良かった。,3.5,料金は大手なのに思ったより頑張ってもらえた。粗品も新居で使えるものが多くて良かった。見積り担当の方は手慣れている感じで良かったが、作業員の方は特段悪いところもないが良いところもない普通の印象だった。
2315,2018-04-19,スピーディな対応かつ丁寧に荷物を扱って下さった。,4.75,他社とも比較しつつ即決見積りで安心ができた。住んでいたマンションの規定が厳しかったので、無理難題を申し上げた点もあったなか、全て円滑に対応してくださった。ダンボールとガムテープを頂き引越し前の荷造りがスムーズに行えた。見積りの際に頂いた粗品も使いやすく、日常の掃除で大変重宝しています。ネットの評判について良し悪しはあるが、自分の中では非常に良いと感じている。家具の搬入から搬出までスムーズかつ丁寧だったので、次回引越しすることがあっても利用したいと思います。引越しを考えてる方にアドバイスするとすれば、エアコン脱着で別途請求する業者があるなか、引越社さんについては、少額の別途請求だったので他社よりお得感があると思います。また、何社かお見積りを取られるのであれば、一番最後の会社にした方が値段も対応も良くなると思います。
2419,2018-04-20,若い方だったけど見た目よりきちんと対話してくれた。,4.75,コスパ最高です。二社同時見積もりにもかかわら図堂々と見積もりしてくださいました。予算の半分の見積もりに感動しました！ダンボールもサービスしてくださったので助かりました！絶対やすいです！
2398,2018-04-21,人出不足により２名体制で時間を要したが、丁寧な作業…,3.75,事前見積りで、積みきれない荷物はご自身でと言われていましたが、当日は、そのあとの引っ越し事情で大きい車で来てくださり、細かいものも丁寧に全部運んでくださいました。また、当初はすべての荷物を１階に入れる予定が、リフォームの遅れにより、事前に会社に「一部の荷物を２階に運べないか」と確認したところ、引っ越し当日に担当に言えばよいとのことで、対応してくださいました。今後は転居予定はないですが、おすすめできる業者でした。
2381,2018-04-21,対応が丁寧でその場で見積り立ててもらえた。,4.5,好感が持てる対応です。初めから他社がいくらになるかを言わずに一番安く所を候補にしていたのですが、ここが一番安く見積り出してもらえました。値引きもその場でしてもらえました。他の所への配送や既にあった家具の移動なども快くしてもらえました。当日は時間通り来てもらえ梱包出来てなかった物があったのですが、作業の方がしてもらえました。段ボールを運ぶ際も、音がすると確認してから運ばれます。テレビや家具は雑巾で拭いて運んでもらえます。作業はとても丁寧で早いです。引っ越し先では一階に設置するもの、二階へ運ぶ物がありましたが、テキパキ仕事されました。後日会社から不手際が無かったかなどの確認の電話もしてもらえます。残念なのは段ボールの引き取りが有料です。照明の取り付けもしてもらえましたが別の事で家電屋さんに見たいもらったらロックがされてなかったそうです。
2404,2018-04-22,話しやすい,4.5,【見積もり時の対応】わかりやすい【料金】安くおさまった【作業内容】はやい【全体的な評価】よかった【良かった点】話しやすい【気になった点】ない
2367,2018-04-23,教育はされている感じはします。,4.25,時間を意識して必死に作業してくれていたので、あまり悪く言いたくはないのですが…作業者さんの汗が床やら品物にポタポタと…
2380,2018-04-23,期待どうリの有名会社,4.25,作業リーダーの手際良さが素晴らしく近隣への気配り荷の梱包から運搬まで完璧でした、何ひとつ文句の付けようが有りません、気持ちの良い引越しが出来たと思います。
2392,2018-04-23,素早い作業でよかった。,3.5,初めて引っ越しを業者に頼んで行った。2人暮らしで荷物の量も普通くらい。他の業者にも見積りを取っていること、業者の方からどれくらいだったら即決してくれるか聞かれた。4万くらいでできないかなと思っていると言ったら、3万程になった。荷造りを自分達で行う(一番安い)プランにしたが、荷造りさえしっかりしていれば、運び出しは1時30分、搬入は1時間足らずで終わった。(2階から2階への引っ越し)また、当初、処分するはずの洗濯機を急遽持っていくことになったが快く対応してくれた。段ボールも大10個小20個もらえた。引き取りはないが、資源ごみで出せるので問題はないと思う。
2397,2018-04-23,好印象。,4.75,作業者さんの指示が的確で、とても良かったです。高い位置にある電気も快く外してくださり、粗大ごみも快く運び出ししてくださりました。研修中という相方さんもとても頑張って下さり、アリさんを選んで良かったです。営業さんは気さくな雰囲気で、値下げ交渉も頑張って下さいました。
2389,2018-04-23,手際の良さに驚きました。,4.0,連絡がきて、予定より早めに作業を始めて頂きました。お陰で私自身も早めに大阪に向かうことが出来ました。作業も驚くほど手際良く感心しました。翌日が雨で搬入時に濡れないか心配でしたが、梱包がしっかりしていたので全く濡れませんでした。作業者は３名でそれぞれの役割が分担されていて素晴らしいです。見積に来て頂いた営業マンも笑顔で分かりやすい説明で即見積もりを出してくださり安心して決定させて頂きました。悪いところは思いあたりません。
2400,2018-04-24,すぐに対応してくれたので助かりました。メールで返信…,4.25,【見積もり時の対応】他社より安くできるよう努力してもらえました。段ボールの量も大体見積もってもらった通りだったので、積める作業も滞りなく行えたし、見積もり時に段ボールをもらえたのが直ぐに作業にとりかかることができたのでよかったです。【料金】10万円切って欲しかったですが、これが限界かな…。他社と比較して交渉できたのがよかったです。【作業内容】下に落ちているガムテープ等を足で移動させていたのは驚きましたが、あとは概ねよかったかと思います。3人もいたので早く終わり助かりました。時間も守って頂きました。【全体的な評価】まあまあよかったです。【良かった点】早く決めることができたので助かりました。【気になった点】始めにいただいたメールに「返信用」とかいてあるメールアドレスに返信したにも関わらず、対応がなかったので、ちょっと不安に感じました。
2399,2018-04-24,従業員さん同士が仲がよく雰囲気がよかったです。,4.25,【見積もり時の対応】言葉が丁寧で震災時からの話もしてもらい安心できた。見積りの計算も速かったです。【料金】繁盛期だから仕方ないと思っていましたが作業の手際よさを見たら素晴らしかったので満足です。【作業内容】雨の中、積み込み時は離れた場所へのトラック搬入でしたが。荷物は濡れず助かりました。大きな家具も多かったけど、スムーズに乗せていただきました。【全体的な評価】満足です。震災で傷ついた家具も笑わず大事に運んで貰えました。大変でしょうと何度か声をかけましたが、爽やかに答えてくださり、避難生活から新居へのよい出発になれた気がします。【良かった点】時間通りだった点、作業員さんが4人来てくださったので賑やかで楽しく引っ越しできました。30kgの米袋2個を同時に一人で抱えていかれた時は家族も歓声あげてました。【気になった点】業者さんに頼むのが初めてだったので、自分達がどうしていればよいのかよくわからずでした。
2395,2018-04-25,安さが良い。,5.0,訪問見積もりの方は本当に丁寧でした。少し料金で悩んでいたのですが、料金が低めになるように考えてくださって、アドバイスも頂けて予算より低く済むことができました。引越しの業者の方は運ぶのがとてもスムーズで想定していた時間より短く終わったので、その後の引越し後の家の片付けに早めに取り掛かることが出来ました。今回の引越しは本当に急遽決まって、ぎりぎりに頼んでしまったのですが、迅速に対応していただいて助かりました。本当にありがとうございました。
2362,2018-04-25,作業着がイマイチ。,2.75,・他の日程でも確認して欲しかったが、「どうしてもその日で」というような対応が不快だった。電話で事務所に日程確認をしていたが、他の日程を確認していないようだった。・見積もりで粗品などは何もなかった。・段ボールの引き取りについて説明がなかった。引っ越し後に自分から問い合わせた。・ほかの引っ越し屋さんは、タンスの中の服は出さなくて良いが、今回利用した引っ越し屋さんは、タンスの中を段ボールに入れる必要があり、面倒だった。
2393,2018-04-25,パワフル,4.25,見積もりの時点からパワフルでしたが、作業も丁寧でパワフルで安心してお任せしました。このコストでこれだけしていて頂き、本当に感謝しています。
2394,2018-04-25,誠実なお取引きができました。,5.0,今回見積もった4社中、最も安価な価格を最初から提示してくれました。他社さんで、他の見積もりを聞いて下げてくれたところもありましたが、下げられるなら最初から適正価格を提示くださればいいのに、と思ってしまいました。見積もりに来てくださった営業さんも誠実でしたし、当日の作業効率もかなり良く、思っていた以上にスムーズに引っ越しできて助かりました。ありがとうございました。
2391,2018-04-25,ジョークを飛ばす様な明るい男性ばかりで、気持ちが良…,5.0,アリさんは、最初の見積もりは22万5千円でしたが、担当の営業の方が後からTELを下さり、上司と掛け合って下さったとのことで、17万円まで下げて下さいました。他の３社は、20.5万～27.0万でした。自分で荷造りと荷ほどきをするというパターンです。段ボールは小30枚、大20枚でした。5枚ずつ位余りました。驚いたのはガムテープでした。貼りやすく、しかも貼り直しが効く。私の選択に間違いはなかったとここで確信しました。初日、処分品がいくつかありました。当日伝えたものがあるにも関わらず、快く応じて下さいました。色々と確認しながらして下さり、丁寧だと思いました。二日目、本来当地で使う予定だった電化製品４品を、夫と話し合い、急遽処分になったものの、担当の方が、会社と連絡を取りながら快く応じて下さいました。こちらのサイトのアリさんの感想の中で、「予約外だからと応じてくれなかった」とありました。私が会社を勘違いして記憶しているのでしょうか。相性等もあるので何とも言えませんが、私は声を大にしてお勧めします。
2339,2018-04-25,迅速かつ丁寧。,5.0,見積りや引っ越し日もしっかり最後までキチンとして頂いたので、大変満足しています。スタッフの方々もスピーディーで愛想が良く、よかったです。今後も引っ越しの機会があれば、アリさんにお願いしたいと思いました。
2387,2018-04-26,とても良かった！！,4.5,引越し屋を実際利用したのは初めてで、だるそうにやっているというイメージからガラッと変わって、とてもテキパキと物を運んでくれて子供にも気を使っていただいて、いい気分でお引越しが出来ました！ありがとうございます！
2386,2018-04-26,満足です。,4.75,【良かった点】値段がクリアであった。見積もりされた方、梱包者して頂いた方、搬送して頂いた方共に新設丁寧でした。また、引っ越し先が複数ありましたが、迅速かつ低価格で対応して頂いたので大変良かったです。【悪かった点】特にありません。【感想】また使いたいです。早速、友人を紹介しました。
2317,2018-04-27,手際が良く、無難に接客されている印象,4.0,良かった点手際が良い。責任者の方の指示が的確。悪かった点靴下を履き替えてくれると思っていたがそうではなかった。また、玄関先の外の隅にわざわざ脱いでいた靴を何度も踏まれ蹴飛ばされていた。感想手際が良くほぼ時間通りに進んでいたが、もう少し全てにおいて丁寧に扱って欲しかった。靴を踏み、蹴散らすのもそうだが、スタッフに対する態度もこちらが気を遣うくらいハラハラすることもあった。あと、作業終了翌日、初めて洗濯機をまわしたが突然大きな音を立てて止まり、電気屋さんに見て頂いたところ、洗濯槽を支える支柱４本の内の1本が外れていた事が原因だった。引越しの荷積み荷降ろしの際に、手荒く扱っているとこの様なことが起こるとの事。ちなみに、洗濯機は購入してまだ1年、使用回数も平均的か少ない、勿論引っ越す前までは何の問題もなかった。
